method,seed,window,metric,median,q25,q75,iqr,n
dp_kfc,91,early,clipping_shape_error,0.23092131984744496,0.18622580605947356,0.5365327543904457,0.3503069483309721,200
dp_kfc,91,early,relative_distortion,0.9996035020533249,0.9994452311369204,0.9997179044594355,0.00027267332251512677,200
dp_kfc,91,early,clipped_aggregate_norm,0.13085709513458174,0.12369538437933515,0.13642636062577676,0.012730976246441608,200
dp_kfc,91,early,diagnostic_snr,0.06894706722400146,0.06517364590226878,0.07188144783068405,0.0067078019284152746,200
dp_kfc,91,early,norm_mean,2502.8385565280914,1798.2672482728958,2834.283382385969,1036.0161341130733,200
dp_kfc,91,early,norm_cv,0.16366163424275665,0.14569865317779965,0.28847511170765533,0.14277645852985568,200
dp_kfc,91,mid,contrib_conv1,0.0025676277000457,0.0016460282495245,0.0031602487433701,0.0015142204938456,385
dp_kfc,91,mid,contrib_conv2,0.0361240841448307,0.030496958643198,0.0387952253222465,0.008298266679048504,385
dp_kfc,91,mid,contrib_fc1,0.7211931943893433,0.6792559623718262,0.764743447303772,0.0854874849319458,385
dp_kfc,91,mid,contrib_fc2,0.2399360239505767,0.1937358230352401,0.2890325784683227,0.09529675543308261,385
dp_kfc,91,mid,contrib_mass,1.00000000372529,0.999999982304871,1.0000000228174029,4.051253188475101e-08,385
dp_kfc,91,mid,nearzero_mass_deficit,0.0,0.0,1.7695129028716394e-08,1.7695129028716394e-08,385
dp_kfc,91,mid,share_conv1,0.002567627620535322,0.0016460282596805144,0.003160248568984859,0.0015142203093043444,385
dp_kfc,91,mid,share_conv2,0.03612408385886372,0.03049695894852495,0.03879522487061064,0.008298265922085692,385
dp_kfc,91,mid,share_fc1,0.7211931906951942,0.6792559626881295,0.7647434273615331,0.08548746467340362,385
dp_kfc,91,mid,share_fc2,0.23993602059870928,0.19373582691449695,0.2890325789730401,0.09529675205854313,385
dp_kfc,91,mid,conv_share,0.038660277113246974,0.0321816388501987,0.04203375839407222,0.009852119543873515,385
dp_kfc,91,mid,fc_share,0.9613397228867531,0.9579662416059278,0.9678183611498015,0.00985211954387366,385
dp_kfc,91,mid,fc_to_conv,24.866343302347488,22.790401767124255,30.073619482985162,7.283217715860907,385
dp_kfc,91,mid,fc2_to_fc1,0.33342786340492686,0.25335487119911443,0.4260260420645703,0.17267117086545586,385
dp_kfc,91,mid,layer_hhi,0.5795630928163641,0.545119561388493,0.6239942568633854,0.07887469547489234,385
dp_kfc,91,mid,layer_entropy,0.5117854560636311,0.4819037926196798,0.5326164444547354,0.05071265183505563,385
dp_kfc,91,mid,coefficient_mean,0.2226932942867279,0.0770814418792724,0.3592490255832672,0.2821675837039948,385
dp_kfc,91,mid,coefficient_cv,1.712762248458394,1.2391012766344052,2.997591222631545,1.75848994599714,385
dp_kfc,91,mid,clipping_alpha_star,9.487196390630104e-05,6.593668815138497e-05,0.000126339591857,6.040290370561504e-05,385
dp_kfc,91,mid,alpha_over_mean_coeff,0.00037472392064720386,0.0002480579248016935,0.0012040569606616923,0.0009559990358599989,385
dp_kfc,91,mid,alpha_negative,0.0,0.0,0.0,0.0,385
dp_kfc,91,mid,aggregate_cosine,0.3624728573419815,0.2582667131190252,0.4742368211528197,0.21597010803379446,385
dp_kfc,91,mid,clipping_shape_error,0.9319943281292932,0.8803973179448683,0.9660736539566454,0.08567633601177704,385
dp_kfc,91,mid,relative_distortion,0.999905142542365,0.999873691341999,0.9999340808941736,6.0389552174577865e-05,385
dp_kfc,91,mid,clipped_aggregate_norm,0.0879581518158954,0.0748429264038629,0.105293186939426,0.0304502605355631,385
dp_kfc,91,mid,diagnostic_snr,0.0463441176033473,0.0394338593004915,0.0554777441045567,0.016043884804065198,385
dp_kfc,91,mid,norm_mean,1582.7555080954044,1249.311757815038,2023.3749053750653,774.0631475600273,385
dp_kfc,91,mid,norm_cv,1.5138523427003734,1.0372953185812226,1.948492778760432,0.9111974601792094,385
dp_kfc,91,late,contrib_conv1,0.0057746088132262,0.0046353717334568,0.0065873572602868,0.0019519855268300005,585
dp_kfc,91,late,contrib_conv2,0.048251062631607,0.0441147312521934,0.0509797073900699,0.006864976137876497,585
dp_kfc,91,late,contrib_fc1,0.7750295400619507,0.7605299949645996,0.7821922302246094,0.021662235260009766,585
dp_kfc,91,late,contrib_fc2,0.131915733218193,0.1183312684297561,0.1637163460254669,0.045385077595710796,585
dp_kfc,91,late,contrib_mass,0.9669090369716286,0.937882524449378,0.994070311076939,0.056187786627560965,585
dp_kfc,91,late,nearzero_mass_deficit,0.033090963028371445,0.005929688923061005,0.06211747555062197,0.056187786627560965,585
dp_kfc,91,late,share_conv1,0.005942709926684253,0.004686881808945669,0.007040703856472238,0.0023538220475265697,585
dp_kfc,91,late,share_conv2,0.049773762570850984,0.04425918817373329,0.05454097613327778,0.010281787959544493,585
dp_kfc,91,late,share_fc1,0.8048667473043101,0.7876779976270769,0.8108975409844386,0.02321954335736165,585
dp_kfc,91,late,share_fc2,0.13704100712026165,0.12807237210067005,0.16494499214319122,0.036872620042521176,585
dp_kfc,91,late,conv_share,0.05577302036230934,0.04894573459905205,0.061475627937430354,0.012529893338378305,585
dp_kfc,91,late,fc_share,0.9442269796376908,0.9385243720625697,0.951054265400948,0.012529893338378284,585
dp_kfc,91,late,fc_to_conv,16.929816127707095,15.266608956032615,19.430789489058697,4.164180533026082,585
dp_kfc,91,late,fc2_to_fc1,0.16988673920329833,0.15789298607882765,0.20948737982196408,0.05159439374313643,585
dp_kfc,91,late,layer_hhi,0.6688963693319375,0.6497171444736337,0.6771265289173937,0.027409384443759954,585
dp_kfc,91,late,layer_entropy,0.4575450269236263,0.4497274313568224,0.46526001850013643,0.015532587143314014,585
dp_kfc,91,late,coefficient_mean,0.6708297729492188,0.5834486484527588,0.7227385640144348,0.13928991556167603,585
dp_kfc,91,late,coefficient_cv,0.6628004327222655,0.5880503730596767,0.7971797645553287,0.20912939149565202,585
dp_kfc,91,late,clipping_alpha_star,0.0001329004900446,0.000112473002481,0.0001529506130489,4.04776105679e-05,585
dp_kfc,91,late,alpha_over_mean_coeff,0.0002016019412262267,0.00016423539788917974,0.00024251640900153253,7.82810111123528e-05,585
dp_kfc,91,late,alpha_negative,0.0,0.0,0.0,0.0,585
dp_kfc,91,late,aggregate_cosine,0.4495829930295293,0.3904652818306798,0.5243563025476845,0.1338910207170047,585
dp_kfc,91,late,clipping_shape_error,0.8932385640683075,0.851498953585676,0.92061765334776,0.06911869976208407,585
dp_kfc,91,late,relative_distortion,0.999867117368414,0.9998470673008548,0.999887585660659,4.051835980423135e-05,585
dp_kfc,91,late,clipped_aggregate_norm,0.0457540823141182,0.0404736030712318,0.0536375114302937,0.0131639083590619,585
dp_kfc,91,late,diagnostic_snr,0.024107288839322,0.0213250663166548,0.028260975092785,0.006935908776130199,585
dp_kfc,91,late,norm_mean,756.5391694664955,643.1085987341114,873.2104115299944,230.101812795883,585
dp_kfc,91,late,norm_cv,3.008447045520593,2.755293842174715,3.297669778999321,0.5423759368246062,585
dp_kfc,91,all,contrib_conv1,0.0036753165768459,0.001615821063751275,0.00577342137694355,0.004157600313192275,1170
dp_kfc,91,all,contrib_conv2,0.040191933512687655,0.030152529012411774,0.04824776202440258,0.018095233011990803,1170
dp_kfc,91,all,contrib_fc1,0.7603675127029419,0.6937417685985565,0.7764022052288055,0.08266043663024902,1170
dp_kfc,91,all,contrib_fc2,0.184798464179039,0.1319281086325645,0.272371806204319,0.1404436975717545,1170
dp_kfc,91,all,contrib_mass,0.9999999664723871,0.9669162444770335,1.0000000081490725,0.033083763672039024,1170
dp_kfc,91,all,nearzero_mass_deficit,3.352761285269068e-08,0.0,0.033083755522966524,0.033083755522966524,1170
dp_kfc,91,all,share_conv1,0.00367531658668702,0.0016158210357485848,0.005940468092781948,0.004324647057033363,1170
dp_kfc,91,all,share_conv2,0.04020078216280871,0.030152529672626802,0.049771838364803554,0.019619308692176752,1170
dp_kfc,91,all,share_fc1,0.7744744208622317,0.693824898331553,0.8048651773400872,0.11104027900853419,1170
dp_kfc,91,all,share_fc2,0.18479846826752838,0.13704405751573354,0.2723718064310382,0.13532774891530466,1170
dp_kfc,91,all,conv_share,0.04371802353002026,0.03180603191567157,0.05574902962240557,0.023942997706734,1170
dp_kfc,91,all,fc_share,0.9562819764699797,0.9442509703775945,0.9681939680843283,0.023942997706733804,1170
dp_kfc,91,all,fc_to_conv,21.873871383753954,16.937541923129857,30.440840039937008,13.503298116807152,1170
dp_kfc,91,all,fc2_to_fc1,0.23910830098436556,0.16989008216137674,0.3922603661298794,0.22237028396850267,1170
dp_kfc,91,all,layer_hhi,0.6354047978857191,0.5576310320608422,0.6691460229730262,0.11151499091218398,1170
dp_kfc,91,all,layer_entropy,0.4729799008980101,0.45574123982146625,0.5172236647842157,0.061482424962749416,1170
dp_kfc,91,all,coefficient_mean,0.47270080447196955,0.07444757968187325,0.6707591414451599,0.5963115617632867,1170
dp_kfc,91,all,coefficient_cv,0.7830155962004282,0.5910615697523323,1.3492226222030026,0.7581610524506703,1170
dp_kfc,91,all,clipping_alpha_star,0.000131601783963,9.998428359900958e-05,0.00016851020954365,6.852592594464043e-05,1170
dp_kfc,91,all,alpha_over_mean_coeff,0.0002592468447958282,0.00018852875056426662,0.001285267720896202,0.0010967389703319353,1170
dp_kfc,91,all,alpha_negative,0.0,0.0,0.0,0.0,1170
dp_kfc,91,all,aggregate_cosine,0.45455187050367074,0.359307640382542,0.5696747604115642,0.2103671200290222,1170
dp_kfc,91,all,clipping_shape_error,0.8907202261720031,0.8218702175985818,0.933219156295571,0.11134893869698914,1170
dp_kfc,91,all,relative_distortion,0.9998684258236098,0.9998315147066721,0.9999000363604331,6.852165376103336e-05,1170
dp_kfc,91,all,clipped_aggregate_norm,0.06500656332244975,0.04575463826688615,0.1059952014364536,0.060240563169567454,1170
dp_kfc,91,all,diagnostic_snr,0.0342511950672958,0.0241075817643088,0.055847627301711625,0.031740045537402825,1170
dp_kfc,91,all,norm_mean,1029.7895694208519,756.6011074582914,1762.6704245682072,1006.0693171099158,1170
dp_kfc,91,all,norm_cv,2.3410158480049787,1.009399640797306,3.008346099064667,1.998946458267361,1170
dp_sgd,7,early,contrib_conv1,0.00363594025839115,0.003161348402500125,0.0040060052415356005,0.0008446568390354757,200
dp_sgd,7,early,contrib_conv2,0.0206702752038836,0.015591507311910325,0.029830197803676052,0.014238690491765727,200
dp_sgd,7,early,contrib_fc1,0.7635127305984497,0.7197109311819077,0.8274576663970947,0.10774673521518707,200
dp_sgd,7,early,contrib_fc2,0.21139540523290629,0.13940970972180364,0.2606866657733917,0.12127695605158809,200
dp_sgd,7,early,contrib_mass,1.0000000023283062,0.9999999841675161,1.0000000196159815,3.544846538527935e-08,200
dp_sgd,7,early,nearzero_mass_deficit,0.0,0.0,1.5832483907241013e-08,1.5832483907241013e-08,200
dp_sgd,7,early,share_conv1,0.0036359402342584996,0.003161348527115776,0.004006005284940526,0.00084465675782475,200
dp_sgd,7,early,share_conv2,0.0206702747738384,0.015591507405372997,0.029830196961272266,0.01423868955589927,200
dp_sgd,7,early,share_fc1,0.7635127053637344,0.7197109367093215,0.8274576431222893,0.1077467064129678,200
dp_sgd,7,early,share_fc2,0.21139539823106407,0.13940970581742518,0.26068666778328375,0.12127696196585858,200
dp_sgd,7,early,conv_share,0.024854959133784018,0.01933146767498711,0.03313265106028539,0.013801183385298278,200
dp_sgd,7,early,fc_share,0.9751450408662161,0.9668673489397146,0.9806685323250128,0.013801183385298232,200
dp_sgd,7,early,fc_to_conv,39.23378451176342,29.183421773659592,50.7291970210343,21.54577524737471,200
dp_sgd,7,early,fc2_to_fc1,0.27687564630036376,0.16848092533909678,0.3622112332280202,0.1937303078889234,200
dp_sgd,7,early,layer_hhi,0.6281419748769043,0.5862142304094091,0.7050237449747181,0.11880951456530897,200
dp_sgd,7,early,layer_entropy,0.45934067440261606,0.40037310396107,0.48634469481015963,0.08597159084908962,200
dp_sgd,7,early,coefficient_mean,0.12130163982510564,0.07944552972912783,0.16511768847703934,0.08567215874791151,200
dp_sgd,7,early,coefficient_cv,0.36829388419518505,0.18160571252304838,1.363889821763092,1.1822841092400436,200
dp_sgd,7,early,clipping_alpha_star,0.048263990720367494,0.012772493034093174,0.10516264348810753,0.09239015045401436,200
dp_sgd,7,early,alpha_over_mean_coeff,0.7095683220643236,0.08228071231879265,0.9250243221799348,0.8427436098611422,200
dp_sgd,7,early,alpha_negative,0.0,0.0,0.0,0.0,200
dp_sgd,7,early,aggregate_cosine,0.8624796611687924,0.48326353180194515,0.9587179161963886,0.47545438439444343,200
dp_sgd,7,early,clipping_shape_error,0.5060879990042179,0.2843586034084359,0.8754746714196691,0.5911160680112332,200
dp_sgd,7,early,relative_distortion,0.9522302715794687,0.8953645822997127,0.9875256399984019,0.09216105769868921,200
dp_sgd,7,early,clipped_aggregate_norm,0.10982293528643425,0.10139774886409868,0.11827830279398925,0.016880553929890574,200
dp_sgd,7,early,diagnostic_snr,0.0578644153314228,0.05342528351332695,0.06231944920900865,0.008894165695681702,200
dp_sgd,7,early,norm_mean,16.05143103003502,9.159024269785734,19.53103890316561,10.372014633379875,200
dp_sgd,7,early,norm_cv,0.2724744372384561,0.15624999538423898,0.6327857571393307,0.4765357617550917,200
dp_sgd,7,mid,contrib_conv1,0.0020401119254529,0.0018210445996373,0.0024117797147482,0.0005907351151109,385
dp_sgd,7,mid,contrib_conv2,0.0096283014863729,0.0092098973691463,0.0105665437877178,0.0013566464185715,385
dp_sgd,7,mid,contrib_fc1,0.6846058368682861,0.6818272471427917,0.6871037483215332,0.005276501178741455,385
dp_sgd,7,mid,contrib_fc2,0.3035344779491424,0.300647884607315,0.3063873648643493,0.005739480257034302,385
dp_sgd,7,mid,contrib_mass,1.0000000009313226,0.9999999762512741,1.0000000216532499,4.540197573454918e-08,385
dp_sgd,7,mid,nearzero_mass_deficit,0.0,0.0,2.3748725874739307e-08,2.3748725874739307e-08,385
dp_sgd,7,mid,share_conv1,0.002040111825702785,0.0018210446305889348,0.0024117796434331017,0.0005907350128441669,385
dp_sgd,7,mid,share_conv2,0.00962830132272416,0.009209897204031635,0.010566544004216742,0.001356646800185107,385
dp_sgd,7,mid,share_fc1,0.6846649522418468,0.6818272122177328,0.6873012746737859,0.005474062456053086,385
dp_sgd,7,mid,share_fc2,0.30357760636261416,0.30065733390357463,0.3063873614402038,0.005730027536629156,385
dp_sgd,7,mid,conv_share,0.011649843926058917,0.01103468379087548,0.012977331490000086,0.001942647699124606,385
dp_sgd,7,mid,fc_share,0.9883501560739412,0.9870226685100001,0.9889653162091245,0.0019426476991244446,385
dp_sgd,7,mid,fc_to_conv,84.83805982827934,76.05744441332261,89.62334896603663,13.565904552714017,385
dp_sgd,7,mid,fc2_to_fc1,0.4433791507857181,0.4377427015823777,0.44935207672599203,0.01160937514361432,385
dp_sgd,7,mid,layer_hhi,0.560753816133857,0.5586866965057554,0.5628746785500487,0.00418798204429327,385
dp_sgd,7,mid,layer_entropy,0.49091762703216996,0.4875394283614481,0.49411400804048916,0.0065745796790410704,385
dp_sgd,7,mid,coefficient_mean,0.4874692261219024,0.4256830215454101,0.5503379106521606,0.12465488910675054,385
dp_sgd,7,mid,coefficient_cv,0.920914464095727,0.8155989910444188,1.0345751893704729,0.21897619832605408,385
dp_sgd,7,mid,clipping_alpha_star,0.0072908247148862,0.0052511562800635,0.0099388616700316,0.0046877053899681,385
dp_sgd,7,mid,alpha_over_mean_coeff,0.0156004123462742,0.010956083287998688,0.020727034899033825,0.009770951611035137,385
dp_sgd,7,mid,alpha_negative,0.0,0.0,0.0,0.0,385
dp_sgd,7,mid,aggregate_cosine,0.509474768094681,0.3592597428357912,0.6429935736362188,0.2837338308004276,385
dp_sgd,7,mid,clipping_shape_error,0.8604855958372357,0.7658715716407429,0.933237610226331,0.16736603858558807,385
dp_sgd,7,mid,relative_distortion,0.9927695216732818,0.990156908432754,0.994842365634426,0.004685457201672016,385
dp_sgd,7,mid,clipped_aggregate_norm,0.0567403876951973,0.0483813988349766,0.0674963195645628,0.019114920729586198,385
dp_sgd,7,mid,diagnostic_snr,0.0298958441704153,0.0254915910706688,0.0355630184026664,0.0100714273319976,385
dp_sgd,7,mid,norm_mean,22.168759249145523,20.9087901499488,23.469782842430504,2.5609926924817046,385
dp_sgd,7,mid,norm_cv,1.5483623104437028,1.3152106463012352,1.758442204480237,0.44323155817900184,385
dp_sgd,7,late,contrib_conv1,0.0014504678547382,0.0013509718701243,0.0015568984672427,0.00020592659711840002,585
dp_sgd,7,late,contrib_conv2,0.0092939138412475,0.0090729892253875,0.0095082381740212,0.0004352489486337003,585
dp_sgd,7,late,contrib_fc1,0.689409613609314,0.6857311725616455,0.692315936088562,0.006584763526916504,585
dp_sgd,7,late,contrib_fc2,0.2932302951812744,0.2905104160308838,0.295758843421936,0.005248427391052191,585
dp_sgd,7,late,contrib_mass,0.9937691390514373,0.9875346542103214,0.9988968210527671,0.011362166842445731,585
dp_sgd,7,late,nearzero_mass_deficit,0.006230860948562733,0.0011031789472328857,0.012465345789678617,0.011362166842445731,585
dp_sgd,7,late,share_conv1,0.0014582386389236984,0.001366378542101081,0.0015664690103695607,0.00020009046826847975,585
dp_sgd,7,late,share_conv2,0.009365494008502248,0.00914221827119585,0.00958601738151272,0.00044379911031687015,585
dp_sgd,7,late,share_fc1,0.6938813431331575,0.6923795638900793,0.6955335952475741,0.003154031357494813,585
dp_sgd,7,late,share_fc2,0.29524566810406216,0.29374900200346904,0.29686308194502437,0.0031140799415553255,585
dp_sgd,7,late,conv_share,0.010831358241930662,0.010574659142830971,0.011100128429335067,0.0005254692865040954,585
dp_sgd,7,late,fc_share,0.9891686417580692,0.988899871570665,0.9894253408571689,0.0005254692865039878,585
dp_sgd,7,late,fc_to_conv,91.32452454923398,89.08904773283007,93.56569582050106,4.476648087670995,585
dp_sgd,7,late,fc2_to_fc1,0.4254238296347449,0.4223341885108834,0.4287985346802744,0.006464346169391011,585
dp_sgd,7,late,layer_hhi,0.5687401990308848,0.5675184103707198,0.5700739675470552,0.002555557176335377,585
dp_sgd,7,late,layer_entropy,0.4812254972096414,0.4799744624398979,0.4824517856916554,0.002477323251757535,585
dp_sgd,7,late,coefficient_mean,0.6779007911682129,0.6451708078384399,0.7064235210418701,0.061252713203430176,585
dp_sgd,7,late,coefficient_cv,0.6354422278393979,0.5987847384776352,0.6818996636730515,0.0831149251954163,585
dp_sgd,7,late,clipping_alpha_star,0.0071022622445426,0.0054294661614816,0.0090838202461829,0.0036543540847013,585
dp_sgd,7,late,alpha_over_mean_coeff,0.010615737778162052,0.007990301028852497,0.013467855716859099,0.005477554688006602,585
dp_sgd,7,late,alpha_negative,0.0,0.0,0.0,0.0,585
dp_sgd,7,late,aggregate_cosine,0.6287083411158402,0.4908892574871331,0.7347391586102916,0.24384990112315852,585
dp_sgd,7,late,clipping_shape_error,0.7776411908999492,0.6783497392828695,0.871221979076581,0.1928722397937116,585
dp_sgd,7,late,relative_distortion,0.9929300192818704,0.9909963404384408,0.9945907192721788,0.0035943788337380322,585
dp_sgd,7,late,clipped_aggregate_norm,0.0429657710763936,0.0365794485977196,0.0497866045290681,0.013207155931348503,585
dp_sgd,7,late,diagnostic_snr,0.0226381603816628,0.0192732820401526,0.0262319774544138,0.006958695414261199,585
dp_sgd,7,late,norm_mean,22.24543639350709,20.03607662793174,24.392345123442038,4.356268495510296,585
dp_sgd,7,late,norm_cv,2.2046703570700554,2.065842370461303,2.3479753524266203,0.28213298196531733,585
dp_sgd,7,all,contrib_conv1,0.00169889518292615,0.001450113719329225,0.0023573717335238498,0.0009072580141946248,1170
dp_sgd,7,all,contrib_conv2,0.009482852183282351,0.009171047480776875,0.010608644923195175,0.0014375974424183004,1170
dp_sgd,7,all,contrib_fc1,0.6885896921157837,0.6842407882213593,0.6933767646551132,0.009135976433753967,1170
dp_sgd,7,all,contrib_fc2,0.29446509480476374,0.2889040037989616,0.30064149945974344,0.01173749566078186,1170
dp_sgd,7,all,contrib_mass,0.9999999727588145,0.9937766287766862,1.0000000083819032,0.0062233796052170165,1170
dp_sgd,7,all,nearzero_mass_deficit,2.724118552954735e-08,0.0,0.006223371223313873,0.006223371223313873,1170
dp_sgd,7,all,share_conv1,0.0016991239532804883,0.0014582102244486788,0.0023573717442886637,0.000899161519839985,1170
dp_sgd,7,all,share_conv2,0.009542291708246317,0.009231257230804764,0.010608644538729735,0.001377387307924971,1170
dp_sgd,7,all,share_fc1,0.6929840037552893,0.687400920212197,0.6962507354231205,0.00884981521092354,1170
dp_sgd,7,all,share_fc2,0.2959979849832637,0.29245595742709596,0.30075273968132116,0.008296782254225199,1170
dp_sgd,7,all,conv_share,0.011170441756317828,0.01075241604683909,0.01309060153187099,0.0023381854850318996,1170
dp_sgd,7,all,fc_share,0.9888295582436821,0.9869093984681291,0.989247583953161,0.0023381854850319517,1170
dp_sgd,7,all,fc_to_conv,88.52197431452316,75.39068373169071,92.00235369628186,16.611669964591144,1170
dp_sgd,7,all,fc2_to_fc1,0.42712070581025763,0.4200902963555212,0.43775748815005644,0.017667191794535242,1170
dp_sgd,7,all,layer_hhi,0.5679085577739538,0.563021708367206,0.5704972653207183,0.007475556953512319,1170
dp_sgd,7,all,layer_entropy,0.4824513716839338,0.48010578105686363,0.48868174962010247,0.008575968563238834,1170
dp_sgd,7,all,coefficient_mean,0.5944194793701172,0.42160024493932724,0.6778476387262344,0.2562473937869072,1170
dp_sgd,7,all,coefficient_cv,0.6919060037232249,0.6069928295215195,0.8937082553625477,0.28671542584102827,1170
dp_sgd,7,all,clipping_alpha_star,0.007723321365379451,0.0056925178679981744,0.010747605857376625,0.0050550879893784505,1170
dp_sgd,7,all,alpha_over_mean_coeff,0.013378381328887185,0.00924814541696932,0.02120461629341726,0.011956470876447939,1170
dp_sgd,7,all,alpha_negative,0.0,0.0,0.0,0.0,1170
dp_sgd,7,all,aggregate_cosine,0.6018307627075621,0.43236383733174255,0.7398997240283081,0.3075358866965655,1170
dp_sgd,7,all,clipping_shape_error,0.7986236483530788,0.672716903390266,0.9016992250221885,0.22898232163192245,1170
dp_sgd,7,all,relative_distortion,0.9923307946208677,0.9892906595586579,0.9943796013721006,0.00508894181344266,1170
dp_sgd,7,all,clipped_aggregate_norm,0.050915261889555696,0.041724170171020425,0.06890523077110217,0.02718106060008174,1170
dp_sgd,7,all,diagnostic_snr,0.0268266537677339,0.02198397544044805,0.0363053571774192,0.014321381736971152,1170
dp_sgd,7,all,norm_mean,21.562150177233868,19.368944623224948,23.524491547476394,4.155546924251446,1170
dp_sgd,7,all,norm_cv,1.9092172784228683,1.3008613531784476,2.2046049511073016,0.903743597928854,1170
dp_sgd,42,early,contrib_conv1,0.00399935431778425,0.003283642756286975,0.004564464325085201,0.0012808215687982257,200
dp_sgd,42,early,contrib_conv2,0.0262377485632896,0.01838648738339535,0.0474534127861261,0.029066925402730752,200
dp_sgd,42,early,contrib_fc1,0.7722716629505157,0.7243821918964386,0.8224582672119141,0.09807607531547546,200
dp_sgd,42,early,contrib_fc2,0.1962599158287048,0.12522697448730463,0.25364166498184204,0.1284146904945374,200
dp_sgd,42,early,contrib_mass,1.0000000044237822,0.9999999826541169,1.0000000192085279,3.655441094263523e-08,200
dp_sgd,42,early,nearzero_mass_deficit,0.0,0.0,1.7345883090991165e-08,1.7345883090991165e-08,200
dp_sgd,42,early,share_conv1,0.003999354466689092,0.0032836426981637627,0.004564464331174941,0.001280821633011178,200
dp_sgd,42,early,share_conv2,0.026237748291418,0.018386487120328494,0.04745341068829878,0.029066923567970287,200
dp_sgd,42,early,share_fc1,0.7722716372119891,0.7243821909785418,0.8224582822439727,0.09807609126543082,200
dp_sgd,42,early,share_fc2,0.1962599148712162,0.12522697102772617,0.2536416646532114,0.12841469362548524,200
dp_sgd,42,early,conv_share,0.031104684766617645,0.022365207812880886,0.05186226244184726,0.029497054628966374,200
dp_sgd,42,early,fc_share,0.9688953152333825,0.9481377375581527,0.9776347921871191,0.029497054628966457,200
dp_sgd,42,early,fc_to_conv,31.14955208944875,18.28218105102578,43.71230608197477,25.430125030948993,200
dp_sgd,42,early,fc2_to_fc1,0.2541150121989735,0.15216303210536575,0.3501502204207332,0.19798718831536744,200
dp_sgd,42,early,layer_hhi,0.6353897382211595,0.5887601461770785,0.6930395486468145,0.104279402469736,200
dp_sgd,42,early,layer_entropy,0.46333794317950466,0.429794947925252,0.48729466350723843,0.05749971558198641,200
dp_sgd,42,early,coefficient_mean,0.1467081531882286,0.09857292845845222,0.1895642429590225,0.09099131450057027,200
dp_sgd,42,early,coefficient_cv,0.623041992917086,0.15737532597682974,1.60932855389323,1.4519532279164002,200
dp_sgd,42,early,clipping_alpha_star,0.04545672701129415,0.014473852058927324,0.11423699695312113,0.0997631448941938,200
dp_sgd,42,early,alpha_over_mean_coeff,0.5758789159249994,0.08605934316579539,0.9508206112163513,0.8647612680505559,200
dp_sgd,42,early,alpha_negative,0.0,0.0,0.0,0.0,200
dp_sgd,42,early,aggregate_cosine,0.7854956212447187,0.5131708367489427,0.9676891044692448,0.4545182677203021,200
dp_sgd,42,early,clipping_shape_error,0.6188228372439601,0.2521441277082501,0.8582751338964457,0.6061310061881956,200
dp_sgd,42,early,relative_distortion,0.95557988776922,0.8861155105872346,0.985955859938688,0.09984034935145336,200
dp_sgd,42,early,clipped_aggregate_norm,0.11132744758880084,0.09673794566137728,0.12143039178048587,0.02469244611910859,200
dp_sgd,42,early,diagnostic_snr,0.0586571252012539,0.050970087909770125,0.0639802478919116,0.01301015998214148,200
dp_sgd,42,early,norm_mean,15.948587988503277,8.597457581199706,20.42610309686279,11.828645515663084,200
dp_sgd,42,early,norm_cv,0.31368808507347373,0.14190391301088234,0.6304555518227785,0.4885516388118961,200
dp_sgd,42,mid,contrib_conv1,0.001785829430446,0.0016028945101425,0.0021704244427382,0.0005675299325957001,385
dp_sgd,42,mid,contrib_conv2,0.0110923666507005,0.0104991756379604,0.0119771538302302,0.0014779781922698004,385
dp_sgd,42,mid,contrib_fc1,0.6855241656303406,0.6836270093917847,0.6877926588058472,0.0041656494140625,385
dp_sgd,42,mid,contrib_fc2,0.3016088008880615,0.2988613247871399,0.3038766384124756,0.005015313625335693,385
dp_sgd,42,mid,contrib_mass,0.9999999999999998,0.9999999776482582,1.0000000195577738,4.190951563565193e-08,385
dp_sgd,42,mid,nearzero_mass_deficit,2.220446049250313e-16,0.0,2.2351741790771484e-08,2.2351741790771484e-08,385
dp_sgd,42,mid,share_conv1,0.0017858293743135667,0.0016028945088362896,0.0021704245690735376,0.000567530060237248,385
dp_sgd,42,mid,share_conv2,0.01109236708458452,0.01049917631142841,0.011977153816286957,0.0014779775048585474,385
dp_sgd,42,mid,share_fc1,0.6855241643534524,0.6836550227789501,0.6877926895525766,0.0041376667736264805,385
dp_sgd,42,mid,share_fc2,0.3016088117376346,0.2988613268050781,0.303881939122185,0.005020612317106876,385
dp_sgd,42,mid,conv_share,0.01292491441792256,0.012090954984240258,0.014137394237368206,0.002046439253127948,385
dp_sgd,42,mid,fc_share,0.9870750855820773,0.9858626057626316,0.9879090450157598,0.002046439253128196,385
dp_sgd,42,mid,fc_to_conv,76.36995136594192,69.73439299634498,81.70645298255812,11.97205998621314,385
dp_sgd,42,mid,fc2_to_fc1,0.43995242557296105,0.43480328273439234,0.4444210258225806,0.009617743088188246,385
dp_sgd,42,mid,layer_hhi,0.5611817257797993,0.5598405973025554,0.5626316343976885,0.0027910370951330643,385
dp_sgd,42,mid,layer_entropy,0.4920413863379755,0.4896928050206696,0.4943001788593733,0.004607373838703688,385
dp_sgd,42,mid,coefficient_mean,0.4742897450923919,0.3989378213882446,0.5312511920928955,0.13231337070465093,385
