seed,run_id,method,learning_rate,config_fingerprint,step,layer,r,dimension,trace_A,trace_G,trace_F,clean_signal_energy,noisy_gradient_energy,expected_noise_energy,noise_debiased_energy_raw,beta_oracle_step,beta_dp_step_raw,beta_dp_step_positive,beta_dp_step_negative,refresh_index,active_beta_train,active_beta_source_interval,diagnostic_valid,oracle_diagnostic_error,dp_observation_recorded,optimizer_step_completed
42,dp_sgd_lr0p50,dp_sgd,0.5,db82dbe7a4d51a338d754cb2fb9677ab0c7bb8804ce4c2b3c0a289ae92450320,0,conv1,0.4673004150390625,160,3.1443393230438232,0.00016066929674707353,0.0005051987877676203,0.0007527766473932127,70.80975094975403,74.76806640625,-3.958315456495967,1.4900602804681955,-7835.164201377102,0.0,True,0,,,True,,True,True
42,dp_sgd_lr0p50,dp_sgd,0.5,db82dbe7a4d51a338d754cb2fb9677ab0c7bb8804ce4c2b3c0a289ae92450320,0,conv2,0.4673004150390625,4640,19.259838104248047,0.00033213189453817904,0.0063968065180625144,0.014892179762192112,2167.3324966940304,2168.27392578125,-0.9414290872196034,2.328064749205937,-147.17173085684425,0.0,True,0,,,True,,True,True
42,dp_sgd_lr0p50,dp_sgd,0.5,db82dbe7a4d51a338d754cb2fb9677ab0c7bb8804ce4c2b3c0a289ae92450320,0,fc1,0.4673004150390625,200832,48.28453063964844,0.01228325068950653,0.5930909942719609,0.1782086987973244,93837.91972738883,93848.876953125,-10.957225736172404,0.30047446432074315,-18.474780163578046,0.0,True,0,,,True,,True,True
42,dp_sgd_lr0p50,dp_sgd,0.5,db82dbe7a4d51a338d754cb2fb9677ab0c7bb8804ce4c2b3c0a289ae92450320,0,fc2,0.4673004150390625,1290,1.7126202583312988,0.05615962669253349,0.09618011437395602,0.018611297796849103,628.444628003223,602.8175354003906,25.627092602832363,0.19350463365521567,266.4489720109103,266.4489720109103,False,0,,,True,,True,True
42,dp_sgd_lr0p50,dp_sgd,0.5,db82dbe7a4d51a338d754cb2fb9677ab0c7bb8804ce4c2b3c0a289ae92450320,1,conv1,0.4673004150390625,160,3.1443393230438232,0.00016066929674707353,0.0005051987877676203,0.07600840217551584,77.81883673163516,74.76806640625,3.050770325385159,150.4524634973549,6038.752267925952,6038.752267925952,False,0,,,True,,True,True
42,dp_sgd_lr0p50,dp_sgd,0.5,db82dbe7a4d51a338d754cb2fb9677ab0c7bb8804ce4c2b3c0a289ae92450320,1,conv2,0.4673004150390625,4640,19.259838104248047,0.00033213189453817904,0.0063968065180625144,0.08566142907383822,2251.0225701990894,2168.27392578125,82.74864441783939,13.391280294621703,12935.930480964831,12935.930480964831,False,0,,,True,,True,True
42,dp_sgd_lr0p50,dp_sgd,0.5,db82dbe7a4d51a338d754cb2fb9677ab0c7bb8804ce4c2b3c0a289ae92450320,1,fc1,0.4673004150390625,200832,48.28453063964844,0.01228325068950653,0.5930909942719609,0.07398298838650327,94175.51085964174,93848.876953125,326.63390651674126,0.12474137881206555,550.7315229388963,550.7315229388963,False,0,,,True,,True,True
42,dp_sgd_lr0p50,dp_sgd,0.5,db82dbe7a4d51a338d754cb2fb9677ab0c7bb8804ce4c2b3c0a289ae92450320,1,fc2,0.4673004150390625,1290,1.7126202583312988,0.05615962669253349,0.09618011437395602,0.059036674713165344,596.5469356355527,602.8175354003906,-6.270599764837925,0.613813729557713,-65.19642657584424,0.0,True,0,,,True,,True,True
42,dp_sgd_lr0p50,dp_sgd,0.5,db82dbe7a4d51a338d754cb2fb9677ab0c7bb8804ce4c2b3c0a289ae92450320,2,conv1,0.4673004150390625,160,3.148954391479492,9.630720138549805,30.32669847339639,0.07017234169453848,52.09895298446412,74.76806640625,-22.66911342178588,0.0023138800208039804,-0.7474969107392945,0.0,True,1,,,True,,True,True
42,dp_sgd_lr0p50,dp_sgd,0.5,db82dbe7a4d51a338d754cb2fb9677ab0c7bb8804ce4c2b3c0a289ae92450320,2,conv2,0.4673004150390625,4640,98.29135131835938,1.7932847738265991,176.2643837180549,0.06722961245058978,2159.6772392876774,2168.27392578125,-8.596686493572633,0.0003814134825906035,-0.048771545971099485,0.0,True,1,,,True,,True,True
42,dp_sgd_lr0p50,dp_sgd,0.5,db82dbe7a4d51a338d754cb2fb9677ab0c7bb8804ce4c2b3c0a289ae92450320,2,fc1,0.4673004150390625,200832,23536.30078125,1.5821703672409058,37238.43765056273,0.08288759257008453,94177.42408065256,93848.876953125,328.54712752756313,2.2258611746250846e-06,0.008822795698642805,0.008822795698642805,False,1,,,True,,True,True
42,dp_sgd_lr0p50,dp_sgd,0.5,db82dbe7a4d51a338d754cb2fb9677ab0c7bb8804ce4c2b3c0a289ae92450320,2,fc2,0.4673004150390625,1290,236309.953125,0.10947499424219131,25870.030757731874,0.06911697210446077,606.9931577695442,602.8175354003906,4.17562236915353,2.6717004224590464e-06,0.00016140770794814558,0.00016140770794814558,False,1,,,True,,True,True
42,dp_sgd_lr0p50,dp_sgd,0.5,db82dbe7a4d51a338d754cb2fb9677ab0c7bb8804ce4c2b3c0a289ae92450320,3,conv1,0.4673004150390625,160,3.148954391479492,9.630720138549805,30.32669847339639,0.08983034125834455,92.92646780230898,74.76806640625,18.158401396058977,0.0029620877240279474,0.5987595851222692,0.5987595851222692,False,1,,,True,,True,True
42,dp_sgd_lr0p50,dp_sgd,0.5,db82dbe7a4d51a338d754cb2fb9677ab0c7bb8804ce4c2b3c0a289ae92450320,3,conv2,0.4673004150390625,4640,98.29135131835938,1.7932847738265991,176.2643837180549,0.0939598648816379,2181.0560864658187,2168.27392578125,12.78216068456868,0.0005330621132850761,0.07251697940869602,0.07251697940869602,False,1,,,True,,True,True
42,dp_sgd_lr0p50,dp_sgd,0.5,db82dbe7a4d51a338d754cb2fb9677ab0c7bb8804ce4c2b3c0a289ae92450320,3,fc1,0.4673004150390625,200832,23536.30078125,1.5821703672409058,37238.43765056273,0.12129371886165512,93629.19661723194,93848.876953125,-219.68033589306287,3.2572182538872488e-06,-0.005899289813243364,0.0,True,1,,,True,,True,True
42,dp_sgd_lr0p50,dp_sgd,0.5,db82dbe7a4d51a338d754cb2fb9677ab0c7bb8804ce4c2b3c0a289ae92450320,3,fc2,0.4673004150390625,1290,236309.953125,0.10947499424219131,25870.030757731874,0.10149717567825908,612.1482542081037,602.8175354003906,9.330718807713083,3.92334963296958e-06,0.00036067675740680653,0.00036067675740680653,False,1,,,True,,True,True
