seed,method,config_fingerprint,step,layer,clean_clipped_norm,actual_noise_norm,noisy_gradient_norm,filtered_gradient_norm,relmse_noisy,relmse_filtered,cosine_noisy,cosine_filtered,signal_retention,noise_retention,snr_in,snr_out,snr_gain_db,mse_reduction,kappa,H_mean,H_std,H_min,H_max,H_q10,H_q25,H_q50,H_q75,H_q90,trace_A,trace_G,trace_F,lambdaF_mean,lambdaF_median,lambdaF_q10,lambdaF_q90,learning_rate,signal_amplitude_retention,effective_signal_lr,optimizer_update_norm,clean_reference_update_norm,update_to_clean_reference_ratio
42,dp_fisher_wiener,ebf86245849e2caa4d8a57f92d778fa0a1412b137d15b6f322654b1c385fdf57,0,conv1,0.02743677545545782,8.414774423671854,8.414852996324656,8.14305620969768e-05,94062.99830423968,1.0002647782695713,0.00449401677791516,-0.043122739182236275,3.3990690140017717e-10,9.371738494683163e-11,1.0631172902198439e-05,3.8552767776066756e-05,5.594743512992315,0.9999893660121801,1.4900602922426178,6.7567637842103074e-06,8.316788296927524e-06,9.727551741889329e-07,2.4669068807270378e-05,1.336542993612966e-06,1.4257598763833812e-06,2.3283872678803164e-06,5.647487455462397e-06,2.1822841881657932e-05,3.1443393230438232,0.00016066929674707353,0.0005051987827755511,3.157492168881504e-06,1.0880588661166257e-06,6.245679429639495e-07,1.0198045765719136e-05,0.15,1.843656425151327e-05,2.7654846377269907e-06,1.221458431454652e-05,0.002743677545545782,0.004451902276171032
42,dp_fisher_wiener,ebf86245849e2caa4d8a57f92d778fa0a1412b137d15b6f322654b1c385fdf57,0,conv2,0.1220335190109345,46.553354266192315,46.55461842496435,0.0009956020453453956,145527.0368673731,0.999878762725707,0.01166961927800239,0.011509394605987208,4.087133105853169e-08,4.5773064301508045e-10,6.871575354373537e-06,0.0006135707809646527,19.508082938997834,0.9999931292577362,2.3280648161160666,2.949642273905308e-06,2.308853664802872e-05,1.88441813264717e-08,0.00028217010549269617,4.417268435474853e-08,7.157259496182178e-08,1.4132212555750812e-07,3.222417745973871e-07,1.737417881031434e-06,19.259838104248047,0.00033213189453817904,0.006396806333214045,1.3786223057256878e-06,6.603989533005006e-08,2.0641915376984345e-08,8.118974847093344e-07,0.15,0.00020216659234040547,3.032498885106082e-05,0.00014934030680180933,0.012203351901093451,0.012237646508922718
42,dp_fisher_wiener,ebf86245849e2caa4d8a57f92d778fa0a1412b137d15b6f322654b1c385fdf57,0,fc1,0.42214772153515695,306.3290999472629,306.3297565163868,0.24465570940083464,526559.6915709171,1.4532371323850108,0.0022443462243324935,-0.10125005463478826,0.005455327089833289,6.974529206406145e-07,1.8991199212591236e-06,0.014854508521766285,38.93305669167547,0.9999972401284115,0.3004744558214059,5.557345844175057e-06,0.0007880831924475712,1.2825099315882937e-10,0.22269898653030396,2.114966562993814e-10,2.135501185607236e-10,2.139947247181695e-10,2.1444812939308555e-10,2.1843701569768116e-10,48.28453063964844,0.01228325068950653,0.5930910110473633,2.9531679974141197e-06,9.99998209239017e-11,9.883247761854896e-11,1.0207570760867313e-10,0.15,0.07386018609395247,0.011079027914092869,0.03669835641012519,0.0422147721535157,0.8693249906881135
42,dp_fisher_wiener,ebf86245849e2caa4d8a57f92d778fa0a1412b137d15b6f322654b1c385fdf57,0,fc2,0.13642323041494472,25.068343595047605,25.068797897051684,0.07232639339044394,33765.611481000036,0.9353123751929132,0.00605103923761211,0.3260883591064332,0.0005123966081379171,7.824780954532337e-06,2.9615930412187832e-05,0.0019393644852119547,18.16134042890452,0.9999722998537811,0.19350464009961055,0.00015411207158836542,0.0022791230574464726,2.1097437685746456e-10,0.05084105581045151,2.139657895305902e-10,2.1427293966924665e-10,1.6654396262083537e-07,1.691409678983291e-07,3.3396446781353005e-07,1.7126202583312988,0.05615962669253349,0.09618011116981506,7.455823577860141e-05,7.78260762501759e-08,9.998630395857688e-11,1.5606178891403033e-07,0.15,0.022636179185938538,0.0033954268778907805,0.010848959008566592,0.013642323041494472,0.7952427878135687
42,dp_fisher_wiener,ebf86245849e2caa4d8a57f92d778fa0a1412b137d15b6f322654b1c385fdf57,1,conv1,0.02338154753029294,8.797956378053133,8.793180966243563,9.838178050412457e-05,141584.95395723198,1.0029269449324767,-0.2029644152944855,-0.3457072375097793,3.740003841278009e-10,1.255185543785472e-10,7.062897364594869e-06,2.104274136566063e-05,4.741193812044649,0.9999929164299108,1.0821418864583676,6.7567637842103074e-06,8.316788296927524e-06,9.727551741889329e-07,2.4669068807270378e-05,1.336542993612966e-06,1.4257598763833812e-06,2.3283872678803164e-06,5.647487455462397e-06,2.1822841881657932e-05,3.1443393230438232,0.00016066929674707353,0.0005051987827755511,3.157492168881504e-06,1.0880588661166257e-06,6.245679429639495e-07,1.0198045765719136e-05,0.15,1.9339089537199028e-05,2.900863430579854e-06,1.4757267075618685e-05,0.002338154753029294,0.0063115014308560155
42,dp_fisher_wiener,ebf86245849e2caa4d8a57f92d778fa0a1412b137d15b6f322654b1c385fdf57,1,conv2,0.11588775112660708,47.44880831333252,47.44903393144202,0.0009891549997092849,167639.188011575,1.0006670629813188,0.0031680443403759298,-0.03480826904978518,3.047636684447996e-08,4.36084368441202e-10,5.965192338300351e-06,0.0004168853965007856,18.443921589114424,0.9999940308285022,2.0994806094645537,2.949642273905308e-06,2.308853664802872e-05,1.88441813264717e-08,0.00028217010549269617,4.417268435474853e-08,7.157259496182178e-08,1.4132212555750812e-07,3.222417745973871e-07,1.737417881031434e-06,19.259838104248047,0.00033213189453817904,0.006396806333214045,1.3786223057256878e-06,6.603989533005006e-08,2.0641915376984345e-08,8.118974847093344e-07,0.15,0.00017457481732621106,2.6186222598931658e-05,0.00014837324995639273,0.01158877511266071,0.012803186575041231
42,dp_fisher_wiener,ebf86245849e2caa4d8a57f92d778fa0a1412b137d15b6f322654b1c385fdf57,1,fc1,0.3763013633775325,306.88018397689916,306.8810582243623,0.3932082779393941,665068.0857277114,1.5731449442121024,0.0029363670372946895,0.2482139790351233,0.004867450594002563,1.4907705198530967e-06,1.5036054525135529e-06,0.004909357379634353,35.138904673092334,0.9999976346106842,0.23875377208885545,5.557345844175057e-06,0.0007880831924475712,1.2825099315882937e-10,0.22269898653030396,2.114966562993814e-10,2.135501185607236e-10,2.139947247181695e-10,2.1444812939308555e-10,2.1843701569768116e-10,48.28453063964844,0.01228325068950653,0.5930910110473633,2.9531679974141197e-06,9.99998209239017e-11,9.883247761854896e-11,1.0207570760867313e-10,0.15,0.06976711685316057,0.010465067527974086,0.05898124169090911,0.03763013633775325,1.5673937814083205
42,dp_fisher_wiener,ebf86245849e2caa4d8a57f92d778fa0a1412b137d15b6f322654b1c385fdf57,1,fc2,0.1385567544988566,24.433615343888384,24.432067737372154,0.04129940124267861,31097.112225798068,1.2206354454192807,-0.008334279869689432,-0.22107440955773847,0.0005231610078008129,3.1046963991421146e-06,3.215732678606448e-05,0.0054187132390870725,22.26616216112906,0.999960747627093,0.1996044086823832,0.00015411207158836542,0.0022791230574464726,2.1097437685746456e-10,0.05084105581045151,2.139657895305902e-10,2.1427293966924665e-10,1.6654396262083537e-07,1.691409678983291e-07,3.3396446781353005e-07,1.7126202583312988,0.05615962669253349,0.09618011116981506,7.455823577860141e-05,7.78260762501759e-08,9.998630395857688e-11,1.5606178891403033e-07,0.15,0.022872713170955756,0.0034309069756433635,0.006194910186401792,0.013855675449885661,0.44710272035173937
42,dp_fisher_wiener,ebf86245849e2caa4d8a57f92d778fa0a1412b137d15b6f322654b1c385fdf57,2,conv1,0.029235993663784723,7.195590655993542,7.195027821464927,7.952344791793399e-05,60575.52399981779,1.0003560666388382,-0.01722049723356463,-0.06409234319693159,4.17640052282218e-10,1.2229312544942171e-10,1.650831776268327e-05,5.636822178879058e-05,5.3333149616652165,0.9999834858041567,1.6898761820263564,6.7648317088497835e-06,8.534015009978108e-06,9.050925200426718e-07,2.5515311790513806e-05,1.260292037841282e-06,1.3666642644238891e-06,2.2730612272425788e-06,5.511371455213521e-06,2.19047415157547e-05,3.148954391479492,0.00016062549548223615,0.0005058023380115628,3.161264070783432e-06,1.0622048876030021e-06,5.889357510113769e-07,1.0236319485557023e-05,0.15,2.0436243595196696e-05,3.0654365392795044e-06,1.1928517187690098e-05,0.0029235993663784725,0.00408007927515258
42,dp_fisher_wiener,ebf86245849e2caa4d8a57f92d778fa0a1412b137d15b6f322654b1c385fdf57,2,conv2,0.11781200126690838,46.47006714524645,46.47187741513762,0.0009396696803726001,155584.93156663113,0.9970409732888962,0.016633014164391762,0.18948342817776606,3.2416472361634955e-08,4.0343616603370226e-10,6.4273576487044936e-06,0.0005164435912816138,19.049903589716678,0.9999935916610738,2.166854139332893,2.9536255450324234e-06,2.30967944896458e-05,1.696184881438967e-08,0.00028270602342672646,4.1517954230130276e-08,6.586805412212016e-08,1.3025820777556874e-07,3.2005549144287215e-07,1.714731547508564e-06,19.332374572753906,0.00033133261604234576,0.006405446212738752,1.3804838781316837e-06,6.086972348384734e-08,1.94013587417885e-08,8.012961643544261e-07,0.15,0.00018004575074584504,2.7006862611876753e-05,0.00014095045205589002,0.011781200126690839,0.011964014746222365
