seed,run_id,method,learning_rate,layer,source_interval,target_interval,beta_dp_previous_raw,beta_oracle_current,lag_prediction_positive,lag_ratio,lag_log10_abs_ratio_error
42,dp_sgd_lr0p10,dp_sgd,0.1,fc1,18,19,0.0004263586167834468,0.0002749743316520824,True,1.5505396966394187,0.19048288944516695
42,dp_sgd_lr0p10,dp_sgd,0.1,fc1,19,20,0.0005803903597330449,0.0002565581290835905,True,2.2622177742181186,0.3545344103103751
42,dp_sgd_lr0p10,dp_sgd,0.1,fc1,20,21,0.00011482545323273842,0.00023132445966518573,True,0.49638267133071196,0.30418338808549655
42,dp_sgd_lr0p10,dp_sgd,0.1,fc1,21,22,0.00014276885691552642,0.0002252817542528403,True,0.6337346643496604,0.19809253695865128
42,dp_sgd_lr0p10,dp_sgd,0.1,fc1,22,23,6.867871488895422e-05,0.00019460894644425178,True,0.3529062571058526,0.4523406414347204
42,dp_sgd_lr0p10,dp_sgd,0.1,fc2,0,1,6.346906898018128,5.10268487027347,True,1.2438367368114536,0.09476337958707565
42,dp_sgd_lr0p10,dp_sgd,0.1,fc2,1,2,4.867962555088402,1.0694226941619769,True,4.551953667771231,0.6581978329270645
42,dp_sgd_lr0p10,dp_sgd,0.1,fc2,2,3,1.0686351304476616,0.2961064331227894,True,3.6089561418090503,0.5573816042855939
42,dp_sgd_lr0p10,dp_sgd,0.1,fc2,3,4,0.29221398050671094,0.11120973207700914,True,2.62759360218908,0.4195581957526694
42,dp_sgd_lr0p10,dp_sgd,0.1,fc2,4,5,0.12338332037909272,0.06164780792198365,True,2.001422670782332,0.30133881487514713
42,dp_sgd_lr0p10,dp_sgd,0.1,fc2,5,6,0.07229066395505156,0.041731011814586626,True,1.7323007713362735,0.23862329876172086
42,dp_sgd_lr0p10,dp_sgd,0.1,fc2,6,7,0.03300207384983638,0.029638371271499393,True,1.1134914785810637,0.046686897778334575
42,dp_sgd_lr0p10,dp_sgd,0.1,fc2,7,8,0.03877061244078367,0.025260306646681538,True,1.5348433011155465,0.18606404304795543
42,dp_sgd_lr0p10,dp_sgd,0.1,fc2,8,9,0.022996062416552172,0.020967195842689152,True,1.0967638490661804,0.04011312703873143
42,dp_sgd_lr0p10,dp_sgd,0.1,fc2,9,10,0.020614034845963213,0.015392559709142451,True,1.3392207167284498,0.12685215890729323
42,dp_sgd_lr0p10,dp_sgd,0.1,fc2,10,11,0.011055376883592604,0.012570047805364316,True,0.879501578257696,0.055763376868267045
42,dp_sgd_lr0p10,dp_sgd,0.1,fc2,11,12,0.014033064919489534,0.013511427341244255,True,1.0386071408349995,0.016451304215686222
42,dp_sgd_lr0p10,dp_sgd,0.1,fc2,12,13,0.015432435008387353,0.012476119630736662,True,1.2369579216255187,0.0923549262122515
42,dp_sgd_lr0p10,dp_sgd,0.1,fc2,13,14,0.011564106348330624,0.011260229708245546,True,1.026986717674379,0.011564826773494002
42,dp_sgd_lr0p10,dp_sgd,0.1,fc2,14,15,0.010025025540306499,0.010292065304473115,True,0.9740538214375151,0.011417045475046761
42,dp_sgd_lr0p10,dp_sgd,0.1,fc2,15,16,0.009113737466394479,0.008449454615876319,True,1.0786184293208687,0.032867836389731106
42,dp_sgd_lr0p10,dp_sgd,0.1,fc2,16,17,0.0071980654437134115,0.007039288359747498,True,1.022555843126678,0.009687034722929156
42,dp_sgd_lr0p10,dp_sgd,0.1,fc2,17,18,0.004229059738204489,0.00676324575921613,True,0.6253003201076406,0.20391134899253419
42,dp_sgd_lr0p10,dp_sgd,0.1,fc2,18,19,0.006355796779316466,0.006908807333619649,True,0.9199557133961281,0.03623307905729722
42,dp_sgd_lr0p10,dp_sgd,0.1,fc2,19,20,0.0065012047121070764,0.006111370707086741,True,1.0637883093179545,0.02685521325792081
42,dp_sgd_lr0p10,dp_sgd,0.1,fc2,20,21,0.006672762877335642,0.005598298002939492,True,1.1919270595870355,0.07624967940748925
42,dp_sgd_lr0p10,dp_sgd,0.1,fc2,21,22,0.0056946762382850446,0.005472243424916936,True,1.0406474632241867,0.01730362988817235
42,dp_sgd_lr0p10,dp_sgd,0.1,fc2,22,23,0.004319700072388531,0.004517890506527999,True,0.9561320855711092,0.019482107648386454
