window_size,seed,run_id,method,learning_rate,layer,window_index,n_steps,beta_oracle,beta_dp_raw,negative,log_error,trace_F,oracle_observability_snr
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,16,10,1.4549707026918606,1.282186379362628,False,0.05490308937928618,0.005027332439233589,6.014417683747742
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,17,10,1.4171091166871335,1.0593228734653115,False,0.12637494208857428,0.005027332439233589,5.884333172697621
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,18,10,1.1904872520947414,0.9954522993917363,False,0.07770429516928386,0.005027332439233589,5.08277627903542
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,19,10,1.0353682420949089,0.942972770151283,False,0.04059568774262299,0.005027332439233589,4.509689469342129
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,20,10,0.9836250857313692,1.1523703464126094,False,0.06876247801688892,0.005027192944121739,4.313637796863485
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,21,10,0.754457173811507,0.7377162841952245,False,0.009745222324931718,0.005027192944121739,3.414499214898822
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,22,10,0.7196326717634881,0.724282486282988,False,0.002797111391183056,0.005027192944121739,3.273100935600755
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,23,10,0.6044754801714763,0.5073837931300845,False,0.07604209805669043,0.005027192944121739,2.795846855447665
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,24,10,0.6184549238857021,0.8204814745101239,False,0.12276072810387781,0.005027192944121739,2.8545988925293084
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,25,10,0.5033514388058071,0.37017990075907903,False,0.13345847970006966,0.005026643130404684,2.363569935235598
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,26,10,0.46737001507087383,0.6752090872232815,False,0.15977743252020743,0.005026643130404684,2.2067732987537605
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,27,10,0.4148795154808778,0.46695285578090795,False,0.051351043563214224,0.005026643130404684,1.9750036802687574
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,28,10,0.3840201085699201,0.2917112471073511,False,0.11940079212964919,0.005026643130404684,1.8370195643687228
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,29,10,0.3631437075748036,0.1036543492792485,False,0.5444909936932631,0.005026643130404684,1.742930827452173
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,30,10,0.3039751278766418,0.3767625813920713,False,0.09322971397496956,0.005026874418062807,1.4729835710247645
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,31,10,0.3058659891307654,-0.1812306548240183,True,,0.005026874418062807,1.4816906142275568
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,32,10,0.27731721152505345,0.19374046513835658,False,0.15575648656851376,0.005026874418062807,1.349670483434641
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,33,10,0.23993516687414676,-0.09791635081188332,True,,0.005026874418062807,1.1749643974018136
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,34,10,0.23122274860928313,0.051850581557199855,False,0.6492769276524236,0.005026874418062807,1.1339416949949752
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,35,10,0.21699909765490774,0.03820863715854754,False,0.7542963805603579,0.005027513743983206,1.0668484644264524
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,36,10,0.169992643774453,0.12336064801905476,False,0.13925348613636562,0.005027513743983206,0.8424017539334857
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,37,10,0.16639873830761548,-0.02474127787546049,True,,0.005027513743983206,0.8250965345006256
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,38,10,0.192647714245632,0.25168996784732106,False,0.11610204477686763,0.005027513743983206,0.951012352135982
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,39,10,0.14829651960825807,0.06361957233309616,False,0.3675402132866194,0.005027513743983206,0.7376128257892562
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,40,10,0.16277995251940966,0.15270153981226106,False,0.02775750104920645,0.005027386910428505,0.8076306016863066
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,41,10,0.14314273020860818,0.04534523757137079,False,0.49923761481740736,0.005027386910428505,0.7125903321836369
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,42,10,0.1368796374164083,-0.07010354935408766,True,,0.005027386910428505,0.6821451689922906
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,43,10,0.13448746123080035,-0.10817860127430146,True,,0.005027386910428505,0.6704995942118577
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,44,10,0.12172966458269129,0.07774915020585547,False,0.19470077444265693,0.005027386910428505,0.6082316373540348
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,45,10,0.10829089941364808,-0.10382853224232755,True,,0.005026152313630447,0.5422147555287805
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,46,10,0.10455359109283996,0.18364671085532974,False,0.24464420037734935,0.005026152313630447,0.5238420784744087
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,47,10,0.0943654555092919,-0.0015163705072234997,True,,0.005026152313630447,0.4736365776158936
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,48,10,0.08512832250987838,0.00041694104776915467,False,2.3099994220749314,0.005026152313630447,0.4279642208905206
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,49,10,0.09694635519665447,0.275319166550982,False,0.45330496023327416,0.005026152313630447,0.48637155422428074
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,50,10,0.09546581855328283,-0.16444618310646902,True,,0.0050268215585298065,0.4791302344075563
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,51,10,0.08406159021863216,0.05210099761693051,False,0.20775156228598987,0.0050268215585298065,0.42273585255284535
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,52,10,0.08033437360634821,0.2670346870323567,False,0.5216662669277565,0.0050268215585298065,0.4042561275630413
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,53,10,0.09708037857619979,0.004779677847214027,False,1.3077328353215345,0.0050268215585298065,0.48709630951154226
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,54,10,0.08190543988067964,-0.11479369304112898,True,,0.0050268215585298065,0.412048474620274
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,55,10,0.08273358298265021,-0.019198344750917737,True,,0.0050264507965611105,0.4161240257769951
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,56,10,0.06803138580550967,0.3231533058775722,False,0.6766992854711167,0.0050264507965611105,0.34306153166591025
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,57,10,0.061360759452996384,0.21601835776198586,False,0.5465999339412546,0.0050264507965611105,0.30978779439842913
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,58,10,0.05572123025801877,0.02987638642029546,False,0.27069262860476656,0.0050264507965611105,0.28159641241962674
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,59,10,0.05695239218146495,0.15072832681334214,False,0.422682907664859,0.0050264507965611105,0.2877556262994357
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,60,10,0.05525742785897957,-0.24140100318522723,True,,0.005029199471525969,0.2794266513362803
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,61,10,0.059831898999921675,0.05097280544693562,False,0.06959425010457952,0.005029199471525969,0.30231419296343776
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,62,10,0.04905105171027654,-0.09206099533841366,True,,0.005029199471525969,0.24831512276400447
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,63,10,0.054675146195385826,-0.11915524774141378,True,,0.005029199471525969,0.27651066425779053
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,64,10,0.046356849764635825,0.06761551608839737,False,0.16393245192741787,0.005029199471525969,0.23478830092329367
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,65,10,0.05120364825012153,0.13291470751637366,False,0.414272134456104,0.005027378812888228,0.2590204957888713
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,66,10,0.04895486204501494,0.09491654811786489,False,0.2875461045452643,0.005027378812888228,0.24774346281027143
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,67,10,0.04171423669451481,0.01524999205658303,False,0.4370146836132158,0.005027378812888228,0.21137280618015827
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,68,10,0.03694408820835359,-0.2578611456395627,True,,0.005027378812888228,0.18736067944919688
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,69,10,0.04075985862214438,0.3957254236086537,False,0.9871612837002115,0.005027378812888228,0.20657187688782194
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,70,10,0.03334363617612173,-0.08199117674391188,True,,0.005026712849385273,0.16918737950666238
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,71,10,0.03631963158549616,-0.07975493399470117,True,,0.005026712849385273,0.18419001547069094
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,72,10,0.03950088019585429,-0.3492272461223491,True,,0.005026712849385273,0.20020985446196035
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,73,10,0.033391231067560014,0.09657161733827778,False,0.46121707392204603,0.005026712849385273,0.16942744052632097
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,74,10,0.038165702740110184,0.27809361186897574,False,0.862517749334638,0.005026712849385273,0.19348849284711928
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,75,10,0.032776026954898646,0.1578001008107752,False,0.6825509682154063,0.005026751423750642,0.16632540508419094
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,76,10,0.0345171146827054,0.24247163231270377,False,0.8466264506451708,0.005026751423750642,0.17510636845016325
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,77,10,0.03040909034172043,0.024920105288807757,False,0.08645355593363725,0.005026751423750642,0.15437932412948158
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,78,10,0.033051649301173006,-0.09829297482927028,True,,0.005026751423750642,0.1677158349238266
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,79,10,0.022799266099176912,0.0022313164910261977,False,1.009359692234509,0.005026751423750642,0.11590371217090285
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,80,10,0.02745027184248427,0.1964507940341177,False,0.8547071388611727,0.0050275343903376235,0.1394534217955411
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,81,10,0.027738270124507844,-0.17932496906979814,True,,0.0050275343903376235,0.1409092634987024
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,82,10,0.025491411068440002,0.1809845122163169,False,0.8512475352684368,0.0050275343903376235,0.12954734126257594
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,83,10,0.02577133644618385,0.11958153402817172,False,0.6665271796667428,0.0050275343903376235,0.13096336527907082
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,84,10,0.02411205212098265,-0.05214243452531642,True,,0.0050275343903376235,0.12256768140039605
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,85,10,0.023373188662547808,0.15708258120847213,False,0.8274100644604787,0.005025888882574381,0.11878883314954425
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,86,10,0.024182385137370293,0.014310467541668275,False,0.22784531065832814,0.005025888882574381,0.12288359614559732
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,87,10,0.023625579571386505,-0.014692898842779039,True,,0.005025888882574381,0.12006612948214353
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,88,10,0.020596808531864328,0.4937335857654759,False,1.3796927388932756,0.005025888882574381,0.1047305637651044
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,89,10,0.01963332242040365,0.1267943495776861,False,0.8101061015478501,0.005025888882574381,0.09984866610847241
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,90,10,0.020788576649704266,0.35621489121299205,False,1.2338873156442105,0.005026427074022316,0.10571331174839617
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,91,10,0.017650040204110262,-0.35582346298057815,True,,0.005026427074022316,0.08980383947589494
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,92,10,0.01906279168693852,0.12084733972124269,False,0.8020505924415577,0.005026427074022316,0.0969673919415203
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,93,10,0.017906190037406983,0.2806771092017421,False,1.195203805594197,0.005026427074022316,0.09110295165601531
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,94,10,0.020041599687766677,-0.027462102763588184,True,,0.005026427074022316,0.10192845030359057
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,95,10,0.017163691327331206,0.2016341369215423,False,1.0699533650611683,0.005026301618729495,0.08733472836793046
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,96,10,0.019072330899648094,-0.26624241508699015,True,,0.005026301618729495,0.09701333638025124
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,97,10,0.016077202400294376,-0.19837837668203367,True,,0.005026301618729495,0.08182224649942436
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,98,10,0.019846285070067627,0.09613087727669992,False,0.6851836804127107,0.005026301618729495,0.10093613249735106
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,99,10,0.014212291416854044,0.4066348226341237,False,1.4565404632669303,0.005026301618729495,0.0723553060323056
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,100,10,0.017584678970120338,-0.020514083288864966,True,,0.0050271943814421405,0.08948594386219028
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,101,10,0.011476346596365861,0.09869775774200597,False,0.9345036304231502,0.0050271943814421405,0.05846559035253938
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,102,10,0.013834405666674423,0.12184016747187648,False,0.944829980916374,0.0050271943814421405,0.07044873408528629
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,103,10,0.014876521785770553,-0.2035872217013328,True,,0.0050271943814421405,0.07574131212734943
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,104,10,0.013264770846555817,-0.4328115673603984,True,,0.0050271943814421405,0.06755490266260217
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,105,10,0.015841469607837475,-0.061197959820626535,True,,0.005026307979577593,0.08062603549114217
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,106,10,0.013684492639775711,0.11245732876645073,False,0.9147590630317588,0.005026307979577593,0.06967495332371988
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,107,10,0.017236746607178433,-0.35310197032610485,True,,0.005026307979577593,0.08770542013378947
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,108,10,0.01212633362721005,-0.2869354833854353,True,,0.005026307979577593,0.06175882825681028
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,109,10,0.0124473180883891,-0.06432908618732017,True,,0.005026307979577593,0.0633899308504833
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,110,10,0.011541872499750994,0.20683286719743973,False,1.2533432798997475,0.00502729338069819,0.0587998712999269
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,111,10,0.011752813047770991,-0.02529714757240826,True,,0.00502729338069819,0.05987223428103624
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,112,10,0.011490810640025174,-0.031033632313625367,True,,0.00502729338069819,0.058540274818320866
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,113,10,0.012470587661026428,-0.12022190892978334,True,,0.00502729338069819,0.06352059212754138
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,114,10,0.009528359592995033,-0.011622579041226173,True,,0.00502729338069819,0.04855964201235268
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,115,10,0.011524432843842882,0.004833539829039172,False,0.377354259902864,0.0050258698973681265,0.05869461959876644
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv1,116,10,0.011046129800625333,0.04306349059832618,False,0.5908990873159117,0.0050258698973681265,0.05626342978332735
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,0,10,0.13931370248206087,0.21755808399703833,False,0.19358139095018742,0.06161268548816712,1.6016478301712478
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,1,10,0.21430603301653772,0.12595909696013505,False,0.23080485883128593,0.06161268548816712,2.450126773365608
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,2,10,0.324711367137838,0.4404978099566411,False,0.13244626135652804,0.06161268548816712,3.682464996506346
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,3,10,0.44007974877458444,0.3712068723379131,False,0.0739153760874245,0.06161268548816712,4.949499725535739
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,4,10,0.5914925767693185,0.549746582253656,False,0.03178676054858045,0.06161268548816712,6.581563790406018
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,5,10,0.5851749150199149,0.6022427636177711,False,0.012485889601797182,0.06516892240912342,6.873899504221527
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,6,10,0.61380781786326,0.7609853857064498,False,0.09334390087753594,0.06516892240912342,7.195071536567819
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,7,10,0.6150994004682271,0.6721790405727653,False,0.03853966274991355,0.06516892240912342,7.2095279690110425
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,8,10,0.5233650813115159,0.5150477810266884,False,0.006957222886897524,0.06516892240912342,6.176041242515812
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,9,10,0.4697829662109791,0.5074366626537661,False,0.033484576389772605,0.06516892240912342,5.565970525263163
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,10,10,0.38302720965603304,0.4813260334879565,False,0.09920972533673426,0.07596353106178455,5.2990550972779475
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,11,10,0.34950571146379833,0.4684431046403031,False,0.12720257344889327,0.07596353106178455,4.849578131238681
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,12,10,0.30119039144237014,0.24750610834097905,False,0.08525519131634905,0.07596353106178455,4.197109951185986
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,13,10,0.24522872739791182,0.2573948223682923,False,0.02102846220230939,0.07596353106178455,3.4344287698674902
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,14,10,0.19845384056256168,0.22555239947907374,False,0.055587943609580345,0.07596353106178455,2.791107626635019
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,15,10,0.13980853167993326,0.09714950104282538,False,0.15809310020055078,0.08859136168947401,2.300569981533073
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,16,10,0.11804969738108709,0.05555673095673124,False,0.3273281948438391,0.08859136168947401,1.9470386465150968
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,17,10,0.1133486414000638,0.06785365524548422,False,0.2228430711563792,0.08859136168947401,1.8704426318722114
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,18,10,0.09374685139750234,0.02206384692028028,False,0.6282754546417666,0.08859136168947401,1.5502356037666705
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,19,10,0.08048202670338643,0.11452835907796623,False,0.1532141340647984,0.08859136168947401,1.3327844220780254
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,20,10,0.06906736226310908,0.092607076066358,False,0.1273713019270614,0.09823884129614158,1.2688434307924419
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,21,10,0.053141667567974074,0.007071863638608705,False,0.875901300391335,0.09823884129614158,0.9781359256215211
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,22,10,0.0504626253682655,0.0516020104030663,False,0.009696780603457772,0.09823884129614158,0.9291238704180068
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,23,10,0.04300174631082678,0.04463102212720864,False,0.016150740308700326,0.09823884129614158,0.7924639576490393
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,24,10,0.04376903022587117,0.010522885094051327,False,0.6190320961265201,0.09823884129614158,0.8065294801373878
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,25,10,0.03257603594025964,0.024489108784644456,False,0.1239252550354644,0.10608133948530885,0.648868738842585
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,26,10,0.030790816021812068,0.0329091059704973,False,0.028894885358231707,0.10608133948530885,0.6134522956326963
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,27,10,0.02764436386439792,0.0010785956429941919,False,1.408747939048729,0.10608133948530885,0.5509907299228989
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,28,10,0.025471938143787252,-0.016781669086119094,True,,0.10608133948530885,0.5078351191413681
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,29,10,0.02399663415977086,0.010029813535795276,False,0.37885747140107723,0.10608133948530885,0.47851402632752416
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,30,10,0.01913042248063798,0.08203694225104449,False,0.6322849034216946,0.11206623781591318,0.4031989980332786
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,31,10,0.019256752658993664,0.0953303147126244,False,0.6946479745574113,0.11206623781591318,0.4058544981159746
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,32,10,0.017388490263099094,0.055296517575302316,False,0.5024359049874811,0.11206623781591318,0.36657360330493627
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,33,10,0.015189820698056588,0.06525222164298564,False,0.6330426552464161,0.11206623781591318,0.32031984209250747
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,34,10,0.014929582555403418,-0.02036373064132853,True,,0.11206623781591318,0.31484331321352393
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,35,10,0.013464429230012507,0.012116786422107163,False,0.04580049516393814,0.11718880266602838,0.2969593978629234
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,36,10,0.010698189632234435,-0.022981386138862994,True,,0.11718880266602838,0.23604407538412625
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,37,10,0.010807381325487472,-0.07085268760553683,True,,0.11718880266602838,0.23844950721300678
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,38,10,0.011833924496395434,0.05037816154930189,False,0.6291135207040361,0.11718880266602838,0.2610599672827618
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,39,10,0.009874600156416927,-0.0005012590759213995,True,,0.11718880266602838,0.2178984144089618
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,40,10,0.0100189129321589,-0.008540020186231574,True,,0.12109756788714066,0.22844118103966032
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,41,10,0.009862808699981313,-0.014232573342426473,True,,0.12109756788714066,0.22488709664594153
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,42,10,0.00853625376652727,-0.031090292912112495,True,,0.12109756788714066,0.19467822566577017
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,43,10,0.008125673993977563,0.05100764374991277,False,0.7977758679372853,0.12109756788714066,0.1853259019027155
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,44,10,0.007822772544213721,-0.0002057334285675129,True,,0.12109756788714066,0.1784255752863091
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,45,10,0.0070170460030134045,0.02757804808156588,False,0.5944092007160662,0.12466776039033789,0.16478146759047305
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,46,10,0.006670368445376393,0.03607055570893244,False,0.733003009854327,0.12466776039033789,0.15664879361257622
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,47,10,0.006097800960749991,0.004459473441478923,False,0.13588966257321136,0.12466776039033789,0.14321508957566145
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,48,10,0.006144055632746561,-0.008021530191857614,True,,0.12466776039033789,0.14430041478920996
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,49,10,0.0062511282855967736,-0.022335120537351823,True,,0.12466776039033789,0.14681272114303065
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,50,10,0.005863720504798308,0.019963973062564918,False,0.5320737137913882,0.12764338513685303,0.14100653766214036
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,51,10,0.005379958151097067,0.029321330266599128,False,0.7364047722849478,0.12764338513685303,0.12938324110236227
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,52,10,0.005224700496637636,0.006461635221123668,False,0.09228103735389015,0.12764338513685303,0.1256525092860038
10,42,dp_sgd_lr0p10,dp_sgd,0.1,conv2,53,10,0.005893080561614857,-0.08233674091958702,True,,0.12764338513685303,0.14171191094404675
