seed,run_id,method,learning_rate,interval_index,start_step,end_step,n_steps,layer,trace_F,oracle_signal_energy_sum,noisy_energy_sum,expected_noise_energy_sum,noise_debiased_energy_sum,beta_oracle,beta_dp_raw,beta_dp_positive,beta_dp_negative,estimated_signal_energy_positive,estimated_energy_to_noise_ratio,oracle_estimator_sd,oracle_observability_snr,conditional_variance_sum,sample_count
42,dp_sgd_lr0p10,dp_sgd,0.1,0,0,49,50,conv1,0.025138633447215238,0.025161162090089163,0.164859121984405,0.13926637620897964,0.025592745775425325,1.0008961761155883,1.0180643203682336,1.0180643203682336,False,0.025592745775425325,0.1837683041083637,0.10220160148969884,9.79335119114628,6.6008328183419995e-06,50
42,dp_sgd_lr0p10,dp_sgd,0.1,1,50,99,50,conv1,0.02513216254846143,0.089398607067024,0.22058776913230269,0.13926637620897964,0.08132139292332306,3.5571394580406657,3.2357499187152716,3.2357499187152716,False,0.08132139292332306,0.5839269688521965,0.13240983989743935,26.864615647790586,1.1073890907772714e-05,50
42,dp_sgd_lr0p10,dp_sgd,0.1,2,100,149,50,conv1,0.025133269509991507,0.07372951340359404,0.21517036848478038,0.13926637620897964,0.07590399227580075,2.9335424654672777,3.0200604121809853,3.0200604121809853,False,0.07590399227580075,0.5450274096409035,0.12571214580556134,23.335394091191436,9.98280196128023e-06,50
42,dp_sgd_lr0p10,dp_sgd,0.1,3,150,199,50,conv1,0.025136662196167947,0.034320078686391045,0.16997804157639665,0.13926637620897964,0.03071166536741704,1.3653395354783062,1.2217877269361164,1.2217877269361164,False,0.03071166536741704,0.22052462484635457,0.1070334691207293,12.756192489439634,7.2385973805256244e-06,50
42,dp_sgd_lr0p10,dp_sgd,0.1,4,200,249,50,conv1,0.025135964720608694,0.018503314259754194,0.15908474909096812,0.13926637620897964,0.019818372881988497,0.7361290670727085,0.7884468769062059,0.7884468769062059,False,0.019818372881988497,0.1423055113612437,0.09855768354963071,7.469017536066434,6.137225648001216e-06,50
42,dp_sgd_lr0p10,dp_sgd,0.1,5,250,299,50,conv1,0.025133215652023422,0.010720647457814068,0.1488557407078309,0.13926637620897964,0.00958936449885124,0.4265529571004565,0.3815414880299736,0.3815414880299736,False,0.00958936449885124,0.06885627931032558,0.09411598417700587,4.532205242639025,5.5952937466271495e-06,50
42,dp_sgd_lr0p10,dp_sgd,0.1,6,300,349,50,conv1,0.025134372090314036,0.006828085178682637,0.140991632799492,0.13926637620897964,0.0017252565905123223,0.27166324880317805,0.06864132449034523,0.06864132449034523,False,0.0017252565905123223,0.012388177516093743,0.09180384320899249,2.9591707621236636,5.3242422252359495e-06,50
42,dp_sgd_lr0p10,dp_sgd,0.1,7,350,399,50,conv1,0.02513756871991603,0.004496280064299364,0.14153950394311904,0.13926637620897964,0.002273127734139425,0.17886694271817324,0.09042750949651181,0.09042750949651181,False,0.002273127734139425,0.016322157551598125,0.09038165947483441,1.9790181290279736,5.161871201083088e-06,50
42,dp_sgd_lr0p10,dp_sgd,0.1,8,400,449,50,conv1,0.025136934552142526,0.0035142412127438217,0.13975661569486028,0.13926637620897964,0.0004902394858806699,0.13980388919158354,0.019502755392219642,0.019502755392219642,False,0.0004902394858806699,0.0035201568334161906,0.08978325769914228,1.557126492252594,5.093488705006803e-06,50
42,dp_sgd_lr0p10,dp_sgd,0.1,9,450,499,50,conv1,0.025130761568152235,0.002459219043545705,0.1410458246981109,0.13926637620897964,0.0017794484891312237,0.09785692474446256,0.07080758314090596,0.07080758314090596,False,0.0017794484891312237,0.012777301582459865,0.08915531799242507,1.0976005346670101,5.020024147844626e-06,50
42,dp_sgd_lr0p10,dp_sgd,0.1,10,500,549,50,conv1,0.025134107792649032,0.002206008580787178,0.13949095190689612,0.13926637620897964,0.000224575697916471,0.08776952016702852,0.008935097269780652,0.008935097269780652,False,0.000224575697916471,0.0016125622280705127,0.08898676115950314,0.9863210996855232,5.002392296061335e-06,50
42,dp_sgd_lr0p10,dp_sgd,0.1,11,550,599,50,conv1,0.025132253982805552,0.0016325879549512344,0.1427877972165939,0.13926637620897964,0.003521421007614239,0.064959870136128,0.14011560642445559,0.14011560642445559,False,0.003521421007614239,0.025285507553559065,0.0886374409694259,0.7328716780845419,4.962463189759506e-06,50
42,dp_sgd_lr0p10,dp_sgd,0.1,12,600,649,50,conv1,0.025145997357629846,0.0013336047658455365,0.13758647811725452,0.13926637620897964,-0.001679898091725104,0.0530344749058399,-0.06680578494594434,0.0,True,0.0,0.0,0.08840297158441159,0.5999173322950292,4.941644037112427e-06,50
42,dp_sgd_lr0p10,dp_sgd,0.1,13,650,699,50,conv1,0.02513689406444114,0.001103895218315464,0.14118153367354686,0.13926637620897964,0.0019151574645672135,0.04391533876402985,0.07618910513198253,0.07618910513198253,False,0.0019151574645672135,0.013751757722765934,0.08829174477775716,0.49738895581955866,4.925648628979871e-06,50
42,dp_sgd_lr0p10,dp_sgd,0.1,14,700,749,50,conv1,0.025133564246926365,0.0009084329838636477,0.1385811943922271,0.13926637620897964,-0.0006851818167525454,0.036144216353028474,-0.02726162553074173,0.0,True,0.0,0.0,0.08818135671637246,0.4098850106325399,4.912037970440964e-06,50
42,dp_sgd_lr0p10,dp_sgd,0.1,15,750,799,50,conv1,0.02513375711875321,0.0007718735022121706,0.14092083181026616,0.13926637620897964,0.0016544556012864989,0.03071062947593489,0.06582603601480852,0.06582603601480852,False,0.0016544556012864989,0.011879792138713973,0.08809528546808587,0.3486069577692488,4.902528898367675e-06,50
