seed,run_id,layer,step,interval_index,beta_train,gamma_model,sum_a,sum_a_H2,mean_H2,model_signal_retention,gamma_model_raw,model_noise_retention_after_raw
456,dp_fisher_wiener_beta1_gamma_lr0p50,conv1,0,0,1.0,3.079720733696821,0.0005027152178990687,5.3002866583675836e-05,0.033851831727439045,0.10543318502507983,3.079720733696821,0.32107378449571233
456,dp_fisher_wiener_beta1_gamma_lr0p50,conv2,0,0,1.0,1.4473220406561533,0.004184037525468037,0.001997400798935115,0.006687243316163737,0.4773859667311853,1.4473220406561533,0.014008043348977007
456,dp_fisher_wiener_beta1_gamma_lr0p50,fc1,0,0,1.0,1.1350139275755378,0.05190464994615106,0.040290613927337314,0.0006509299124078334,0.7762428601124788,1.1350139275755378,0.0008385647660752883
456,dp_fisher_wiener_beta1_gamma_lr0p50,fc2,0,0,1.0,2.0369429951169624,0.00018368146409163444,4.426980224544891e-05,0.0019528462144182415,0.24101398834323168,2.0369429951169624,0.008102626025329133
456,dp_fisher_wiener_beta1_gamma_lr0p50,conv1,50,1,1.0,3.0840378855822133,0.0005026130297516957,5.2843835765415386e-05,0.03381692684440262,0.10513821297374971,3.0840378855822133,0.32164258729455325
456,dp_fisher_wiener_beta1_gamma_lr0p50,conv2,50,1,1.0,1.434547474156555,0.004792499466224873,0.0023288001634668458,0.007757621572331747,0.4859260141558822,1.434547474156555,0.015964614666304215
456,dp_fisher_wiener_beta1_gamma_lr0p50,fc1,50,1,1.0,1.091653732540155,0.1336572770088029,0.1121560746346463,0.0011534474271610916,0.8391318239055514,1.091653732540155,0.0013745723786194027
456,dp_fisher_wiener_beta1_gamma_lr0p50,fc2,50,1,1.0,1.3199130209473235,0.0006027616600352163,0.0003459831862389534,0.004598865879674302,0.573996670954054,1.3199130209473235,0.008012007930342895
456,dp_fisher_wiener_beta1_gamma_lr0p50,conv1,100,2,1.0,3.0835351956187864,0.0005028235234616815,5.288320493610057e-05,0.03383070301878926,0.10517249585307165,3.0835351956187864,0.32166872854335893
456,dp_fisher_wiener_beta1_gamma_lr0p50,conv2,100,2,1.0,1.371060183380443,0.006686762709775827,0.0035571556935581334,0.010718003089096977,0.5319697808863008,1.371060183380443,0.020147766798407223
456,dp_fisher_wiener_beta1_gamma_lr0p50,fc1,100,2,1.0,1.0548039409139058,0.6614774519666351,0.5945269655273162,0.005911760319103296,0.8987864420166269,1.0548039409139058,0.006577491651786545
456,dp_fisher_wiener_beta1_gamma_lr0p50,fc2,100,2,1.0,1.0768036570209945,0.004059908043431353,0.003501411495981636,0.00815329663442973,0.8624361582885293,1.0768036570209945,0.009453797311339109
456,dp_fisher_wiener_beta1_gamma_lr0p50,conv1,150,3,1.0,3.092604115470791,0.0005025476714049672,5.2544662397947844e-05,0.03375867921263856,0.10455657321234678,3.092604115470791,0.32287476698454093
456,dp_fisher_wiener_beta1_gamma_lr0p50,conv2,150,3,1.0,1.2727172342100563,0.010403768453568591,0.006422835925174386,0.01491182895049458,0.6173566774231016,1.2727172342100563,0.024154317100347572
456,dp_fisher_wiener_beta1_gamma_lr0p50,fc1,150,3,1.0,1.0237965919599112,2.8740796126121593,2.7420251570565246,0.013602418873099575,0.9540533063259112,1.0237965919599112,0.014257504043964708
456,dp_fisher_wiener_beta1_gamma_lr0p50,fc2,150,3,1.0,1.0321876064807387,0.03628517377076844,0.03405743425500718,0.03491415223124301,0.9386046893468114,1.0321876064807387,0.037197930744987305
456,dp_fisher_wiener_beta1_gamma_lr0p50,conv1,200,4,1.0,3.0924364366077928,0.0005026044555452094,5.2556298531107505e-05,0.03376554308677752,0.10456791210514856,3.0924364366077928,0.3229053961871638
