seed,run_id,method,learning_rate,interval_index,start_step,end_step,n_steps,layer,trace_F,oracle_signal_energy_sum,noisy_energy_sum,expected_noise_energy_sum,noise_debiased_energy_sum,beta_oracle,beta_dp_raw,beta_dp_positive,beta_dp_negative,estimated_signal_energy_positive,estimated_energy_to_noise_ratio,oracle_estimator_sd,oracle_observability_snr,conditional_variance_sum,sample_count,beta_oracle_interval,beta_dp_raw_interval,raw_positive,raw_finite,was_used_by_next_interval,next_beta_train,applied_to_training
456,dp_fisher_wiener_beta1_gamma_lr0p50,dp_fisher_wiener_adaptive_beta,0.5,0,0,49,50,conv1,0.025135765170805624,0.0035974785696581144,0.14443321912782692,0.13926637620897964,0.005166842918847248,0.14312190399663938,0.2055574152502176,0.2055574152502176,False,0.005166842918847248,0.03710043342448225,0.08983850646438529,1.5931019955713912,5.099284787538137e-06,50,0.14312190399663938,0.2055574152502176,True,True,False,,False
456,dp_fisher_wiener_beta1_gamma_lr0p50,dp_fisher_wiener_adaptive_beta,0.5,1,50,99,50,conv1,0.025130651563669282,0.009091695686624351,0.14813218857548519,0.13926637620897964,0.008865812366505563,0.361777157412344,0.352788798334327,0.352788798334327,False,0.008865812366505563,0.06366082472870613,0.09316663397836689,3.883119329259388,5.4818646415307525e-06,50,0.361777157412344,0.352788798334327,True,True,False,,False
456,dp_fisher_wiener_beta1_gamma_lr0p50,dp_fisher_wiener_adaptive_beta,0.5,2,100,149,50,conv1,0.02514117669262933,0.013178428051303039,0.14908123868660206,0.13926637620897964,0.009814862477622375,0.5241770587120759,0.39038994067846516,0.39038994067846516,False,0.009814862477622375,0.07047546396140847,0.09551424995745328,5.487946130618578,5.7664368450131325e-06,50,0.5241770587120759,0.39038994067846516,True,True,False,,False
456,dp_fisher_wiener_beta1_gamma_lr0p50,dp_fisher_wiener_adaptive_beta,0.5,3,150,199,50,conv1,0.02512738438617615,0.003781972746737794,0.1439477849809311,0.13926637620897964,0.0046814087719514565,0.15051199474699203,0.18630704652757002,0.18630704652757002,False,0.0046814087719514565,0.03361478125124069,0.08998160463246675,1.6726973839731496,5.112131705274911e-06,50,0.15051199474699203,0.18630704652757002,True,True,False,,False
456,dp_fisher_wiener_beta1_gamma_lr0p50,dp_fisher_wiener_adaptive_beta,0.5,4,200,249,50,conv1,0.025130224443078997,0.0010421414879280195,0.14011465675248852,0.13926637620897964,0.0008482805435088099,0.041469645059816845,0.033755390662355625,0.033755390662355625,False,0.0008482805435088099,0.006091064954758428,0.0882766194644714,0.469769292152873,4.921348519855645e-06,50,0.041469645059816845,0.033755390662355625,True,True,False,,False
456,dp_fisher_wiener_beta1_gamma_lr0p50,dp_fisher_wiener_adaptive_beta,0.5,5,250,299,50,conv1,0.025139078091461486,0.00042103516850281733,0.14170777901535753,0.13926637620897964,0.002441402806377855,0.016748234241963804,0.09711584480128888,0.09711584480128888,False,0.002441402806377855,0.01753045403218374,0.08785691587990209,0.19063080084223416,4.878098906682223e-06,50,0.016748234241963804,0.09711584480128888,True,True,False,,False
456,dp_fisher_wiener_beta1_gamma_lr0p50,dp_fisher_wiener_adaptive_beta,0.5,6,300,349,50,conv1,0.02513272408768419,0.00026699785886745436,0.1360384740745894,0.13926637620897964,-0.0032279021343902055,0.0106235145038771,-0.12843423272099572,0.0,True,0.0,0.0,0.08778245889666014,0.12102092641475692,4.867372797725275e-06,50,0.0106235145038771,-0.12843423272099572,False,True,False,,False
456,dp_fisher_wiener_beta1_gamma_lr0p50,dp_fisher_wiener_adaptive_beta,0.5,7,350,399,50,conv1,0.025133120985029733,0.00013300384288708817,0.1397580281701101,0.13926637620897964,0.0004916519611304709,0.0052919747995607246,0.019561914392697905,0.019561914392697905,False,0.0004916519611304709,0.0035302990894886207,0.08769689704972852,0.06034392293205518,4.858042367205638e-06,50,0.0052919747995607246,0.019561914392697905,True,True,False,,False
456,dp_fisher_wiener_beta1_gamma_lr0p50,dp_fisher_wiener_adaptive_beta,0.5,8,400,449,50,conv1,0.02513206874663887,0.00011248757190955501,0.1371082331076177,0.13926637620897964,-0.0021581431013619735,0.004475858037934062,-0.08587208331787652,0.0,True,0.0,0.0,0.08768767269353678,0.05104318427252402,4.8566137538494585e-06,50,0.004475858037934062,-0.08587208331787652,False,True,False,,False
456,dp_fisher_wiener_beta1_gamma_lr0p50,dp_fisher_wiener_adaptive_beta,0.5,9,450,499,50,conv1,0.025133939075636103,8.036673749614114e-05,0.1389117306568742,0.13926637620897964,-0.0003546455521054744,0.0031975384858812534,-0.014110225660937266,0.0,True,0.0,0.0,0.08766095469684324,0.03647619964168503,4.854377077744675e-06,50,0.0031975384858812534,-0.014110225660937266,False,True,False,,False
456,dp_fisher_wiener_beta1_gamma_lr0p50,dp_fisher_wiener_adaptive_beta,0.5,10,500,549,50,conv1,0.025131658201821283,7.083520366317662e-05,0.1402325777876879,0.13926637620897964,0.0009662015787082934,0.002818564660331216,0.03844559602669883,0.03844559602669883,False,0.0009662015787082934,0.006937795073029671,0.08766291710370014,0.0321523028443773,4.85371336665636e-06,50,0.002818564660331216,0.03844559602669883,True,True,False,,False
456,dp_fisher_wiener_beta1_gamma_lr0p50,dp_fisher_wiener_adaptive_beta,0.5,11,550,599,50,conv1,0.02513389315581885,6.980653687244436e-05,0.13765400037773068,0.13926637620897964,-0.0016123758312489834,0.0027773865528780274,-0.06415145561624605,0.0,True,0.0,0.0,0.08765447515523904,0.03168562183035156,4.853641737308225e-06,50,0.0027773865528780274,-0.06415145561624605,False,True,False,,False
456,dp_fisher_wiener_beta1_gamma_lr0p50,dp_fisher_wiener_adaptive_beta,0.5,12,600,649,50,conv1,0.02513157264585897,6.516897410509397e-05,0.13822301264665848,0.13926637620897964,-0.0010433635623211634,0.002593111661710201,-0.0415160474445312,0.0,True,0.0,0.0,0.08765965239927763,0.029581587303343215,4.853318809027697e-06,50,0.002593111661710201,-0.0415160474445312,False,True,False,,False
456,dp_fisher_wiener_beta1_gamma_lr0p50,dp_fisher_wiener_adaptive_beta,0.5,13,650,699,50,conv1,0.025129895530292407,5.750445889044546e-05,0.1382681766727166,0.13926637620897964,-0.0009981995362630777,0.002288288816048904,-0.039721595143911964,0.0,True,0.0,0.0,0.08766068233113666,0.026103935699189697,4.852785104398028e-06,50,0.002288288816048904,-0.039721595143911964,False,True,False,,False
456,dp_fisher_wiener_beta1_gamma_lr0p50,dp_fisher_wiener_adaptive_beta,0.5,14,700,749,50,conv1,0.025136435951245845,6.339010064604608e-05,0.13883569371319984,0.13926637620897964,-0.0004306824957798225,0.0025218412335382915,-0.017133793216157062,0.0,True,0.0,0.0,0.087641573895763,0.028774485899723794,4.853194940397511e-06,50,0.0025218412335382915,-0.017133793216157062,False,True,False,,False
456,dp_fisher_wiener_beta1_gamma_lr0p50,dp_fisher_wiener_adaptive_beta,0.5,15,750,799,50,conv1,0.02513288428458091,4.845441351753768e-05,0.141502512949477,0.13926637620897964,0.0022361367404973445,0.0019279288826895445,0.08897254748708729,0.08897254748708729,False,0.0022361367404973445,0.016056544309918694,0.08764456656770707,0.021997129511140214,4.852154920886221e-06,50,0.0019279288826895445,0.08897254748708729,True,True,False,,False
456,dp_fisher_wiener_beta1_gamma_lr0p50,dp_fisher_wiener_adaptive_beta,0.5,16,800,849,50,conv1,0.025134421157877417,3.8164711991987045e-05,0.14190420007509583,0.13926637620897964,0.002637823866116219,0.0015184241464031403,0.10494866181907256,0.10494866181907256,False,0.002637823866116219,0.018940852328483266,0.08763273647674266,0.017327133748200736,4.8514384161643535e-06,50,0.0015184241464031403,0.10494866181907256,True,True,False,,False
456,dp_fisher_wiener_beta1_gamma_lr0p50,dp_fisher_wiener_adaptive_beta,0.5,17,850,899,50,conv1,0.0251385651451691,3.5682788597325775e-05,0.13831722365459892,0.13926637620897964,-0.000949152554380698,0.0014194441246453944,-0.03775683094478833,0.0,True,0.0,0.0,0.08761672994660867,0.016200606035051173,4.851265591925753e-06,50,0.0014194441246453944,-0.03775683094478833,False,True,False,,False
456,dp_fisher_wiener_beta1_gamma_lr0p50,dp_fisher_wiener_adaptive_beta,0.5,18,900,949,50,conv1,0.025139155547977687,3.0478864612937993e-05,0.13705740596795402,0.13926637620897964,-0.0022089702410256363,0.0012124060633130478,-0.0878697073499486,0.0,True,0.0,0.0,0.08761139997885505,0.01383845096650618,4.850903226108066e-06,50,0.0012124060633130478,-0.0878697073499486,False,True,False,,False
456,dp_fisher_wiener_beta1_gamma_lr0p50,dp_fisher_wiener_adaptive_beta,0.5,19,950,999,50,conv1,0.02513784110323991,3.189539681027562e-05,0.14199695831071088,0.13926637620897964,0.002730582101731256,0.0012688200501897817,0.10862436796051363,0.10862436796051363,False,0.002730582101731256,0.019606901364434194,0.08761687191535776,0.014481457986641756,4.851001863761021e-06,50,0.0012688200501897817,0.10862436796051363,True,True,False,,False
456,dp_fisher_wiener_beta1_gamma_lr0p50,dp_fisher_wiener_adaptive_beta,0.5,20,1000,1049,50,conv1,0.02513304224815091,2.8323796455648808e-05,0.13839491296016812,0.13926637620897964,-0.000871463248811535,0.0011269545555207367,-0.03467400564592018,0.0,True,0.0,0.0,0.0876313548781985,0.01286017495142694,4.8507531618416924e-06,50,0.0011269545555207367,-0.03467400564592018,False,True,False,,False
456,dp_fisher_wiener_beta1_gamma_lr0p50,dp_fisher_wiener_adaptive_beta,0.5,21,1050,1099,50,conv1,0.025136338388704466,2.6239376338786764e-05,0.1400142272378313,0.13926637620897964,0.0007478510288517108,0.0010438822048392685,0.02975178871668012,0.02975178871668012,False,0.0007478510288517108,0.0053699324216215285,0.08761855283920973,0.011913940261481066,4.850608017023607e-06,50,0.0010438822048392685,0.02975178871668012,True,True,False,,False
456,dp_fisher_wiener_beta1_gamma_lr0p50,dp_fisher_wiener_adaptive_beta,0.5,22,1100,1149,50,conv1,0.02514225570517531,3.0156325329903435e-05,0.14085166369998958,0.13926637620897964,0.001585287491009938,0.0011994279941913097,0.06305271530126155,0.06305271530126155,False,0.001585287491009938,0.011383131622666135,0.08760039429187608,0.013692038755015679,4.850880766669499e-06,50,0.0011994279941913097,0.06305271530126155,True,True,False,,False
456,dp_fisher_wiener_beta1_gamma_lr0p50,dp_fisher_wiener_adaptive_beta,0.5,23,1150,1169,20,conv1,0.010056746656563753,1.0600619286576884e-05,0.05343907614629009,0.055706550483591855,-0.002267474337301767,0.0010540803749548727,-0.22546797833689594,0.0,True,0.0,0.0,0.138506894902608,0.007610309759918494,1.940250509154911e-06,20,0.0010540803749548727,-0.22546797833689594,False,True,False,,False
456,dp_fisher_wiener_beta1_gamma_lr0p50,dp_fisher_wiener_adaptive_beta,0.5,0,0,49,50,conv2,0.2092019708089976,0.03473453952996585,4.086773446566221,4.0387249100604095,0.04804853650581287,0.1660335196444141,0.2296753530571727,0.2296753530571727,False,0.04804853650581287,0.011896956979197248,0.05716797932386409,2.9043097481045463,0.00014303332240707558,50,0.1660335196444141,0.2296753530571727,True,True,False,,False
456,dp_fisher_wiener_beta1_gamma_lr0p50,dp_fisher_wiener_adaptive_beta,0.5,1,50,99,50,conv2,0.23962501309018475,0.030952807501825032,4.082597870492145,4.0387249100604095,0.043872960431735164,0.12917185523606295,0.1830900700471667,0.1830900700471667,False,0.043872960431735164,0.010863072234119572,0.04986390797988182,2.5904879993928516,0.00014276998834939929,50,0.12917185523606295,0.1830900700471667,True,True,False,,False
456,dp_fisher_wiener_beta1_gamma_lr0p50,dp_fisher_wiener_adaptive_beta,0.5,2,100,149,50,conv2,0.33433826438034053,0.028200178997426377,4.061884511192414,4.0387249100604095,0.023159601132003424,0.08434625049481646,0.06926996876928584,0.06926996876928584,False,0.023159601132003424,0.005734384402935549,0.03571417759341902,2.3617021634299844,0.00014257831405097067,50,0.08434625049481646,0.06926996876928584,True,True,False,,False
456,dp_fisher_wiener_beta1_gamma_lr0p50,dp_fisher_wiener_adaptive_beta,0.5,3,150,199,50,conv2,0.5201884743056051,0.008203146932216786,4.059498156470694,4.0387249100604095,0.020773246410285315,0.01576956687317437,0.039934076659455656,0.039934076659455656,False,0.020773246410285315,0.005143516053429213,0.022842039157557364,0.6903747411972839,0.00014118585695564246,50,0.01576956687317437,0.039934076659455656,True,True,False,,False
456,dp_fisher_wiener_beta1_gamma_lr0p50,dp_fisher_wiener_adaptive_beta,0.5,4,200,249,50,conv2,0.6472839006019138,0.002846457207263783,4.041018752334775,4.0387249100604095,0.002293842274366284,0.004397540560821678,0.003543796272753307,0.003543796272753307,False,0.002293842274366284,0.0005679619992566925,0.01833269632264361,0.239874183428909,0.0001408128535724074,50,0.004397540560821678,0.003543796272753307,True,True,False,,False
456,dp_fisher_wiener_beta1_gamma_lr0p50,dp_fisher_wiener_adaptive_beta,0.5,5,250,299,50,conv2,0.7170729856948888,0.0013790808029098894,4.034226344823542,4.0387249100604095,-0.004498565236868271,0.0019232084186987931,-0.006273510962777212,0.0,True,0.0,0.0,0.01654246263271778,0.11625889453304546,0.00014071067547522293,50,0.0019232084186987931,-0.006273510962777212,False,True,False,,False
456,dp_fisher_wiener_beta1_gamma_lr0p50,dp_fisher_wiener_adaptive_beta,0.5,6,300,349,50,conv2,0.7488638728187169,0.0009093568664957853,4.0363095756744025,4.0387249100604095,-0.0024153343860067455,0.0012143153108360994,-0.003225331697355687,0.0,True,0.0,0.0,0.01583835825828257,0.07666926653190702,0.00014067796710000145,50,0.0012143153108360994,-0.003225331697355687,False,True,False,,False
456,dp_fisher_wiener_beta1_gamma_lr0p50,dp_fisher_wiener_adaptive_beta,0.5,7,350,399,50,conv2,0.786508303159128,0.00062486791849845,4.044707819926884,4.0387249100604095,0.005982909866474609,0.0007944835623331308,0.0076069252447092525,0.0076069252447092525,False,0.005982909866474609,0.0014813858333281823,0.015079229458922693,0.05268727851309534,0.00014065815722757188,50,0.0007944835623331308,0.0076069252447092525,True,True,False,,False
456,dp_fisher_wiener_beta1_gamma_lr0p50,dp_fisher_wiener_adaptive_beta,0.5,8,400,449,50,conv2,0.822904221477877,0.0005843615924876564,4.030102362331335,4.0387249100604095,-0.008622547729075114,0.0007101210289554535,-0.010478191147919542,0.0,True,0.0,0.0,0.014412151441534574,0.0492723818352482,0.00014065533664295334,50,0.0007101210289554535,-0.010478191147919542,False,True,False,,False
456,dp_fisher_wiener_beta1_gamma_lr0p50,dp_fisher_wiener_adaptive_beta,0.5,9,450,499,50,conv2,0.8573542282124258,0.000520665756347107,4.0293131119783405,4.0387249100604095,-0.009411798082069808,0.0006072936240516238,-0.010977723993609158,0.0,True,0.0,0.0,0.013832827645476392,0.043902348786822754,0.00014065090129881385,50,0.0006072936240516238,-0.010977723993609158,False,True,False,,False
