seed,method,config_fingerprint,step,epoch,train_loss,test_loss,test_accuracy,clip_rate,clean_clipped_norm,actual_noise_norm,noisy_gradient_norm,filtered_gradient_norm,relmse_noisy,relmse_filtered,cosine_noisy,cosine_filtered,signal_retention,noise_retention,snr_in,snr_out,snr_gain_db,mse_reduction,learning_rate,signal_amplitude_retention,effective_signal_lr,optimizer_update_norm,clean_reference_update_norm,update_to_clean_reference_ratio,refresh_time,diagnostic_spectrum_time,wiener_filter_time,active_state_bytes,diagnostics_finite
42,dp_fisher_wiener,e9be08d1acc32010d9c37c84b71ef241fd788303809faf272d2be8bb9dfffb1b,0,1,2.3067173957824707,,,1.0,0.10232851681315358,1.8980261676600805,1.9007811897798015,0.0829792908915913,344.041658491307,1.0187803671310862,0.053821285786439764,0.3938755586422454,0.23941664405616905,0.001025906065992739,0.0029066247508787923,0.6783216966270388,23.6804674097828,0.9970387877689046,1.0,0.4893022011560637,0.4893022011560637,0.0829792908915913,0.01023285168131536,8.109107164623323,0.14744538720697165,0.004543709568679333,0.001341414637863636,10905008,True
42,dp_fisher_wiener,e9be08d1acc32010d9c37c84b71ef241fd788303809faf272d2be8bb9dfffb1b,1,1,2.3103206157684326,,,1.0,0.10743708486039948,1.9019209135986197,1.9049159914433502,0.08081860979386399,313.3837521721942,0.9047056136603179,0.05605554254500081,0.4394609446517179,0.3033921217548132,0.0010089915307484652,0.0031909758977026396,0.9594896670470083,24.78116778086136,0.9971131061920435,1.0,0.5508104226998735,0.5508104226998735,0.08081860979386399,0.010743708486039949,7.522412758253338,0.0,0.0,0.0013646287843585014,10905008,True
42,dp_fisher_wiener,e9be08d1acc32010d9c37c84b71ef241fd788303809faf272d2be8bb9dfffb1b,2,1,2.304863452911377,,,1.0,0.0925359275323989,1.9008806983677524,1.9030497074488046,0.07351022215100447,421.9771714944767,1.1370400029612246,0.04773882061605577,0.3109441257613526,0.21088196249146754,0.0010214806541515744,0.002369796442640095,0.48923816855571134,23.148092883451486,0.9973054466455283,1.0,0.459218861210499,0.459218861210499,0.07351022215100447,0.00925359275323989,7.943965560546516,0.0,0.0,0.0011005159467458725,10905008,True
42,dp_fisher_wiener,e9be08d1acc32010d9c37c84b71ef241fd788303809faf272d2be8bb9dfffb1b,3,1,2.296983003616333,,,1.0,0.10655740865151415,1.8961725150674233,1.8993407064875123,0.07701651368124632,316.6564900134207,0.9778810050591727,0.05775860870057155,0.37668661398846265,0.2295977169485125,0.0009369153918783234,0.003157996224455303,0.7738892213756496,23.892671913185872,0.9969118554777846,1.0,0.47916355970431695,0.47916355970431695,0.07701651368124632,0.010655740865151416,7.227701447385397,0.0,0.0,0.0011003855615854263,10905008,True
42,dp_fisher_wiener,e9be08d1acc32010d9c37c84b71ef241fd788303809faf272d2be8bb9dfffb1b,4,1,2.291314125061035,,,1.0,0.09538402720595811,1.9031808489868873,1.9052838809760924,0.07681401532197286,398.11524482872426,1.2034825187300666,0.04706733135657301,0.2763190903462435,0.1832966057247212,0.001184603942215063,0.002511835487033478,0.3886623220200744,21.895812489873666,0.9969770499010971,1.0,0.4281315285338388,0.4281315285338388,0.07681401532197286,0.009538402720595812,8.053131909398095,0.0,0.0,0.0011103153228759766,10905008,True
42,dp_fisher_wiener,e9be08d1acc32010d9c37c84b71ef241fd788303809faf272d2be8bb9dfffb1b,5,1,2.287137031555176,,,1.0,0.10493341537344664,1.8970184430336041,1.899576992018631,0.07353245236545262,326.825165127319,1.0069802543690474,0.05198638056110791,0.3453961874825184,0.2410860449567372,0.0010360188302901549,0.003059739905644478,0.7120146572149383,23.66804423096495,0.9969189023312311,1.0,0.49100513740360924,0.49100513740360924,0.07353245236545262,0.010493341537344665,7.007534453801114,0.0,0.0,0.0013854475691914558,10905008,True
42,dp_fisher_wiener,e9be08d1acc32010d9c37c84b71ef241fd788303809faf272d2be8bb9dfffb1b,6,1,2.283909797668457,,,1.0,0.11011210634817947,1.9022060921816144,1.9050450069694176,0.07415441860450062,298.4317294292072,0.9816912511795385,0.05466296273867403,0.3503157254199799,0.21311191731205584,0.0009991081959194027,0.003350850131887411,0.7147435072696108,23.2899521451245,0.996710499741241,1.0,0.4616404632525791,0.4616404632525791,0.07415441860450062,0.011011210634817949,6.73444737886373,0.0,0.0,0.001516152173280716,10905008,True
42,dp_fisher_wiener,e9be08d1acc32010d9c37c84b71ef241fd788303809faf272d2be8bb9dfffb1b,7,1,2.2860770225524902,,,1.0,0.11018749351037775,1.8973013565549175,1.900249390069938,0.08879937244953495,296.4886183781724,0.993342706085025,0.0557268513975322,0.4070770751734384,0.2530761259482539,0.001153353162357345,0.003372810752019676,0.7400837023742448,23.412888667804694,0.9966496430402002,1.0,0.5030667211695223,0.5030667211695223,0.08879937244953495,0.011018749351037777,8.058933878291064,0.0,0.0,0.0014930302277207375,10905008,True
42,dp_fisher_wiener,e9be08d1acc32010d9c37c84b71ef241fd788303809faf272d2be8bb9dfffb1b,8,1,2.272873878479004,,,1.0,0.1065420779696045,1.903927889145013,1.9066797446186659,0.07916473163836733,319.3439297335843,1.037736068389831,0.05374933909769221,0.34612549980764645,0.2069174001917326,0.0010672251118879663,0.003131420098531033,0.6071308652394174,22.875409772028238,0.9967504124181872,1.0,0.4548817430846534,0.4548817430846534,0.07916473163836733,0.010654207796960451,7.430372406808316,0.0,0.0,0.0013119755312800407,10905008,True
42,dp_fisher_wiener,e9be08d1acc32010d9c37c84b71ef241fd788303809faf272d2be8bb9dfffb1b,9,1,2.2806875705718994,,,1.0,0.09329197565124002,1.8975386373361673,1.8995824582053475,0.07417694275923746,413.70681471360433,1.1689932906683356,0.04645191912361477,0.2912816269591761,0.18797267964640282,0.0010807722167014094,0.002417170721679051,0.4204050128518586,22.403605605212555,0.9971743436436326,1.0,0.43355816178040385,0.43355816178040385,0.07417694275923746,0.009329197565124002,7.9510528353035745,0.0,0.0,0.0011002039536833763,10905008,True
