seed,run_id,method,learning_rate,interval_index,start_step,end_step,n_steps,layer,trace_F,oracle_signal_energy_sum,noisy_energy_sum,expected_noise_energy_sum,noise_debiased_energy_sum,beta_oracle,beta_dp_raw,beta_dp_positive,beta_dp_negative,estimated_signal_energy_positive,estimated_energy_to_noise_ratio,oracle_estimator_sd,oracle_observability_snr,conditional_variance_sum,sample_count,beta_oracle_interval,beta_dp_raw_interval,raw_positive,raw_finite,was_used_by_next_interval,next_beta_train,applied_to_training
123,dp_fisher_wiener_adaptive_beta_adam,dp_fisher_wiener_adaptive_beta,0.001,0,0,49,50,conv1,0.025123854917948052,0.012113776682592248,0.14968895119925618,0.13926637620897964,0.010422574990276596,0.48216234022026505,0.41484776218918884,0.41484776218918884,False,0.010422574990276596,0.07483913399571697,0.09496371176454678,5.077332499328331,5.69230177598999e-06,50,0.48216234022026505,0.41484776218918884,True,True,True,0.41484776218918884,True
123,dp_fisher_wiener_adaptive_beta_adam,dp_fisher_wiener_adaptive_beta,0.001,1,50,99,50,conv1,0.025132543140260477,0.008995645424078543,0.1482695161710063,0.13926637620897964,0.00900313996202667,0.35792817996473203,0.3582263805052146,0.3582263805052146,False,0.00900313996202667,0.06464690334479686,0.09310277367375545,3.8444416387824476,5.475176355531418e-06,50,0.35792817996473203,0.3582263805052146,True,True,True,0.3582263805052146,True
123,dp_fisher_wiener_adaptive_beta_adam,dp_fisher_wiener_adaptive_beta,0.001,2,100,149,50,conv1,0.025130156326630404,0.001813258757171971,0.14377674333146861,0.13926637620897964,0.004510367122489037,0.07215469468649753,0.1794802652186212,0.1794802652186212,False,0.004510367122489037,0.032386619406887605,0.08875713339375504,0.812945302448825,4.975043873715533e-06,50,0.07215469468649753,0.1794802652186212,True,True,True,0.1794802652186212,True
123,dp_fisher_wiener_adaptive_beta_adam,dp_fisher_wiener_adaptive_beta,0.001,3,150,199,50,conv1,0.025133872784831313,0.0007855555172345808,0.1387752716154629,0.13926637620897964,-0.0004911045935166881,0.03125485371711899,-0.019539551175459018,0.0,True,0.0,0.0,0.08810343950154356,0.35475179945969515,4.903481620693377e-06,50,0.03125485371711899,-0.019539551175459018,False,True,True,0.1794802652186212,True
123,dp_fisher_wiener_adaptive_beta_adam,dp_fisher_wiener_adaptive_beta,0.001,4,200,249,50,conv1,0.025134097111632198,0.0004230364731689006,0.1368986203190157,0.13926637620897964,-0.0023677558899639494,0.016831178430241563,-0.0942049312313725,0.0,True,0.0,0.0,0.08787558221471381,0.1915341895639039,4.878238263906493e-06,50,0.016831178430241563,-0.0942049312313725,False,True,True,0.1794802652186212,True
123,dp_fisher_wiener_adaptive_beta_adam,dp_fisher_wiener_adaptive_beta,0.001,5,250,299,50,conv1,0.025140562304459824,0.0003909995956996634,0.1406736130626029,0.13926637620897964,0.0014072368536232117,0.015552539794637046,0.05597475651423971,0.05597475651423971,False,0.0014072368536232117,0.010104641851967503,0.08783289398390264,0.17706964989478305,4.876007433991396e-06,50,0.015552539794637046,0.05597475651423971,True,True,True,0.05597475651423971,True
123,dp_fisher_wiener_adaptive_beta_adam,dp_fisher_wiener_adaptive_beta,0.001,6,300,349,50,conv1,0.025128687647728992,0.0002511780755757794,0.14004440774847474,0.13926637620897964,0.0007780315394950491,0.00999567025134636,0.03096188509332535,0.03096188509332535,False,0.0007780315394950491,0.00558664309841715,0.0877866238548826,0.11386324940506784,4.8662712157795555e-06,50,0.00999567025134636,0.03096188509332535,True,True,True,0.03096188509332535,True
123,dp_fisher_wiener_adaptive_beta_adam,dp_fisher_wiener_adaptive_beta,0.001,7,350,399,50,conv1,0.025131749100282957,0.00015839131866483554,0.14080419957257037,0.13926637620897964,0.0015378233635907658,0.006302439119251442,0.061190463005754404,0.061190463005754404,False,0.0015378233635907658,0.011042316210426156,0.08771763981547286,0.07184916431176086,4.859810178081968e-06,50,0.006302439119251442,0.061190463005754404,True,True,True,0.061190463005754404,True
123,dp_fisher_wiener_adaptive_beta_adam,dp_fisher_wiener_adaptive_beta,0.001,8,400,449,50,conv1,0.025135327856966316,0.00018173929852525428,0.1424475414643418,0.13926637620897964,0.003181165255362167,0.0072304327820766736,0.12656151825290393,0.12656151825290393,False,0.003181165255362167,0.022842306534678173,0.08771981977137003,0.0824264436173588,4.86143597235545e-06,50,0.0072304327820766736,0.12656151825290393,True,True,True,0.12656151825290393,True
123,dp_fisher_wiener_adaptive_beta_adam,dp_fisher_wiener_adaptive_beta,0.001,9,450,499,50,conv1,0.025133149062519893,0.0001479997659918671,0.14108584738330993,0.13926637620897964,0.0018194711743303384,0.0058886280276184534,0.07239328306231416,0.07239328306231416,False,0.0018194711743303384,0.013064683837159809,0.08770622358520518,0.06714036682918019,4.859086581139997e-06,50,0.0058886280276184534,0.07239328306231416,True,True,True,0.07239328306231416,True
