seed,run_id,method,config_fingerprint,step,layer,learning_rate,clean_clipped_norm,actual_noise_norm,noisy_gradient_norm,filtered_gradient_norm,relmse_noisy,relmse_filtered,cosine_noisy,cosine_filtered,signal_retention,noise_retention,snr_in,snr_out,snr_gain_db,mse_reduction,signal_amplitude_retention,effective_signal_lr,optimizer_update_norm,clean_reference_update_norm,update_to_clean_reference_ratio,lr_compensation_to_dp_sgd_0p5,kappa,H_mean,H_std,H_min,H_max,H_q10,H_q25,H_q50,H_q75,H_q90,trace_A,trace_G,trace_F,lambdaF_mean,lambdaF_median,lambdaF_q10,lambdaF_q90,gradient_norm_into_adam,adam_first_moment_norm,adam_second_moment_sqrt_norm,adam_normalized_update_norm,parameter_update_norm,filter_gradient_norm_ratio,beta_train,gamma_model_raw
123,dp_adam,dp_sgd,8da6e9aed8559091fcc9a1cdd9b8f76c0d01922f5b057dd49a4cbba39d38743e,0,conv1,0.001,0.02941708813028001,8.668432372658229,8.67184428483937,8.67184428483937,86832.39243707,86832.39243707,0.11765733107955549,0.11765733107955549,1.0,1.0,1.1516439554157566e-05,1.1516439359389034e-05,0.0,0.0,,,,,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,8.671844284839372,0.8671844437192762,0.27422780124135243,12.649108949011831,0.012649083088394542,,,
123,dp_adam,dp_sgd,8da6e9aed8559091fcc9a1cdd9b8f76c0d01922f5b057dd49a4cbba39d38743e,0,conv2,0.001,0.12258639007032364,45.69904151663299,45.69987305990028,45.69987305990028,138972.7560849908,138972.7560849908,0.00812447431436828,0.00812447431436828,1.0,1.0,7.195654947807829e-06,7.1956549488423125e-06,0.0,0.0,,,,,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,45.69987305990028,4.569987388776213,1.4451569102462267,68.11753170798198,0.06811752664211482,,,
123,dp_adam,dp_sgd,8da6e9aed8559091fcc9a1cdd9b8f76c0d01922f5b057dd49a4cbba39d38743e,0,fc1,0.001,0.4120723510295117,306.10003817815954,306.0993810327687,306.0993810327687,551797.6118648794,551797.6118648794,-0.0009216325178275584,-0.0009216325178275584,1.0,1.0,1.8122586587761172e-06,1.8122586584826973e-06,0.0,0.0,,,,,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,306.0993810327687,30.609938633159956,9.679712574466109,448.14278232008456,0.4481428127399313,,,
123,dp_adam,dp_sgd,8da6e9aed8559091fcc9a1cdd9b8f76c0d01922f5b057dd49a4cbba39d38743e,0,fc2,0.001,0.14388814508487696,24.416086076338477,24.421051791978183,24.421051791978183,28794.00440133312,28794.00440133312,0.03745342060672711,0.03745342060672711,1.0,1.0,3.472945221559386e-05,3.472945227640133e-05,0.0,0.0,,,,,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,24.421051791978183,2.442105221439495,0.7722614833582954,35.916566626618575,0.035916570142319394,,,
123,dp_adam,dp_sgd,8da6e9aed8559091fcc9a1cdd9b8f76c0d01922f5b057dd49a4cbba39d38743e,1,conv1,0.001,0.0247784926169333,8.688328058405903,8.688167356094791,8.688167356094791,122948.33601855401,122948.33601855401,-0.0050596256173093546,-0.0050596256173093546,1.0,1.0,8.133497619848581e-06,8.133497670148528e-06,0.0,0.0,,,,,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,8.688167356094791,1.235201194340352,0.3880849681804025,9.108096945911182,0.009108104689043672,,,
123,dp_adam,dp_sgd,8da6e9aed8559091fcc9a1cdd9b8f76c0d01922f5b057dd49a4cbba39d38743e,1,conv2,0.001,0.13638639890437798,46.527940814470504,46.527388605122546,46.527388605122546,116381.92588586599,116381.92588586599,-0.00258322624519863,-0.00258322624519863,1.0,1.0,8.592399484151215e-06,8.592399482378328e-06,0.0,0.0,,,,,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,46.52738860512255,6.198145156703532,2.0618409351030977,48.440582079506505,0.04844058336450121,,,
123,dp_adam,dp_sgd,8da6e9aed8559091fcc9a1cdd9b8f76c0d01922f5b057dd49a4cbba39d38743e,1,fc1,0.001,0.5043911623956393,306.7793260198036,306.78057386953134,306.78057386953134,369928.03099231515,369928.03099231515,0.0032960387440950666,0.0032960387440950666,1.0,1.0,2.703228509917496e-06,2.7032285096076244e-06,0.0,0.0,,,,,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,306.78057386953134,41.157546567531014,13.701002331672566,316.998104700385,0.3169981209121185,,,
123,dp_adam,dp_sgd,8da6e9aed8559091fcc9a1cdd9b8f76c0d01922f5b057dd49a4cbba39d38743e,1,fc2,0.001,0.16437341312494874,24.40572592032682,24.40458196081655,24.40458196081655,22045.518275641687,22045.518275641687,-0.003592004546022464,-0.003592004546022464,1.0,1.0,4.5360693609453347e-05,4.536069366700386e-05,0.0,0.0,,,,,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,24.40458196081655,3.297906149710246,1.0915012897981642,25.437542618070996,0.02543754438293927,,,
123,dp_adam,dp_sgd,8da6e9aed8559091fcc9a1cdd9b8f76c0d01922f5b057dd49a4cbba39d38743e,2,conv1,0.001,0.02370383897022881,9.590991394403469,9.59218514179926,9.59218514179926,163715.43469457573,163715.43469457573,0.05159337793170983,0.05159337793170983,1.0,1.0,6.10815956409855e-06,6.108159550098976e-06,0.0,0.0,,,,,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,9.59218514179926,1.3568151722427675,0.4924117722118078,7.075117110403403,0.007075118824806889,,,
123,dp_adam,dp_sgd,8da6e9aed8559091fcc9a1cdd9b8f76c0d01922f5b057dd49a4cbba39d38743e,2,conv2,0.001,0.11474113136765367,47.60509051232343,47.60306423356836,47.60306423356836,172134.74275269793,172134.74275269793,-0.016454756954032645,-0.016454756954032645,1.0,1.0,5.809402471183408e-06,5.809402463809919e-06,0.0,0.0,,,,,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,47.60306423356837,7.238831899048461,2.55205578570632,39.41340358018959,0.039413402228711945,,,
