step,layer,R_diag,A_diag_raw,A_diag_pre,R_full,S_full_raw,S_full_pre,rank_raw,rank_pre,eigen_tolerance_raw,eigen_tolerance_pre,R_diag_new,R_full_new,A_diag_new,S_full_new,rank_new,eigen_tolerance_new,R_diag_old,R_full_old,A_diag_old,S_full_old,rank_old,eigen_tolerance_old,private_delta_stale_diag,private_delta_stale_full
0,conv1,0.996016204523031,2.0330429227704543,2.0249436955702373,0.9709386100687688,3.1304911379209988,3.039514714285613,160,160,1.8531004688950342e-15,1.1722396143996366e-11,0.996016204523031,0.9709386100687688,2.0249436955702373,3.039514714285613,160,1.1722396143996366e-11,,,,,,,,
0,conv2,0.6877907721459426,3.7456899087767663,2.5762509545768375,0.9170821691437406,2.213293776734351,2.0297722577198805,512,512,1.5411781673641228e-13,2.410308968911983e-09,0.6877907721459426,0.9170821691437406,2.5762509545768375,2.0297722577198805,512,2.410308968911983e-09,,,,,,,,
0,fc1,1.4875770728573974,8.927621095860035,13.280524457359421,0.991937085245322,2.0407313317226876,2.024277088957807,512,512,2.1577798205830842e-10,7.292351088975052e-06,1.4875770728573974,0.991937085245322,13.280524457359421,2.024277088957807,512,7.292351088975052e-06,,,,,,,,
0,fc2,1.377156086961725,10.033157938117789,13.817224525927262,1.3873609482189269,2.671251483723741,3.7059899913901844,512,512,1.406107461825766e-13,1.0716471110449277e-09,1.377156086961725,1.3873609482189269,13.817224525927262,3.7059899913901844,512,1.0716471110449277e-09,,,,,,,,
50,conv1,0.9960941833081803,2.016592654462779,2.0087162132123773,0.9607763861899025,3.132403024265808,3.0095388577444244,160,160,1.7544335540119726e-15,1.139706303629163e-11,0.9960941833081803,0.9607763861899025,2.0087162132123773,3.0095388577444244,160,1.139706303629163e-11,1.0016002351026598,0.9669795281330328,2.019819676816216,3.028969598327036,160,1.1189249594171028e-11,0.011103463603838737,0.019430740582611516
50,conv2,0.6864787122288799,3.7480763473245475,2.5729746242468794,0.9142932108145431,2.2184306543138126,2.0282960859019834,512,512,1.5340376389679413e-13,2.2862049570994817e-09,0.6864787122288799,0.9142932108145431,2.5729746242468794,2.0282960859019834,512,2.2862049570994817e-09,0.6889325693942268,0.9149273572147055,2.582171868248029,2.0297028957154266,512,2.3899178851584207e-09,0.009197244001149407,0.0014068098134432105
50,fc1,1.4854382065082459,8.925966020049163,13.258970956175375,0.9837183252984459,2.0440522101880783,2.0107716170288032,512,512,2.1595666671143377e-10,8.304823475467794e-06,1.4854382065082459,0.9837183252984459,13.258970956175375,2.0107716170288032,512,8.304823475467794e-06,1.4870882933345075,0.9963477865739111,13.273699575116716,2.0365868952624027,512,8.364434029338825e-06,0.014728618941340699,0.025815278233599415
50,fc2,1.3784692309466622,10.028775483040816,13.824358427444015,1.3675945679733599,2.6754963489729264,3.658994273487931,512,512,1.3958220096250502e-13,8.816031050866724e-10,1.3784692309466622,1.3675945679733599,13.824358427444015,3.658994273487931,512,8.816031050866724e-10,1.380105939528239,1.379961117841049,13.840772610339812,3.6920809325083246,512,1.0100669219784669e-09,0.016414182895797325,0.03308665902039376
100,conv1,0.9806843712992608,2.0159887027972694,1.9770486135491525,0.9605961014518497,3.1525513020140674,3.028328490341666,160,160,1.6650144894567677e-15,1.0833377518104028e-11,0.9806843712992608,0.9605961014518497,1.9770486135491525,3.028328490341666,160,1.0833377518104028e-11,0.9876946602696529,0.9561811615617845,1.9911812769168074,3.0144101658429268,160,1.0881264923147107e-11,0.01413266336765484,-0.01391832449873931
100,conv2,0.6870565360482862,3.742219081965246,2.5711160795888395,0.9128045373652189,2.222148276776469,2.0283870297398634,512,512,1.525315972209872e-13,2.2686312072944006e-09,0.6870565360482862,0.9128045373652189,2.5711160795888395,2.0283870297398634,512,2.2686312072944006e-09,0.6861018000115647,0.9133276086942168,2.5675432481739806,2.029549371792227,512,2.2472554261106522e-09,-0.003572831414858868,0.0011623420523636518
