clip_rate,coefficient_mean,coefficient_std,coefficient_cv,norm_q10,norm_q50,norm_q90,norm_q99,coefficient_q10,coefficient_q50,coefficient_q90,contrib_conv1,contrib_conv2,contrib_fc1,contrib_fc2,aggregate_cosine,relative_distortion,clipping_alpha_star,clipping_shape_error,clipped_aggregate_norm,actual_noise_norm,expected_noise_norm,noisy_update_norm,update_norm,diagnostic_snr,method,step,epoch,train_loss,test_loss,test_accuracy,wall_seconds
1.0,0.0008540505077689886,0.00015013317667900866,0.17578957007953475,954.71875,1186.99658203125,1493.984375,1707.2965087890625,0.0006693510804325342,0.0008424625266343355,0.0010474289301782846,0.00044073283788748085,0.00933706946671009,0.8727431297302246,0.11747904121875763,0.9691204817771348,0.9993149935430845,0.0006850216576056574,0.24658769596042898,0.12399448481275668,1.8966188087986928,1.897935625156794,1.9007390243182831,0.1900739024318283,0.06533123840933636,syn_diag,22,1,2.2423462867736816,,,3.571795823983848
1.0,0.000832834281027317,0.00013936827819286608,0.16734215784147258,986.2119750976562,1219.0107421875,1487.529541015625,1746.8546142578125,0.0006722561083734035,0.0008203383767977357,0.0010139993391931057,0.0004372115363366902,0.0093008391559124,0.8686927556991577,0.12156917154788971,0.9576436733373505,0.9991767377086594,0.0008232929589869735,0.2879558905728559,0.12377917283250682,1.8988214558189613,1.897935625156794,1.902923954881319,0.19029239548813193,0.06521779305460682,syn_diag,23,1,2.240675449371338,,,3.635066139511764
1.0,0.0008460403187200427,0.00013902430533290391,0.16432349511413416,960.3927612304688,1200.678955078125,1459.6038818359375,1684.4913330078125,0.0006851174402981997,0.0008328682160936296,0.0010412454139441252,0.0004356016288511455,0.00928548350930214,0.8728265166282654,0.11745242774486542,0.9533468654681306,0.9992308962385518,0.0007691334415749045,0.3018770512980255,0.10726586569764,1.8950948817130426,1.897935625156794,1.8982936559146457,0.18982936559146457,0.05651712538391387,syn_diag,24,1,2.2512598037719727,,,3.696965922601521
1.0,0.0008577593835070729,0.00016690503770910785,0.19458257605702903,934.7315673828125,1191.7069091796875,1525.933349609375,1782.0614013671875,0.0006553366547450423,0.0008391364244744182,0.0010698456317186356,0.0004767817445099354,0.010110338218510151,0.8784789443016052,0.11093391478061676,0.950326795836111,0.9992848466479668,0.0007151808054205571,0.3112538853002082,0.13881231913463732,1.8981250157352443,1.897935625156794,1.9033589689982418,0.1903358968998242,0.07313858135894176,syn_diag,25,1,2.244157314300537,,,3.760645360685885
1.0,0.0008183200843632221,0.0001505433946722367,0.1839663992842393,988.2814331054688,1242.3896484375,1553.8690185546875,1729.630615234375,0.0006435573450289667,0.0008049006573855877,0.0010118664940819144,0.00044719246216118336,0.009184450842440128,0.8647948503494263,0.1255735158920288,0.9361613755474273,0.9992805428652428,0.0007194936656323457,0.3515705888306772,0.10301324793414939,1.9017815316151896,1.897935625156794,1.9047050672397874,0.19047050672397875,0.05427647100811698,syn_diag,26,1,2.2391347885131836,,,3.823077422566712
1.0,0.0008150651701726019,0.00017001714127763232,0.208593305836115,961.496337890625,1273.25048828125,1613.3272705078125,1822.350341796875,0.0006198452902026474,0.0007853929419070482,0.0010400456376373768,0.0004649651236832142,0.00927821733057499,0.8675504922866821,0.12270637601613998,0.9593128795634883,0.9993813560153251,0.000618660572280461,0.2823451772251091,0.1198930061270398,1.895961287739537,1.897935625156794,1.900401953074333,0.19004019530743332,0.06317021743931485,syn_diag,27,1,2.235842227935791,,,3.885490909218788
1.0,0.0008064887952059507,0.00016275990003502319,0.20181298544505455,973.95751953125,1286.681884765625,1615.2537841796875,1872.59765625,0.0006190986605361104,0.0007771945092827082,0.001026779180392623,0.0004846217925660312,0.009409499354660511,0.8613730072975159,0.12873288989067078,0.9173726370853824,0.9992865494774035,0.0007134984743906015,0.398029452081222,0.10801384376391521,1.9003109641205895,1.897935625156794,1.9034643296222125,0.19034643296222126,0.05691122624611409,syn_diag,28,1,2.221161365509033,,,3.948414906859398
1.0,0.0007745404727756977,0.00016812996949179616,0.21707061284509513,975.04736328125,1354.7279052734375,1720.1326904296875,1918.4996337890625,0.0005813513416796923,0.0007381559698842466,0.0010255931410938501,0.0004223181458655745,0.008831869810819626,0.8559025526046753,0.13484331965446472,0.9549135164394023,0.9994364302545,0.0005635851050874466,0.2968841122727347,0.12903687963566446,1.8962425156031462,1.897935625156794,1.9006944617669521,0.19006944617669522,0.06798801704611891,syn_diag,29,1,2.2190771102905273,,,4.012385609559715
1.0,0.000759165151976049,0.00014486097462190696,0.19081614835575386,1041.529052734375,1336.63427734375,1719.8046875,1962.9896240234375,0.0005814748583361506,0.0007481478387489915,0.0009601269266568124,0.0004125731938984245,0.009041531942784786,0.8521488308906555,0.13839703798294067,0.9300157191542222,0.9993881061033981,0.0006119231522881996,0.3675197438555129,0.11102095964637604,1.8999011480147254,1.897935625156794,1.9036471401227124,0.19036471401227126,0.05849564030241846,syn_diag,30,1,2.2187132835388184,,,4.074950842186809
1.0,0.0007452069548889995,0.00014835418479979332,0.19907784659790387,1057.89208984375,1375.1474609375,1729.8621826171875,2019.92236328125,0.0005780820501968265,0.0007271977374330163,0.0009452958474867046,0.0004479231429286301,0.009144407697021961,0.8527920842170715,0.13761556148529053,0.9437083271388023,0.9992745035274306,0.0007255288314997581,0.3307787678907996,0.14323089293445257,1.8953658787737218,1.897935625156794,1.9007271717798015,0.19007271717798016,0.07546667602203018,syn_diag,31,1,2.2169275283813477,,,4.137522365897894
1.0,0.0007858909666538239,0.00016328890252439795,0.2077755103739095,1000.39306640625,1327.7926025390625,1676.202392578125,1953.656494140625,0.0005966529715806246,0.0007531304145231843,0.0009996206499636173,0.0004202330019325018,0.009576817974448204,0.8713216185569763,0.11868131160736084,0.9285152322268804,0.9993360597833326,0.000663975487928053,0.37129430849400413,0.10516925820781645,1.8993089393490594,1.897935625156794,1.902137004738958,0.19021370047389582,0.05541244751073825,syn_diag,32,1,2.226935386657715,,,4.201292014680803
1.0,0.0007946209516376257,0.00018036340271804235,0.22698042849140027,978.4559326171875,1305.0535888671875,1759.458251953125,1955.894775390625,0.0005683607887476683,0.000766259734518826,0.0010220202384516597,0.0004807051154784858,0.009600297547876835,0.8724290728569031,0.11748991906642914,0.9131229179675681,0.9993850335333269,0.0006150041876445592,0.4076843591305066,0.12122138550148631,1.8944906045533458,1.897935625156794,1.898538268329753,0.1898538268329753,0.06387012493714479,syn_diag,33,1,2.2078535556793213,,,4.263330213725567
1.0,0.0007675276137888432,0.00018173042969313227,0.23677379986469552,983.1517333984375,1367.020751953125,1756.4598388671875,2063.65478515625,0.0005693269777111709,0.0007315179100260139,0.0010171805042773485,0.00046183273661881685,0.009345551952719688,0.8646687269210815,0.1255238801240921,0.9376473873487083,0.99939626579001,0.000603759271666482,0.34758794138456345,0.110727526059896,1.9010329311224679,1.897935625156794,1.9045469072862904,0.19045469072862906,0.05834103359047814,syn_diag,34,1,2.214606285095215,,,4.325631443411112
1.0,0.0007554754847660661,0.0001805423105670669,0.23897838632443666,1008.6809692382812,1397.565673828125,1799.601318359375,2075.551025390625,0.000555680482648313,0.0007155319908633828,0.0009914429392665625,0.0004927916452288628,0.009923785924911499,0.8640632629394531,0.12552019953727722,0.9441174472553533,0.9994163073590085,0.0005837134173539111,0.3296092319493663,0.12182554416249726,1.902321869286966,1.897935625156794,1.90611319319831,0.190611319319831,0.06418844904308527,syn_diag,35,1,2.207113742828369,,,4.388507707044482
1.0,0.0007241719868034124,0.00015707681903188813,0.21690539388251287,1054.482666015625,1420.600341796875,1829.849365234375,2094.92236328125,0.0005464931018650532,0.0007039279444143176,0.0009483499452471733,0.0004431562847457826,0.009189153090119362,0.8497118949890137,0.14065581560134888,0.9484400930351048,0.9994660548856334,0.0005339610438007432,0.3169564479890578,0.11672717766204857,1.8958824713338072,1.897935625156794,1.8997056239498964,0.18997056239498966,0.061502179586488286,syn_diag,36,1,2.2038910388946533,,,4.451606811955571
1.0,0.0007164712296798825,0.00015618945466366784,0.21799823173889504,1090.7596435546875,1445.8675537109375,1895.83642578125,2118.543212890625,0.0005274759605526924,0.0006916413549333811,0.0009167924290522933,0.0004499215283431113,0.009424922987818718,0.8442401885986328,0.14588499069213867,0.9252901192913116,0.999468508786198,0.000531514957598764,0.3792600626740594,0.1230138177129191,1.9029488291323302,1.897935625156794,1.9070611803421953,0.19070611803421955,0.06481453642701487,syn_diag,37,1,2.1940739154815674,,,4.515403820201755
1.0,0.0007016246090643108,0.00015019556988369936,0.2140682663731395,1114.6614990234375,1502.966552734375,1870.28076171875,2094.3193359375,0.000534679158590734,0.0006653509335592389,0.0008971458300948143,0.0004143069381825626,0.008698146790266037,0.8198863863945007,0.1710011512041092,0.8997662032327338,0.999463150438287,0.0005368834787747896,0.436372294625431,0.10922356307267903,1.895967315984755,1.897935625156794,1.8989941741527785,0.18989941741527785,0.05754861314835069,syn_diag,38,1,2.1974449157714844,,,4.577730937860906
1.0,0.0007022509817034006,0.00015955636511502457,0.2272070494343255,1086.1424560546875,1486.60107421875,1933.47705078125,2279.35693359375,0.0005172041710466146,0.0006726778228767216,0.0009207595139741898,0.0004514445608947426,0.00908919982612133,0.8263676762580872,0.16409164667129517,0.864268826350656,0.9994145332849909,0.0005855248189210079,0.5030302135994968,0.11236380353002672,1.898807620798431,1.897935625156794,1.902172620350679,0.19021726203506792,0.059203168980341364,syn_diag,39,1,2.195176601409912,,,4.640433603897691
1.0,0.0006999769248068333,0.000164051889585675,0.23436755850482408,1091.548828125,1503.39111328125,1917.820556640625,2267.083740234375,0.0005214252159930766,0.0006651760777458549,0.0009161311318166554,0.0004887828836217523,0.009115678258240223,0.8390011787414551,0.1513943374156952,0.8879418249431964,0.9994760650873963,0.0005239717659094919,0.4599557756053258,0.10993129912243171,1.907399448316967,1.897935625156794,1.9109144777149245,0.19109144777149245,0.057921510964468056,syn_diag,40,1,2.1764347553253174,,,4.704202799126506
1.0,0.0006816582172177732,0.00016977751673788786,0.24906546924723977,1089.0791015625,1563.852294921875,2023.553466796875,2304.543212890625,0.0004941810620948672,0.000639450503513217,0.0009182070498354733,0.0004985382547602057,0.009165806695818901,0.8399449586868286,0.15039068460464478,0.9054768415367923,0.999514685679491,0.00048534020624428224,0.4243956755643767,0.12814216609019438,1.901736090393602,1.897935625156794,1.9064301955379133,0.19064301955379134,0.06751660298253828,syn_diag,41,1,2.1709494590759277,,,4.765636762604117
1.0,0.0006779966643080115,0.00016786065705986353,0.24758330919017393,1104.98388671875,1545.319091796875,2093.568359375,2436.92529296875,0.00047766114585101604,0.0006471193046309054,0.0009050122462213039,0.0004441987839527428,0.00887427106499672,0.8362952470779419,0.15438631176948547,0.876047073169749,0.9995424526041634,0.0004575791314398747,0.48222559615468313,0.11694186830444854,1.8946937653778455,1.897935625156794,1.8980539130454046,0.18980539130454047,0.06161529756559894,syn_diag,42,1,2.1737494468688965,,,4.829204223118722
1.0,0.0006842362927272916,0.00017854823470720365,0.26094528843031106,1047.815673828125,1571.9635009765625,2064.3388671875,2420.776123046875,0.00048441661056131124,0.000636151758953929,0.0009543695487082005,0.0005592874949797988,0.009777730330824852,0.8323693871498108,0.15729358792304993,0.8801786261919399,0.9994571520063869,0.0005428908704391569,0.47464258762899036,0.12093075040086723,1.9035523864112671,1.897935625156794,1.9072911083744477,0.1907291108374448,0.06371699271455167,syn_diag,43,1,2.1608519554138184,,,4.890920409932733
1.0,0.00066607934422791,0.00017713700488968494,0.26593982137689526,1079.2041015625,1625.81640625,2084.406494140625,2396.375,0.00047975964844226837,0.0006150785484351218,0.0009266092092730105,0.0004973456962034106,0.009459159336984158,0.8222334384918213,0.16781005263328552,0.8983946040314019,0.9995247542492838,0.0004752727549100473,0.43918917956157116,0.11709018698439241,1.8965784245742858,1.897935625156794,1.900080316183886,0.1900080316183886,0.061693444936867944,syn_diag,44,1,2.1651084423065186,,,4.954030849039555
1.0,0.0006399449775926769,0.00015954042947121703,0.24930336394828417,1147.3095703125,1687.995849609375,2179.12060546875,2485.65234375,0.0004589015734381974,0.0005924188299104571,0.0008716191514395177,0.0004546953714452684,0.008661024272441864,0.8192329406738281,0.17165136337280273,0.9446689779541583,0.9995371932103242,0.000462819709294491,0.3280251851452916,0.1491231738444768,1.8999354065431318,1.897935625156794,1.9056672274719912,0.19056672274719913,0.07857124966084068,syn_diag,45,1,2.153315544128418,,,5.018796592950821
1.0,0.0006036323611624539,0.00014352377296714274,0.23776686107396267,1205.3564453125,1739.7601318359375,2271.46630859375,2531.9814453125,0.00044025227543897927,0.0005747921532019973,0.0008296342566609383,0.00040113821160048246,0.007656967267394066,0.7872617244720459,0.20468014478683472,0.9234534981503317,0.9995790458198929,0.00042096948502367594,0.3837103552832287,0.12619334509954006,1.899692086215162,1.897935625156794,1.9039847536074368,0.1903984753607437,0.06648979208082906,syn_diag,46,1,2.15513277053833,,,5.080702721141279
1.0,0.000593908887822181,0.00014013354896966912,0.2359512673904007,1305.43798828125,1767.330322265625,2321.060302734375,2617.156005859375,0.000430852611316368,0.0005658252630382776,0.0007660265546292067,0.00037388462806120515,0.0075190262869000435,0.7787176966667175,0.21338939666748047,0.927119538310434,0.999586161309079,0.000413852689679307,0.3747657424053389,0.11596649274935632,1.8990899265068204,1.897935625156794,1.9025379691921696,0.19025379691921696,0.06110138363608348,syn_diag,47,1,2.160491704940796,,,5.144107647240162
1.0,0.0005970833008177578,0.0001458546890476512,0.24427863488362844,1237.8321533203125,1753.845458984375,2322.694580078125,2647.549072265625,0.0004305364564061165,0.0005701757036149502,0.0008078652899712324,0.0004145470738876611,0.008126020431518555,0.7861459255218506,0.20531350374221802,0.8792307312916905,0.9995440040036174,0.00045602653708931313,0.4763961808707378,0.11196873140217033,1.8951746284170996,1.897935625156794,1.8982579684813818,0.1898257968481382,0.05899501011413981,syn_diag,48,1,2.1593945026397705,,,5.2060819724574685
1.0,0.000594005745369941,0.0001516592247130218,0.25531607728872957,1210.810302734375,1797.5284423828125,2404.911865234375,2733.6328125,0.0004158181545790285,0.0005563194863498211,0.0008258949383161962,0.0004382393090054393,0.008187172003090382,0.7909368872642517,0.20043770968914032,0.8932286316467627,0.9995842006180533,0.0004158212946826894,0.4496027264187714,0.12404700060097042,1.9035180188232643,1.897935625156794,1.9077053825774468,0.1907705382577447,0.06535890836163485,syn_diag,49,1,2.1320834159851074,,,5.268945780582726
1.0,0.0005737870233133435,0.00014021855041415073,0.24437386846020476,1285.860595703125,1834.413330078125,2389.3369140625,2732.555419921875,0.0004185464349575341,0.0005451341858133674,0.0007777087157592177,0.0003865823964588344,0.007734464947134256,0.7849010229110718,0.2069779634475708,0.873310918302632,0.9995288149396816,0.00047121962500682254,0.4871632580247175,0.11421109486902958,1.901585152908586,1.897935625156794,1.9047663511631066,0.19047663511631066,0.06017648510050708,syn_diag,50,1,2.1527481079101562,,,5.3302203034982085
1.0,0.0006024300819262862,0.0001542951084888896,0.2561211997800972,1207.4605712890625,1775.30517578125,2286.14697265625,2826.93505859375,0.00043742317939177155,0.0005632834509015083,0.0008281859336420894,0.0004884075606241822,0.008741699159145355,0.8036431074142456,0.1871267855167389,0.8840775878528052,0.9995204917307776,0.00047954041427275546,0.46734015304998344,0.1218933384126096,1.8989058358539856,1.897935625156794,1.9029966706971053,0.19029966706971055,0.064224169037596,syn_diag,51,1,2.125640869140625,,,5.393162507563829
1.0,0.00058268680004403,0.00014803364367961603,0.2540535462963181,1249.5042724609375,1798.3876953125,2439.863037109375,2865.734375,0.00040985908708535135,0.0005560535937547684,0.0008003250113688409,0.0004444846708793193,0.008432239294052124,0.8004770874977112,0.1906462162733078,0.9189016326161606,0.9996104659839864,0.00038954800505176557,0.39448674194811134,0.12358398394437552,1.8989874010337313,1.897935625156794,1.9033434464519494,0.19033434464519494,0.06511495032087865,syn_diag,52,1,2.1287922859191895,,,5.455629280768335
1.0,0.0005785253597423434,0.0001584196403859963,0.2738335350548878,1195.019287109375,1851.6568603515625,2408.16650390625,2930.843017578125,0.0004152690526098013,0.0005400573136284947,0.0008368092821910977,0.00046997779281809926,0.008288837037980556,0.7973288893699646,0.1939123272895813,0.8958064739665238,0.999609233689239,0.00039078511353971587,0.444444328568152,0.12087921076220726,1.8959097972622196,1.897935625156794,1.8997593619610484,0.18997593619610487,0.06368983708399349,syn_diag,53,1,2.1250827312469482,,,5.517932727001607
1.0,0.0005737398751080036,0.0001538809713491681,0.268206838617549,1247.68798828125,1885.725341796875,2455.2744140625,2827.677734375,0.0004072933515999466,0.0005303003126755357,0.000801488000433892,0.0004519832436926663,0.008581085130572319,0.778363823890686,0.21260309219360352,0.9063979039485193,0.9995933233622746,0.0004066946075874452,0.4224249515769111,0.11995795469488146,1.8981874927686186,1.897935625156794,1.9018375309312234,0.19018375309312235,0.06320443807724414,syn_diag,54,1,2.125034809112549,,,5.580344154499471
