method,step,epoch,layer,v_syn_q01,v_syn_q05,v_syn_q50,v_syn_q95,v_syn_q99,sqrt_v_q01,sqrt_v_q05,sqrt_v_q50,sqrt_v_q95,sqrt_v_q99,P_q01,P_q05,P_q50,P_q95,P_q99,lambda_over_median,fraction_below_lambda,D_sample,D_time,A_new,A_old,stale_ratio,refresh_seconds
syn_diag,0,1,conv1,3.6980900958372464e-05,6.659252907609609e-05,0.0001439134853079774,0.00043744799162019735,0.0009247303681899568,0.006081189786494264,0.008160397020146454,0.011996383967061687,0.020914788341216486,0.03040937718669687,31.8376306333783,45.63310350213022,76.94459660688278,109.16616461803727,141.21929552838668,0.08335845224241628,0.0,0.05662687452242123,,0.05983732300544779,,,1.9771639835089445
syn_diag,0,1,conv2,7.583220584222149e-13,3.4616789067487943e-07,0.00010806182726684339,0.0005632263227270482,0.0008563730292941149,7.741440813257512e-07,0.0005883603343254054,0.010395276818139279,0.02373238972708743,0.029263806785934918,33.04286514761766,40.432809443979934,87.7556885186431,629.580065322224,999.2266133799139,0.09619753446633053,0.06831896551724138,0.6720453703175795,,0.8267620825544916,,,1.9771639835089445
syn_diag,0,1,fc1,0.0,0.0,7.550550093176282e-06,0.00020463223116619936,0.000452513868015706,0.0,0.0,0.002747826430674412,0.014304972252624594,0.021272373247743635,44.898673248531395,65.33824325651247,266.8213212383388,1000.0,1000.0,0.3639240051106741,0.28012468132568513,1.6746912184022036,,11.941308946329688,,,1.9771639835089445
syn_diag,0,1,fc2,0.0,9.199050475944304e-11,0.00019712435067540193,0.0020435263851464967,0.004480911830310844,0.0,9.588479292000728e-06,0.014040025753669114,0.045205371819077175,0.06693868248562529,14.719547357624299,21.642512744467204,66.48984381565043,990.5026365729848,1000.0,0.07122494057667006,0.15038759689922482,1.4522100737170318,,4.0260273202093195,,,1.9771639835089445
syn_diag,100,1,conv1,9.024325276196484e-05,0.00014169539485204898,0.0003778612698140454,0.001107272797229619,0.002491653512035888,0.009499637380245212,0.011903481291305754,0.019438647936673208,0.03327563832814483,0.049869876519625295,19.692837473639898,29.175356292067125,48.926943139480855,77.49966146059971,95.24150749935406,0.051443907171824794,0.0,0.055807599859963024,0.339099629360217,0.044348562285704496,0.5091122826717684,11.479792273320168,1.548711547628045
syn_diag,100,1,conv2,0.0,3.5714094731769043e-06,0.0002824654732560568,0.0012407418712408699,0.002153549056768597,0.0,0.0018898171732930754,0.01680670916795761,0.035224165994292005,0.04640633593793631,21.094236536686697,27.605880591097726,56.15860803912123,346.04267430401217,1000.0,0.059500047868176587,0.029310344827586206,0.08766392284740208,1.6467104829378625,0.34458583688962985,1.1354179133103068,3.295021999614813,1.548711547628045
syn_diag,100,1,fc1,0.0,0.0,3.328451174676634e-05,0.000410088048799377,0.0007810508394547164,0.0,0.0,0.00576927306917276,0.020250630824726782,0.02794728679104163,34.545551981581085,47.057426588787514,147.72634960699617,1000.0,1000.0,0.1733320624643942,0.17239782504780116,1.1031301514958756,4.07133292863304,11.958133459614837,13.401694893392536,1.1207179564145018,1.548711547628045
syn_diag,100,1,fc2,0.0,2.8825055877133202e-09,0.0007394657170837614,0.009817525041357562,0.03842278361368509,0.0,5.368888026145795e-05,0.0271931124268597,0.09908331790934477,0.19601690321825826,5.075727082676659,9.991696252018023,35.4696718032636,949.0467513617416,1000.0,0.03677401778445416,0.0937984496124031,1.0046009455608695,4.34910411820719,2.5769352362435103,5.255561145120245,2.039461865863351,1.548711547628045
syn_diag,200,1,conv1,0.00023537824409571725,0.00030311644921103965,0.0009596155589544969,0.005239905857178235,0.009961684451598452,0.015341702105393856,0.0174102384689818,0.03097765725168643,0.07238587569899294,0.09778523070912158,10.524343741940884,13.627071700248187,31.27184382005059,54.317609009638396,61.19552941846556,0.0322813307628536,0.0,0.05999182024220782,0.35385345466780205,0.03659168113604451,0.5335461153200249,14.581076866126168,1.544999672099948
syn_diag,200,1,conv2,3.0392726638397285e-06,1.4473063480946337e-05,0.000679173681714556,0.0030829426273735914,0.0076159551148165016,0.0017432546297661195,0.0038043472361979167,0.02606096069065203,0.05552425260408496,0.08726700164494991,11.32988303519685,17.691520966149717,36.953603552140805,208.14487242462278,364.54673224486965,0.038371570866867405,0.005172413793103448,0.07052012492975061,1.6931740610096424,0.18720432626910719,1.0179736362615326,5.437767687017833,1.544999672099948
