step,layer,M_syn,M_stale,refresh_seconds,preconditioner_state_bytes,beta2_delta_t,beta2_D_innovation,beta2_D_ema,A_old_diag,A_new_diag,delta_stale_diag,S_old_full,S_new_full,delta_stale_full
300,conv2,2560,512,0.5331205762922764,827688,50,0.5595753543633272,0.007413227399977988,0.9023333312602634,0.9027665316294379,-0.00043320036917449123,1.6699285641963455,1.6699364139876567,-7.84979131118746e-06
300,fc1,2560,512,0.5331205762922764,827688,50,1.2731729457674459,0.14077913897885566,11.964949064918462,11.964178883194753,0.0007701817237091291,1.1570286811000516,1.1566854042538632,0.0003432768461884006
300,fc2,2560,512,0.5331205762922764,827688,50,1.0985116196855582,0.0950353017818351,12.104213909867603,12.103746185967923,0.0004677238996801947,1.8278208059019256,1.8265062225063686,0.0013145833955570119
350,conv1,2560,512,0.5358874509111047,827688,50,0.03881906308740674,0.0019095867137211668,0.10726163884591403,0.10563844629773764,0.0016231925481763887,1.9546468328115876,1.9547303310653947,-8.349825380715714e-05
350,conv2,2560,512,0.5358874509111047,827688,50,0.5546659458866035,0.015022089539755059,0.8524760534333409,0.8537206272851673,-0.0012445738518264138,1.6649005820610525,1.6649398707479923,-3.9288686939809025e-05
350,fc1,2560,512,0.5358874509111047,827688,50,1.145776658662514,0.11864669990399133,11.974364277287417,11.973468833843407,0.0008954434440102688,1.1602533383648845,1.1603551393659965,-0.00010180100111201185
350,fc2,2560,512,0.5358874509111047,827688,50,1.005075151885736,0.10812442002738526,12.13669365937844,12.13441502399146,0.0022786353869790332,1.8627956399850212,1.861691477076164,0.0011041629088572869
400,conv1,2560,512,0.5095350202172995,827688,50,0.0314663895283248,0.0015367733136111951,0.11288595701642971,0.11217405176450512,0.0007119052519245911,1.9534487567723502,1.9536822365015747,-0.000233479729224495
400,conv2,2560,512,0.5095350202172995,827688,50,0.5480556916013656,0.007828614180567415,0.8548326832816798,0.8554570145590566,-0.0006243312773768217,1.6608518073642653,1.6601909182989911,0.0006608890652741728
400,fc1,2560,512,0.5095350202172995,827688,50,1.083744489710632,0.13051824998886755,11.961511408001806,11.960859043634365,0.000652364367441649,1.1754507464322284,1.175221996570051,0.0002287498621773576
400,fc2,2560,512,0.5095350202172995,827688,50,0.9973918487493759,0.10319462747215281,12.100767376982924,12.097671656281458,0.0030957207014665755,1.806876235689273,1.8049546389636342,0.0019215967256387412
450,conv1,2560,512,0.5351647520437837,827688,50,0.033706409106498574,0.0016509278572833163,0.0910200075537031,0.09015543876380826,0.0008645687898948401,1.955015547748382,1.9549602916984017,5.525604998024569e-05
450,conv2,2560,512,0.5351647520437837,827688,50,0.5452566621476359,0.008449024215096733,0.8475560489842692,0.8477274714943966,-0.00017142251012747245,1.653381016493217,1.6532491481311073,0.00013186836210965502
450,fc1,2560,512,0.5351647520437837,827688,50,1.413568030504938,0.05475881890931132,11.974051047226896,11.973191303332987,0.0008597438939084157,1.1694552803195342,1.1688487453435643,0.0006065349759698524
450,fc2,2560,512,0.5351647520437837,827688,50,1.1296388372011552,0.07030111796067534,12.118444530835646,12.119183090987812,-0.0007385601521665563,1.7829214407564777,1.7798035419688607,0.003117898787617035
500,conv1,2560,512,0.5417436258867383,827688,50,0.03172691426250419,0.0015561610538126157,0.10829234320225728,0.1072532511736033,0.0010390920286539734,1.9214936900220942,1.9212613817886393,0.00023230823345499196
500,conv2,2560,512,0.5417436258867383,827688,50,0.5489688172534778,0.00648362096206226,0.882216384864442,0.8828333130969821,-0.0006169282325401149,1.650269994610325,1.6503479619462724,-7.796733594744865e-05
500,fc1,2560,512,0.5417436258867383,827688,50,1.1490789444320142,0.14337423530773455,11.96768958313181,11.966692598117529,0.0009969850142805825,1.182871145366805,1.1819883243182676,0.0008828210485374299
500,fc2,2560,512,0.5417436258867383,827688,50,1.0010572221804914,0.09690677832312902,12.137579417260222,12.13285165441465,0.004727762845572414,1.8151531893592936,1.8129767278966553,0.0021764614626382794
550,conv1,2560,512,0.5224153436720371,827688,50,0.03402489734657951,0.0016845962643954877,0.09554878369971898,0.09472983235659661,0.0008189513431223622,1.9283986779855762,1.9283361067876172,6.257119795893828e-05
550,conv2,2560,512,0.5224153436720371,827688,50,0.5351445514269728,0.006264304559629439,0.8645973110516498,0.86451090878353,8.640226811984508e-05,1.6763472947475988,1.6763382059388894,9.08880870942319e-06
550,fc1,2560,512,0.5224153436720371,827688,50,1.3842361706396402,0.08165268842352755,11.975549109970101,11.974100499235586,0.0014486107345152988,1.15998661700725,1.15931097655606,0.0006756404511898406
550,fc2,2560,512,0.5224153436720371,827688,50,1.168882130381974,0.06259998189615161,12.133591781202739,12.127603793749364,0.005987987453375254,1.8152246955177003,1.8124760772122572,0.00274861830544304
600,conv1,2560,512,0.5468824403360486,827688,50,0.03260681621307275,0.0016141657119222365,0.08767920227335843,0.08736894039772707,0.0003102618756313652,1.9061184470859314,1.9062674938661757,-0.00014904678024429963
600,conv2,2560,512,0.5468824403360486,827688,50,0.5856005864838927,0.20283909613978243,0.8401783373047846,0.839119592628185,0.00105874467659961,1.646240760049812,1.6463446220969058,-0.00010386204709389446
600,fc1,2560,512,0.5468824403360486,827688,50,1.6150372365357064,0.6052812385132962,11.97657001236135,11.97510932606572,0.0014606862956298983,1.177790130002888,1.1770347220352233,0.0007554079676646008
600,fc2,2560,512,0.5468824403360486,827688,50,1.343043452153972,0.42941761005920337,12.120919321865845,12.114747588050857,0.00617173381498759,1.8139902282725926,1.8080256800075722,0.005964548265020353
650,conv1,2560,512,0.4829839440062642,827688,50,0.03712105672921574,0.0018302358246518435,0.11196519264613812,0.11114261058090297,0.0008225820652351529,1.936711032475369,1.9368080692522733,-9.703677690442447e-05
650,conv2,2560,512,0.4829839440062642,827688,50,0.6075426303051515,0.007067227559331939,0.8243150466332456,0.825195752544697,-0.000880705911451396,1.6616802000097506,1.6617375426203849,-5.7342610634281144e-05
650,fc1,2560,512,0.4829839440062642,827688,50,1.1866396752807797,0.2046418960567031,11.975848062955524,11.97407901923096,0.0017690437245647672,1.151801632915567,1.1510202700494785,0.0007813628660884309
650,fc2,2560,512,0.4829839440062642,827688,50,1.085151729146628,0.23129676695999585,12.127616573577036,12.123662582352015,0.003953991225021269,1.8044283689269636,1.7967580765520998,0.007670292374863719
700,conv1,2560,512,0.5332129606977105,827688,50,0.03435496811950268,0.0016986596138653248,0.1224765610143215,0.12322929787601451,-0.0007527368616930125,1.9060402509922483,1.905911880257169,0.0001283707350792085
700,conv2,2560,512,0.5332129606977105,827688,50,0.6008741280344987,0.006495217185675497,0.8163135788627288,0.8165915825182486,-0.00027800365551977624,1.6681504350337961,1.668031258323619,0.00011917671017713793
700,fc1,2560,512,0.5332129606977105,827688,50,1.1436496855815648,0.18151354964577165,11.982676756281066,11.98082367537948,0.0018530809015864236,1.1762821542818298,1.1753484104501812,0.0009337438316485702
700,fc2,2560,512,0.5332129606977105,827688,50,1.0304112878113545,0.22448366827905752,12.160105995571335,12.151463973910804,0.008642021660531185,1.816074202116904,1.8118602824224477,0.004213919694456392
750,conv1,2560,512,0.534793158993125,827688,50,0.029888032799325913,0.0014583680205211079,0.10447219583371412,0.10380749302363097,0.0006647028100831426,1.9261719173404122,1.9261658520891194,6.065251292763918e-06
750,conv2,2560,512,0.534793158993125,827688,50,0.40544998847475777,0.04167669564354588,0.8097534088678356,0.8107794334392335,-0.0010260245713978877,1.6762428847894537,1.6762681139372146,-2.5229147760930104e-05
750,fc1,2560,512,0.534793158993125,827688,50,1.1485610183835269,0.1261817194049385,11.971142587411055,11.969680242071517,0.0014623453395383734,1.1702715528499599,1.1698699923408804,0.0004015605090794683
750,fc2,2560,512,0.534793158993125,827688,50,1.0403843072522996,0.1646690101390264,12.146857881247536,12.135666437498891,0.011191443748645113,1.8091872069727502,1.8013709160276103,0.007816290945139803
800,conv1,2560,512,0.5373061019927263,827688,50,0.031529732169269346,0.0015626432911573728,0.10157816696726804,0.10211670551514652,-0.0005385385478784838,1.9781588473280909,1.977893043798659,0.0002658035294318406
800,conv2,2560,512,0.5373061019927263,827688,50,0.4479967141764941,0.09176022361244489,0.8319233859111085,0.832527558037409,-0.000604172126300484,1.6902988878310619,1.6904735348824917,-0.00017464705142988812
800,fc1,2560,512,0.5373061019927263,827688,50,1.3244697780260093,0.11821465646347905,11.974899889498833,11.97295441852322,0.0019454709756132615,1.1681341227632094,1.1666833974989566,0.0014507252642528279
800,fc2,2560,512,0.5373061019927263,827688,50,1.1891734506496665,0.15472241957513208,12.14715038942122,12.139621889054176,0.007528500367044444,1.829240619647602,1.823352296332489,0.00588832331511302
850,conv1,2560,512,0.5302756130695343,827688,50,0.03171201081869348,0.0015620759897998486,0.10317580809564852,0.1026973365055656,0.00047847159008292117,1.9516516018541488,1.9516526432112025,-1.0413570536993433e-06
850,conv2,2560,512,0.5302756130695343,827688,50,0.6520389342751366,0.21010614943026382,0.8354677709651933,0.8359137822106594,-0.0004460112454660603,1.6529767831673603,1.6528292589659048,0.0001475242014554734
850,fc1,2560,512,0.5302756130695343,827688,50,1.4225884050531945,0.12475709200558938,11.99025052114818,11.987568948867208,0.002681572280971878,1.2015937002110733,1.200577054323896,0.0010166458871772033
850,fc2,2560,512,0.5302756130695343,827688,50,1.4899255038165526,0.14840956726190918,12.184241335053244,12.171693838030485,0.012547497022758591,1.8251115794267552,1.8176303652929016,0.007481214133853609
900,conv1,2560,512,0.5414079213514924,827688,50,0.03580930237950752,0.0017878449645688853,0.12769014851568827,0.1270944086411305,0.0005957398745577713,1.9557802548763918,1.9557964770247271,-1.622214833529867e-05
900,conv2,2560,512,0.5414079213514924,827688,50,0.5781082868742118,0.05030406163254451,0.8601102927420733,0.8610133608273113,-0.0009030680852379902,1.6476861809507317,1.6475950231218883,9.115782884339119e-05
900,fc1,2560,512,0.5414079213514924,827688,50,1.390357276259063,0.09514683554937474,11.989754333654854,11.986881369965737,0.0028729636891178245,1.1729438716227252,1.1732369036111725,-0.00029303198844732314
900,fc2,2560,512,0.5414079213514924,827688,50,1.2468910446630022,0.11388504168905594,12.179330432755883,12.172590634184045,0.006739798571837596,1.867286538432689,1.8523329285895564,0.014953609843132654
950,conv1,2560,512,0.541095670312643,827688,50,0.03392389788099136,0.0016729881743132568,0.09294068736357622,0.09378807346560591,-0.0008473861020296958,1.8895998574932826,1.8895716976680341,2.815982524850824e-05
950,conv2,2560,512,0.541095670312643,827688,50,0.5615126799838146,0.020337911487685226,0.8023931853800749,0.8013243652372495,0.0010688201428253885,1.654777940212932,1.6548221852265317,-4.4245013599786276e-05
950,fc1,2560,512,0.541095670312643,827688,50,1.1698677065307388,0.09915586281729155,11.995414037212203,11.991783958443333,0.0036300787688698932,1.1646415613462089,1.1653186298547615,-0.0006770685085526473
950,fc2,2560,512,0.541095670312643,827688,50,1.0791289634470653,0.12396693539162615,12.163950590476544,12.149611364739943,0.014339225736600625,1.8360177461367915,1.8231893431549362,0.01282840298185528
1000,conv1,2560,512,0.5183922257274389,827688,50,0.03726153747626615,0.0018624811778705451,0.1031769582652518,0.10372061577011334,-0.0005436575048615305,1.974562130297085,1.974721943335651,-0.0001598130385660479
1000,conv2,2560,512,0.5183922257274389,827688,50,0.6387016307191321,0.007648012528239967,0.8502004586006684,0.8499321165384535,0.0002683420622149324,1.666995845659521,1.6669523835338858,4.3462125635329585e-05
1000,fc1,2560,512,0.5183922257274389,827688,50,1.3122923006953484,0.07911380266983502,11.989846771609919,11.987079864685661,0.0027669069242577393,1.1756371083417072,1.1758505043781649,-0.00021339603645764704
1000,fc2,2560,512,0.5183922257274389,827688,50,1.197621801230693,0.07809620774666992,12.213600100469145,12.197987307303322,0.015612793165823646,1.9053865410700204,1.8833575204072488,0.02202902066277157
1050,conv1,2560,512,0.5340032121166587,827688,50,0.039163727344379846,0.00196345005335557,0.110053204557736,0.11127041259647412,-0.0012172080387381212,1.9290852323422225,1.9289179449528309,0.000167287389391646
1050,conv2,2560,512,0.5340032121166587,827688,50,0.6899884499738067,0.007227278897795953,0.8317978027946045,0.8317011725204372,9.663027416728642e-05,1.6594833417025239,1.6595034861089126,-2.0144406388755698e-05
1050,fc1,2560,512,0.5340032121166587,827688,50,1.445626198176982,0.06911717676145636,11.988603344025444,11.98566586110937,0.00293748291607443,1.167295082741762,1.1676483242986744,-0.0003532415569122982
1050,fc2,2560,512,0.5340032121166587,827688,50,1.233403141954517,0.072079983840032,12.21349532934103,12.186522262862319,0.026973066478712227,1.8834666493204835,1.8589462275312871,0.024520421789196334
1100,conv1,2560,512,0.5087285730987787,827688,50,0.04377093182438279,0.0021985647010961335,0.11189516178036278,0.11047590040421591,0.0014192613761468686,1.9230152224955497,1.923162703595764,-0.00014748110021423066
1100,conv2,2560,512,0.5087285730987787,827688,50,0.5476078548229911,0.11029170329903719,0.8516890040462267,0.8518355555416038,-0.00014655149537712298,1.6598171230182022,1.6598216628520417,-4.539833839523055e-06
1100,fc1,2560,512,0.5087285730987787,827688,50,1.496667134533166,0.0972587452035245,11.989099142168934,11.985947534618457,0.0031516075504764984,1.1690525148365793,1.1696850816576458,-0.0006325668210664936
1100,fc2,2560,512,0.5087285730987787,827688,50,1.4196245349040062,0.06000650033536021,12.215109248568163,12.1934557144066,0.02165353416156357,1.8422193724076554,1.8241369516398604,0.018082420767794982
1150,conv1,2560,512,0.5357140460982919,827688,50,0.040105418895247096,0.002006061897519355,0.1083647210770132,0.10650730665977637,0.00185741441723683,1.9128851205907327,1.9128880053535955,-2.8847628628092536e-06
1150,conv2,2560,512,0.5357140460982919,827688,50,0.709818911870849,0.008318786100635939,0.8157279502658505,0.8162422377961548,-0.0005142875303042471,1.6614928062257568,1.66159039650961,-9.759028385314394e-05
1150,fc1,2560,512,0.5357140460982919,827688,50,1.4225321031140226,0.04723630385690301,11.9976641897892,11.993435021061345,0.004229168727855281,1.1575597172307288,1.158990164530963,-0.0014304473002342277
1150,fc2,2560,512,0.5357140460982919,827688,50,1.3128250264380847,0.057911317413212156,12.249630228342562,12.229211444551451,0.020418783791111395,1.8859908674079726,1.8594335254938485,0.026557341914124066
