step,layer,R_diag,A_diag_raw,A_diag_pre,R_full,S_full_raw,S_full_pre,rank_raw,rank_pre,eigen_tolerance_raw,eigen_tolerance_pre,R_diag_new,R_full_new,A_diag_new,S_full_new,rank_new,eigen_tolerance_new,R_diag_old,R_full_old,A_diag_old,S_full_old,rank_old,eigen_tolerance_old,private_delta_stale_diag,private_delta_stale_full
0,conv1,1.0976310412795725,1.070927750152876,1.1754835415354912,1.0399923090829093,2.4776459785892038,2.5767327623629703,160,160,2.099057303978818e-15,1.2096246002801078e-11,1.0976310412795725,1.0399923090829093,1.1754835415354912,2.5767327623629703,160,1.2096246002801078e-11,,,,,,,,
0,conv2,0.6863175907073384,2.1213207192770906,1.455899725171811,0.9999269664939242,2.0269674738073027,2.026819437265989,512,512,2.68081967141971e-13,1.942028628281068e-09,0.6863175907073384,0.9999269664939242,1.455899725171811,2.026819437265989,512,1.942028628281068e-09,,,,,,,,
0,fc1,1.5105847098273457,8.792181575083564,13.281335053346941,0.9487056836227392,1.8909002607235736,1.7939078245121738,512,512,1.4928894250729488e-10,5.279749771405121e-06,1.5105847098273457,0.9487056836227392,13.281335053346941,1.7939078245121738,512,5.279749771405121e-06,,,,,,,,
0,fc2,0.7462530973512295,6.509270931364751,4.857563594029268,1.334349560110619,2.4750108757771097,3.302529673362184,512,512,1.191259624331098e-13,5.474556416654315e-10,0.7462530973512295,1.334349560110619,4.857563594029268,3.302529673362184,512,5.474556416654315e-10,,,,,,,,
50,conv1,1.0912427974926184,1.3202527529319,1.4407163075067373,1.0316796695868866,2.516639442976288,2.596365748999103,160,160,8.631282602616154e-15,5.124956380103873e-11,1.0912427974926184,1.0316796695868866,1.4407163075067373,2.596365748999103,160,5.124956380103873e-11,1.0942588695321216,1.0312336112034808,1.4446982849199324,2.595243180877554,160,5.287171844562162e-11,0.003981977413195059,-0.0011225681215494276
50,conv2,0.7683499057964832,2.0636859067804103,1.5856328720682582,1.0141796598232338,1.9940785486884125,2.0223539041696217,512,512,4.572255310303929e-13,4.5100262837393005e-09,0.7683499057964832,1.0141796598232338,1.5856328720682582,2.0223539041696217,512,4.5100262837393005e-09,0.7708320443536678,1.0155812368255643,1.5907552264273963,2.0251487588043044,512,4.804261429169466e-09,0.005122354359138104,0.002794854634682764
50,fc1,1.5073047591297082,8.940770327684707,13.476465665204838,0.9500508599931083,1.893299274768356,1.798730604218005,512,512,2.156749152679973e-10,7.86070681215317e-06,1.5073047591297082,0.9500508599931083,13.476465665204838,1.798730604218005,512,7.86070681215317e-06,1.5314080294677093,0.9547260301770201,13.691967469443002,1.8075821005366235,512,4.5698240235492044e-05,0.21550180423816379,0.00885149631861859
50,fc2,1.39300184767414,10.126878316017477,14.106760205383527,1.2176323193649783,2.61845342837011,3.1883135211354765,512,512,2.7972133931324297e-13,1.0861240472004443e-09,1.39300184767414,1.2176323193649783,14.106760205383527,3.1883135211354765,512,1.0861240472004443e-09,1.4918915479970782,1.6037105648841339,15.108204167261357,4.199241426734226,512,1.1800219845629071e-07,1.0014439618778308,1.01092790559875
100,conv1,1.036934044931017,1.7070830428517632,1.770132524657427,1.0571694181312816,2.5390544066235847,2.6842106696539214,160,160,4.109120481475963e-14,2.1764014243790073e-10,1.036934044931017,1.0571694181312816,1.770132524657427,2.6842106696539214,160,2.1764014243790073e-10,1.0776798680061153,1.0620252961668357,1.8396890282959657,2.696540008178122,160,2.6209008713287274e-10,0.0695565036385386,0.012329338524200484
100,conv2,0.9854947904394914,1.8439303672921548,1.8171837708995964,1.0450239596572697,1.987127115722739,2.076595446814906,512,512,1.044002769626972e-12,1.0374182353011189e-08,0.9854947904394914,1.0450239596572697,1.8171837708995964,2.076595446814906,512,1.0374182353011189e-08,1.1246031990690575,1.126837583766244,2.0736899899173395,2.239169517717397,512,2.889942993955877e-08,0.2565062190177432,0.16257407090249076
