step,layer,M_syn,M_stale,refresh_seconds,preconditioner_state_bytes,beta2_delta_t,beta2_D_innovation,beta2_D_ema,A_old_diag,A_new_diag,delta_stale_diag,S_old_full,S_new_full,delta_stale_full
150,conv2,2560,512,0.5158486794680357,827688,50,2.123923686288537,0.7687918231884745,1.455515417989978,0.9741859110739796,0.4813295069159985,1.6821840532816026,1.5252705305934768,0.15691352268812575
150,fc1,2560,512,0.5158486794680357,827688,50,4.549405047445671,2.669817109120901,13.603134314669525,12.99912999437903,0.6040043202904943,1.4004800464943332,1.3012622018969424,0.0992178445973908
150,fc2,2560,512,0.5158486794680357,827688,50,4.606040989773335,2.6476224519622327,5.453467059560037,4.605980098753809,0.8474869608062274,3.162681858811065,2.369926881509861,0.7927549773012039
200,conv1,2560,512,0.5209336439147592,827688,50,2.0004297993571867,0.3668124029990852,0.8919385757004015,0.6258514225769587,0.2660871531234428,1.9667545406166287,1.9996183803904968,-0.032863839773868087
200,conv2,2560,512,0.5209336439147592,827688,50,2.000935205672123,0.5007722292049092,1.2686801579749332,0.8842438242975618,0.3844363336773714,1.6427735075455938,1.5270218062018446,0.11575170134374924
200,fc1,2560,512,0.5209336439147592,827688,50,3.3634907622838774,1.3076816601241854,7.207467614873306,6.719291737846995,0.48817587702631116,1.4749635226441749,1.415016699589538,0.059946823054636944
200,fc2,2560,512,0.5209336439147592,827688,50,3.6475918800423033,1.3940587918897762,6.359092918181538,5.690845467633162,0.6682474505483764,3.1080412839910903,2.545616391312202,0.5624248926788882
250,conv1,2560,512,0.5244993697851896,827688,50,2.2087048543288956,0.42052715572392946,0.8143382167184501,0.5257783701867862,0.2885598465316639,1.97443515291955,2.0522962095258337,-0.07786105660628362
250,conv2,2560,512,0.5244993697851896,827688,50,1.9592067784264753,0.3667838318356799,1.0568698576321436,0.7915550716945833,0.2653147859375603,1.6165145466537594,1.5676810321816608,0.048833514472098605
250,fc1,2560,512,0.5244993697851896,827688,50,3.0426313035582924,0.7248675147163977,2.965845486762522,2.5590741200472653,0.4067713667152568,1.5375361621014858,1.5033686172863354,0.034167544815150386
250,fc2,2560,512,0.5244993697851896,827688,50,3.4463169123101056,0.821947591502157,4.4217980053264645,3.885922442032731,0.5358755632937333,2.8438970715477425,2.687416463546507,0.1564806080012353
300,conv1,2560,512,0.5175246987491846,827688,50,2.291343643734219,0.4318942251197243,0.7743875314550688,0.5190427195435025,0.2553448119115663,2.0017316587861154,2.083747565261243,-0.08201590647512758
300,conv2,2560,512,0.5175246987491846,827688,50,1.9238067644303407,0.3173882843656541,0.987206500652932,0.775524747051208,0.21168175360172403,1.6765735828878552,1.6395107068860824,0.037062876001772826
300,fc1,2560,512,0.5175246987491846,827688,50,2.9281578689959615,0.5753702351122009,2.358449036066677,2.0447736919759194,0.3136753440907576,1.6168729091787313,1.5920578846948676,0.024815024483863635
300,fc2,2560,512,0.5175246987491846,827688,50,3.3987796821115923,0.7986773603882292,3.2563403290774073,2.7923909363994968,0.4639493926779106,3.017623545414131,2.8575138072856134,0.1601097381285177
350,conv1,2560,512,0.5164004666730762,827688,50,2.2695788884073695,0.39633828370586316,0.7176634025207693,0.5133596196056769,0.20430378291509244,2.078702778697603,2.13334761919668,-0.0546448404990767
350,conv2,2560,512,0.5164004666730762,827688,50,1.8563764249352892,0.2765377238608903,0.8182880483349082,0.6469931469204129,0.17129490141449533,1.6726757904724374,1.6549103143036177,0.017765476168819738
350,fc1,2560,512,0.5164004666730762,827688,50,3.1236854502984324,0.4520085012054351,1.9398602518035757,1.6637288384523479,0.2761314133512278,1.655924970917226,1.6422240968361979,0.013700874081028047
350,fc2,2560,512,0.5164004666730762,827688,50,3.5794487860084647,0.6252517070084993,3.4985696789796865,3.1232403546785545,0.375329324301132,3.0093772635438465,2.9263966172884905,0.08298064625535595
400,conv1,2560,512,0.5170817850157619,827688,50,2.13100220999462,0.33465894902385757,0.5709599689862364,0.4257982324841494,0.14516173650208697,2.1102649581853044,2.156471549528804,-0.04620659134349969
400,conv2,2560,512,0.5170817850157619,827688,50,1.7535845247158504,0.237580267291155,0.6904612862091479,0.5489872183096635,0.14147406789948447,1.6694462136214343,1.654846012077193,0.014600201544241243
400,fc1,2560,512,0.5170817850157619,827688,50,3.0314317460247002,0.37912324550722315,2.3185157448098668,2.119714011777715,0.19880173303215187,1.7085956222683791,1.7022493739134021,0.006346248354976991
400,fc2,2560,512,0.5170817850157619,827688,50,3.4514257418110375,0.538083322649529,3.7304810215051445,3.416752878599387,0.3137281429057577,3.1299031920356666,3.0836804678729095,0.04622272416275708
450,conv1,2560,512,0.5173348616808653,827688,50,2.0241133491705083,0.29492865091681236,0.4935416492735314,0.3926669722335637,0.10087467703996766,2.180209960770412,2.2198304418510775,-0.03962048108066529
450,conv2,2560,512,0.5173348616808653,827688,50,1.6531629782877608,0.20591322250550198,0.6104408565802593,0.5059695074190578,0.10447134916120149,1.7130143517268515,1.7052231446269535,0.007791207099898001
450,fc1,2560,512,0.5173348616808653,827688,50,2.938532218196797,0.3364984116222236,1.8721373232566716,1.6782571929595131,0.19388013029715845,1.7599100470157005,1.75069441965699,0.00921562735871051
450,fc2,2560,512,0.5173348616808653,827688,50,3.3977332341185367,0.47748534376886015,2.9594734325752485,2.672821307888426,0.28665212468682233,3.153423220655459,3.1225306566116275,0.03089256404383134
500,conv1,2560,512,0.5147437285631895,827688,50,1.945812652850057,0.2717569566691099,0.41594412511550705,0.3325637429787882,0.08338038213671883,2.1232885708899065,2.1520507788718204,-0.028762207981913868
500,conv2,2560,512,0.5147437285631895,827688,50,1.565880886646847,0.18376988319936222,0.5355123754206365,0.4503045958693915,0.08520777955124498,1.7522073746065725,1.7416268582561867,0.010580516350385816
500,fc1,2560,512,0.5147437285631895,827688,50,2.869540103164435,0.3261878878599969,4.22553048748988,4.059802108959551,0.1657283785303285,1.8215460140640274,1.801139432663955,0.020406581400072454
500,fc2,2560,512,0.5147437285631895,827688,50,3.26630760652136,0.48018274062875405,4.707150305006822,4.485719984000878,0.2214303210059443,3.32169899156747,3.2223173732419284,0.0993816183255416
550,conv1,2560,512,0.5138606717810035,827688,50,1.882473711153577,0.25095779055746364,0.3487981380609684,0.27568316864074294,0.07311496942022544,2.1622236709995653,2.1879603670949943,-0.025736696095429057
550,conv2,2560,512,0.5138606717810035,827688,50,1.5340036107451107,0.17426616583259008,0.4357631987786515,0.3606167332217351,0.0751464655569164,1.744107548247464,1.7378977904097672,0.006209757837696728
550,fc1,2560,512,0.5138606717810035,827688,50,2.9770636578455543,0.3619319719014967,2.3886011045092452,2.264969056443972,0.12363204806527328,1.8363418381599736,1.8327019103653772,0.0036399277945964315
550,fc2,2560,512,0.5138606717810035,827688,50,3.3082703351974336,0.3302330462605013,5.136591009682815,5.009211524225744,0.12737948545707045,3.2769013763435333,3.2328078160653124,0.04409356027822087
600,conv1,2560,512,0.5120485089719296,827688,50,1.694159992026228,0.20212713961529982,0.3217612827780183,0.2650124545258631,0.056748828252155215,2.1981035422079476,2.2105870107121586,-0.012483468504211004
600,conv2,2560,512,0.5120485089719296,827688,50,1.4183871377916364,0.15004738789018698,0.4277148724269643,0.3681148601328651,0.059600012294099225,1.7469540547870719,1.740359990302401,0.006594064484670925
600,fc1,2560,512,0.5120485089719296,827688,50,2.744189220524922,0.21545872967852905,2.2381309411184196,2.114593481940408,0.1235374591780114,1.8081234535151542,1.807314765535076,0.0008086879800781599
600,fc2,2560,512,0.5120485089719296,827688,50,3.0272606201240486,0.2801020898082248,4.569034962556449,4.4277719351446985,0.14126302741175056,3.181596517748523,3.1474817032877587,0.034114814460764364
650,conv1,2560,512,0.5077016549184918,827688,50,1.5936553180057005,0.18016280033872273,0.2745837888526022,0.22665721186225657,0.04792657699034564,2.2622475873028964,2.2722341970739177,-0.009986609771021282
650,conv2,2560,512,0.5077016549184918,827688,50,1.3643068881082872,0.14003452103753752,0.37492425177259875,0.3218700012678651,0.05305425050473367,1.8020703541034073,1.7986297035243441,0.003440650579063176
650,fc1,2560,512,0.5077016549184918,827688,50,2.6631634966009754,0.1912033456635872,12.794963497764014,12.694820779596757,0.10014271816725717,1.9019443696944969,1.8998736910108958,0.0020706786836011126
650,fc2,2560,512,0.5077016549184918,827688,50,3.0154537938415,0.23905646169316447,12.950668516925807,12.807911451086044,0.14275706583976344,3.364312470106645,3.3324227947363845,0.03188967537026066
700,conv1,2560,512,0.5103034283965826,827688,50,1.5945498636396538,0.18064054575416896,0.2693338625264779,0.21611993149041453,0.05321393103606337,2.221762746863495,2.226864619973668,-0.00510187311017285
700,conv2,2560,512,0.5103034283965826,827688,50,1.3449547839530303,0.1358295057273771,0.34973802495997214,0.29673244622488487,0.053005578735087266,1.780707262118012,1.7763354760026948,0.004371786115317189
700,fc1,2560,512,0.5103034283965826,827688,50,2.9730628926523712,0.1773810239818963,12.791769234644823,12.6995272978506,0.09224193679422221,1.864087186984153,1.8637350199711527,0.0003521670130004484
700,fc2,2560,512,0.5103034283965826,827688,50,3.198722906556687,0.23263466952444578,12.977506184490053,12.8358229642161,0.1416832202739542,3.3069314542032746,3.296611050661278,0.010320403541996814
750,conv1,2560,512,0.5008158721029758,827688,50,1.5082530778175105,0.1623169120321225,0.2414350234218921,0.2031358061987158,0.03829921722317631,2.2441823611658935,2.2533770867667466,-0.009194725600853104
750,conv2,2560,512,0.5008158721029758,827688,50,1.3143864978665023,0.13011183628535822,0.3315447688351209,0.2861929070947383,0.04535186174038258,1.7932011212128756,1.790279529750565,0.0029215914623106354
750,fc1,2560,512,0.5008158721029758,827688,50,2.571531811324809,0.16599270496786667,12.75753785064262,12.671551527534003,0.08598632310861731,1.901956095007173,1.8965141287291885,0.005441966277984545
750,fc2,2560,512,0.5008158721029758,827688,50,2.8277756950359456,0.2169682969797813,12.923456228528126,12.793734592894449,0.12972163563367722,3.300204494067134,3.285211997222217,0.014992496844916658
800,conv1,2560,512,0.4992892052978277,827688,50,1.393628241049626,0.14049418211727746,0.2751292408141345,0.23981780839014816,0.03531143242398632,2.2555758138326243,2.260366522413858,-0.004790708581233538
800,conv2,2560,512,0.4992892052978277,827688,50,1.2377700016728794,0.11725712380343799,0.3126701633204325,0.27267977367641794,0.03999038964401458,1.9316372728106745,1.9299977483046686,0.0016395245060059072
800,fc1,2560,512,0.4992892052978277,827688,50,2.3696919686191227,0.19992061435071,2.142386835901807,2.072488405715249,0.06989843018655817,2.012254338093047,2.0141146325131984,-0.0018602944201515648
800,fc2,2560,512,0.4992892052978277,827688,50,2.59814320126127,0.1721212135555732,6.194464896187567,6.071301045057138,0.12316385113042916,3.419442569317267,3.4137239370808388,0.005718632236428434
850,conv1,2560,512,0.5008726213127375,827688,50,1.3304526371565175,0.12947629943365244,0.2316169147692267,0.2093095755430927,0.022307339226133982,2.3160089141648577,2.3165457156335534,-0.0005368014686957245
850,conv2,2560,512,0.5008726213127375,827688,50,1.1887294449997974,0.10960226419053665,0.322078283231575,0.2813359721067413,0.040742311124833674,1.8682943959494,1.8673085067208874,0.0009858892285126153
850,fc1,2560,512,0.5008726213127375,827688,50,2.095811807552628,0.2571487092281467,12.680909409444215,12.609852578574149,0.07105683087006653,1.9560915632648124,1.9539174366107048,0.0021741266541075444
850,fc2,2560,512,0.5008726213127375,827688,50,2.657008731309523,0.1950469079583987,12.828695248240422,12.727075840858305,0.10161940738211683,3.3705795629385435,3.363538923514759,0.007040639423784523
900,conv1,2560,512,0.5230608750134706,827688,50,1.2773342785925852,0.12079573771210657,0.2362160160310578,0.2129017354940913,0.023314280536966492,2.2739076142317094,2.2753716532869253,-0.00146403905521586
900,conv2,2560,512,0.5230608750134706,827688,50,1.1514531598707092,0.10401481987238596,0.32453548900260193,0.2848493893193297,0.03968609968327225,1.8744652627364122,1.8725850266612958,0.0018802360751164482
900,fc1,2560,512,0.5230608750134706,827688,50,2.0316422880527325,0.17468139565267513,0.8384479486385852,0.7818703819597557,0.056577566678829516,1.9212283608107796,1.9235248947709525,-0.0022965339601728196
900,fc2,2560,512,0.5230608750134706,827688,50,2.513036692349954,0.2387942255194899,2.2935982695659005,2.177164541704304,0.11643372786159656,3.3483567500697933,3.3336137381080633,0.014743011961730002
950,conv1,2560,512,0.5198999587446451,827688,50,1.2210415499744474,0.1120588281371118,0.19489125310897798,0.1725803356472133,0.022310917461764668,2.2429278225589346,2.2463384236278516,-0.0034106010689169963
950,conv2,2560,512,0.5198999587446451,827688,50,1.1119861474976458,0.09847731248979133,0.2887890272926459,0.25383722012457777,0.034951807168068116,1.9331141917820112,1.9306913671372963,0.0024228246447148827
950,fc1,2560,512,0.5198999587446451,827688,50,2.000872224345745,0.24703865440783765,0.4662532389868288,0.438719471812583,0.027533767174245827,2.034705642917902,2.0323881749746175,0.002317467943284246
950,fc2,2560,512,0.5198999587446451,827688,50,2.472600839793669,0.37727995658581936,1.277745971727104,1.3799442613792428,-0.10219828965213873,3.4952258530929248,3.443860449880252,0.05136540321267269
1000,conv1,2560,512,0.5116947228088975,827688,50,1.1888954012715514,0.10713910424958968,0.1858814671993259,0.16619774877035615,0.019683718428969765,2.2897798582535387,2.297301195964269,-0.007521337710730158
1000,conv2,2560,512,0.5116947228088975,827688,50,1.065953376475986,0.09151957942605983,0.2626570970014816,0.23615349240766553,0.026503604593816066,1.968287107126887,1.9679843601143778,0.000302747012509208
1000,fc1,2560,512,0.5116947228088975,827688,50,1.5637693583096663,0.1446033627029457,0.5574710726791607,0.5390853485108654,0.018385724168295314,2.0941057158790266,2.0853340955978203,0.00877162028120626
1000,fc2,2560,512,0.5116947228088975,827688,50,1.87284121090738,0.1632099232493509,1.4608266151052702,1.4389189462221907,0.02190766888307949,3.400849889754899,3.390799848438732,0.010050041316167047
1050,conv1,2560,512,0.5115202786400914,827688,50,1.1106942030165297,0.09564304988710921,0.1946906554451549,0.17461963484958842,0.02007102059556648,2.2810373729856446,2.2841066918040154,-0.003069318818370803
1050,conv2,2560,512,0.5115202786400914,827688,50,1.024386013451304,0.08577281802796943,0.26722046948590744,0.2410640093932495,0.02615646009265793,1.960980893542525,1.9599345272370923,0.0010463663054327554
1050,fc1,2560,512,0.5115202786400914,827688,50,1.8904681256806883,0.10845233228159207,0.5168712087507783,0.4936588148537709,0.02321239389700741,2.0412862266007306,2.0326870983740273,0.008599128226703279
1050,fc2,2560,512,0.5115202786400914,827688,50,2.343141022352775,0.1652225052713587,1.267476904490584,1.2255538472671956,0.041923057223388405,3.354613838406055,3.3478073855654493,0.006806452840605548
1100,conv1,2560,512,0.5137389898300171,827688,50,1.0769291944616135,0.09131472374789129,0.14024279707523296,0.12587047374740745,0.01437232332782551,2.3021886629589066,2.3077539115615417,-0.005565248602635187
1100,conv2,2560,512,0.5137389898300171,827688,50,0.9741382328240978,0.07975442460249407,0.2711011456612833,0.24549797449866653,0.02560317116261676,1.988008748822732,1.9870555927934597,0.0009531560292723729
1100,fc1,2560,512,0.5137389898300171,827688,50,1.4006748006534047,0.17733528881953825,0.4074125367057686,0.37474820025733047,0.032664336448438136,2.1358383667632026,2.1048252772709217,0.031013089492280876
1100,fc2,2560,512,0.5137389898300171,827688,50,1.970192581018001,0.2538696309819703,0.7319408651101718,0.6635533699723626,0.06838749513780917,3.536773554795751,3.470610043794111,0.06616351100163964
1150,conv1,2560,512,0.5065138284116983,827688,50,1.0012779854405964,0.08150827563396171,0.1604422569777969,0.15017223114584544,0.010270025831951468,2.2720721561944393,2.2720673550553934,4.801139045884639e-06
1150,conv2,2560,512,0.5065138284116983,827688,50,0.9439611457794507,0.07579847012459696,0.24569965039281144,0.22128524625126605,0.024414404141545387,1.81626592438484,1.8155983010811052,0.0006676233037348211
1150,fc1,2560,512,0.5065138284116983,827688,50,2.741003135651579,0.15981622364808593,0.40497498391019887,0.37238141709878625,0.03259356681141262,1.8770861870800648,1.8721787774236984,0.004907409656366379
1150,fc2,2560,512,0.5065138284116983,827688,50,2.9067134090693316,0.20717421360687988,0.6471821177053252,0.5911211992352676,0.056060918470057564,3.375840296300881,3.296037081368892,0.07980321493198872
