seed,run_id,method,config_fingerprint,step,epoch,train_loss,learning_rate,test_loss,test_accuracy,clip_rate,clean_clipped_norm,actual_noise_norm,noisy_gradient_norm,filtered_gradient_norm,relmse_noisy,relmse_filtered,cosine_noisy,cosine_filtered,signal_retention,noise_retention,snr_in,snr_out,snr_gain_db,mse_reduction,signal_amplitude_retention,effective_signal_lr,optimizer_update_norm,clean_reference_update_norm,update_to_clean_reference_ratio,lr_compensation_to_dp_sgd_0p5,refresh_time,diagnostic_spectrum_time,beta_observation_time,oracle_diagnostic_time,reconstruction_diagnostic_time,wiener_filter_time,beta_controller_time,active_state_bytes,diagnostics_finite,beta_diagnostics_finite,oracle_diagnostics_finite,oracle_diagnostic_error,beta_train,gamma_model,filtered_gradient_norm_before_gamma,compensated_gradient_norm,gamma_update_ratio,gamma_oracle,model_to_oracle_ratio,model_multiplicative_error,signal_retention_after_gamma,noise_retention_after_gamma,relmse_after_gamma,cosine_after_gamma,snr_gain_db_after_gamma
456,dp_fisher_wiener_adaptive_beta_gamma_lr0p50,dp_fisher_wiener_adaptive_beta,79e3330711db4ea5444cf8b53c47b502b14d9664e819b1951efa10b9daf337ad,0,1,2.30613374710083,0.5,,,1.0,0.11232339510600388,1.8956426988341286,1.8990078838153743,0.0817731652402535,284.82133708192845,0.8672083035621754,0.0595074722563965,0.45520887166367996,0.2747333794877421,0.0008352824536272364,0.00351097291433897,1.1547967392498726,25.170780697070796,0.996955255134862,0.6393784963964653,0.31968924819823263,0.052099152489005346,0.05616169755300194,0.9276634211227274,0.7820094088512768,0.1501767635345459,0.004358450882136822,0.0007403343915939331,0.0006440021097660065,0.018807629123330116,0.001553247682750225,7.098540663719177e-06,10905008,True,True,True,,,,0.0817731652402535,0.10419830497801069,1.274235926564308,,,,0.40880486165420477,0.0014704404488330221,1.0328484609781698,0.44612676483634456,24.44068611005963
456,dp_fisher_wiener_adaptive_beta_gamma_lr0p50,dp_fisher_wiener_adaptive_beta,79e3330711db4ea5444cf8b53c47b502b14d9664e819b1951efa10b9daf337ad,1,1,2.305091381072998,0.5,,,1.0,0.10360296885817173,1.894418340798487,1.8972369511304383,0.07495242794448995,334.3546579200324,0.9674992883196195,0.05448931985321096,0.38419120000841184,0.2433765442449695,0.0008806426603342812,0.00299083615621627,0.8265547431736083,24.414790000848015,0.9971063681471106,0.6009488694946001,0.30047443474730007,0.04745795412111078,0.051801484429085866,0.9161504664053141,0.8320175398943167,0.0,0.0,0.000536690466105938,0.00046513602137565613,0.019784447737038136,0.0011422783136367798,5.801208317279816e-06,10905008,True,True,True,,,,0.07495242794448995,0.09491590824222156,1.2663486806927273,,,,0.361139543746838,0.0015579531756442064,1.162500801311134,0.36938849049013,23.651206440603474
456,dp_fisher_wiener_adaptive_beta_gamma_lr0p50,dp_fisher_wiener_adaptive_beta,79e3330711db4ea5444cf8b53c47b502b14d9664e819b1951efa10b9daf337ad,2,1,2.3066601753234863,0.5,,,1.0,0.10611862091540451,1.8944253397291582,1.897738359756948,0.07437917274536865,318.69246366472294,0.8785150998269693,0.0591519510365761,0.4371157432334256,0.26184364181527603,0.0007529007817278505,0.0031378212977228102,1.0912706902025142,25.413042843415397,0.9972433766091471,0.6239524180112311,0.31197620900561557,0.04891809633963674,0.053059310457702256,0.9219512262171451,0.8013431562504156,0.0,0.0,0.0006651990115642548,0.0005808109417557716,0.018504313193261623,0.001439952291548252,6.309710443019867e-06,10905008,True,True,True,,,,0.07437917274536865,0.09783619267927347,1.3153708097051324,,,,0.3893166199420622,0.0014077417402265572,1.0740213521563133,0.4208317583528336,24.417799561330945
456,dp_fisher_wiener_adaptive_beta_gamma_lr0p50,dp_fisher_wiener_adaptive_beta,79e3330711db4ea5444cf8b53c47b502b14d9664e819b1951efa10b9daf337ad,3,1,2.294355869293213,0.5,,,1.0,0.10802961194355624,1.897432016340647,1.9001143722827483,0.07775655627884606,308.49406741193377,0.8691274274518965,0.05323942929051011,0.45079805781172627,0.26986623411857563,0.0007326591450668701,0.0032415534220913557,1.1939874365144942,25.662465735661204,0.9971826770130684,0.6301084942981922,0.3150542471490961,0.048879964240795576,0.05401480597177812,0.9049364032785686,0.7935141400626585,0.0,0.0,0.0007337816059589386,0.000646461732685566,0.018745488487184048,0.0015569422394037247,7.124617695808411e-06,10905008,True,True,True,,,,0.07775655627884606,0.09775992848159115,1.2572564058908442,,,,0.3970367145867349,0.001269085223934914,1.0205628029259222,0.44110673859982047,24.95339880685274
456,dp_fisher_wiener_adaptive_beta_gamma_lr0p50,dp_fisher_wiener_adaptive_beta,79e3330711db4ea5444cf8b53c47b502b14d9664e819b1951efa10b9daf337ad,4,1,2.2962305545806885,0.5,,,1.0,0.11026573656430788,1.8979341092889206,1.9009535256436367,0.07615597260687695,296.2655102894233,0.8984312977513309,0.056364084559361684,0.4188596009743779,0.2358751948877551,0.000781746639216482,0.0033753507080205537,1.0184393074584714,24.796162488980016,0.9969674792827778,0.6060733690037757,0.30303668450188787,0.04900049575749492,0.05513286828215394,0.8887710232276671,0.8249826268081086,0.0,0.0,0.0005416078492999077,0.0004623830318450928,0.019650784321129322,0.0011323336511850357,5.288049578666687e-06,10905008,True,True,True,,,,0.07615597260687695,0.09800099151498984,1.2868457740127432,,,,0.3673249286155869,0.0013440384386990518,1.048747763453009,0.41696125820657204,24.366387132285166
456,dp_fisher_wiener_adaptive_beta_gamma_lr0p50,dp_fisher_wiener_adaptive_beta,79e3330711db4ea5444cf8b53c47b502b14d9664e819b1951efa10b9daf337ad,5,1,2.2987468242645264,0.5,,,1.0,0.11826775020929461,1.9004226537372877,1.9044945773643842,0.08677670767146826,258.2068304741694,0.8731129588601493,0.06544253971919729,0.45333248046516617,0.2823810654283556,0.00103791370969613,0.0038728642386873947,1.0536748089458654,24.346743237569356,0.9966185520450542,0.6571560312496562,0.3285780156248281,0.054888707161463476,0.05913387510464731,0.9282108954199347,0.7608543119484621,0.0,0.0,0.000666007399559021,0.0005838470533490181,0.01846538484096527,0.001390041783452034,6.582587957382202e-06,10905008,True,True,True,,,,0.08677670767146826,0.10977741432292695,1.2650562261308422,,,,0.4318540494077991,0.0016655314654064318,1.0120571736200734,0.4576106016910568,24.13784154246692
456,dp_fisher_wiener_adaptive_beta_gamma_lr0p50,dp_fisher_wiener_adaptive_beta,79e3330711db4ea5444cf8b53c47b502b14d9664e819b1951efa10b9daf337ad,6,1,2.296940565109253,0.5,,,1.0,0.11502144199035015,1.90001904240331,1.9037510003276616,0.08135441278220969,272.8715710064977,0.8559893114626964,0.06262311772572188,0.45545233278090497,0.27901344441554393,0.0008312752367271404,0.0036647276820945354,1.230047820489064,25.258802869855415,0.9968630322744685,0.6397817201840272,0.3198908600920136,0.051545552168044476,0.057510720995175076,0.8962772727448969,0.7815165457609482,0.0,0.0,0.0006878459826111794,0.0005768639966845512,0.017931691370904446,0.0013967407867312431,6.6980719566345215e-06,10905008,True,True,True,,,,0.08135441278220969,0.10309110433608895,1.2671851570248513,,,,0.409320649481633,0.0014637338084925325,1.0097093327600617,0.4427221580584834,24.466015503613377
456,dp_fisher_wiener_adaptive_beta_gamma_lr0p50,dp_fisher_wiener_adaptive_beta,79e3330711db4ea5444cf8b53c47b502b14d9664e819b1951efa10b9daf337ad,7,1,2.2939140796661377,0.5,,,1.0,0.10011867382230306,1.9014136910497563,1.903914843546842,0.07181940903102621,360.68082700365795,1.0048071733621806,0.05125831330277892,0.35532071528541614,0.218491114082451,0.0008070055233285073,0.0027725343989238953,0.7506443413262943,24.325572717361194,0.9972141375472899,0.5581361946184921,0.27906809730924603,0.044836254372232084,0.05005933691115153,0.8956621708936064,0.8958386946054874,0.0,0.0,0.0005372986197471619,0.0004657311365008354,0.019473504275083542,0.0011263759806752205,5.6354328989982605e-06,10905008,True,True,True,,,,0.07181940903102621,0.08967250874446417,1.2485832166305542,,,,0.3115160117432112,0.0013748991008866022,1.1952035658205755,0.33885943728333745,23.552095458963556
456,dp_fisher_wiener_adaptive_beta_gamma_lr0p50,dp_fisher_wiener_adaptive_beta,79e3330711db4ea5444cf8b53c47b502b14d9664e819b1951efa10b9daf337ad,8,1,2.296130418777466,0.5,,,1.0,0.1077374930235787,1.8965725857638265,1.8997191792926944,0.08035104039924319,309.8883190196579,0.903900923606315,0.057538089411895664,0.4373284463212213,0.2593430803249552,0.0007799558202005101,0.00322696900314637,1.0729993411008556,25.218046613626637,0.9970831397373557,0.6122391219778057,0.30611956098890286,0.04847543813184101,0.05386874651178935,0.8998805665606517,0.8166743712554012,0.0,0.0,0.0006612911820411682,0.0005803946405649185,0.01858991663902998,0.0014600493013858795,6.984919309616089e-06,10905008,True,True,True,,,,0.08035104039924319,0.09695087626368203,1.2065914241055078,,,,0.3748367424801545,0.0012687768956472347,1.035008248080291,0.4304886752255045,24.704568932255725
456,dp_fisher_wiener_adaptive_beta_gamma_lr0p50,dp_fisher_wiener_adaptive_beta,79e3330711db4ea5444cf8b53c47b502b14d9664e819b1951efa10b9daf337ad,9,1,2.290644884109497,0.5,,,1.0,0.11105961185300713,1.8942913188662633,1.8974664481265053,0.07472913441858098,290.92512884682435,0.8918480466189835,0.05783073159620145,0.4168027114966602,0.2476383764927248,0.0007600599429366646,0.0034373104993799227,1.1199248154506187,25.129701031547782,0.9969344413452566,0.5975480957409721,0.29877404787048606,0.04691294514515443,0.05552980592650356,0.8448245831509154,0.8367527292998111,0.0,0.0,0.0007679350674152374,0.0006937365978956223,0.018380869179964066,0.001619189977645874,8.122064173221588e-06,10905008,True,True,True,,,,0.07472913441858098,0.09382589029030886,1.2555463276847427,,,,0.357063726723662,0.0013478483588612318,1.0374678417692496,0.40023736758112266,24.231046991065924
