seed,run_id,method,config_fingerprint,step,epoch,train_loss,learning_rate,test_loss,test_accuracy,clip_rate,clean_clipped_norm,actual_noise_norm,noisy_gradient_norm,filtered_gradient_norm,relmse_noisy,relmse_filtered,cosine_noisy,cosine_filtered,signal_retention,noise_retention,snr_in,snr_out,snr_gain_db,mse_reduction,signal_amplitude_retention,effective_signal_lr,optimizer_update_norm,clean_reference_update_norm,update_to_clean_reference_ratio,lr_compensation_to_dp_sgd_0p5,refresh_time,diagnostic_spectrum_time,beta_observation_time,oracle_diagnostic_time,reconstruction_diagnostic_time,wiener_filter_time,beta_controller_time,active_state_bytes,diagnostics_finite,beta_diagnostics_finite,oracle_diagnostics_finite,oracle_diagnostic_error
91,dp_sgd_lr0p50,dp_sgd,6f5bfa6c60eeb2ad400161beec4006ab7b7da4908d9989b6db2c608560d2f56e,0,1,2.301727294921875,0.5,,,1.0,0.0916288685294725,1.9027749503578344,1.904847513019995,1.904847513019995,431.2312280708054,431.2312280708054,0.046658293024982346,0.046658293024982346,1.0,1.0,0.002318941520896589,0.002318941521464762,0.0,0.0,1.0,0.5,0.9524237565099976,0.04581443426473625,20.78872677954898,0.49999999999949996,0.11580201797187328,0.0,0.0005776621401309967,0.000528714619576931,0.006486406549811363,0.0,0.0,0,True,True,True,
91,dp_sgd_lr0p50,dp_sgd,6f5bfa6c60eeb2ad400161beec4006ab7b7da4908d9989b6db2c608560d2f56e,1,1,2.282708168029785,0.5,,,1.0,0.10759365828203675,1.9000100044660715,1.9029967982702995,1.9029967982702995,311.8447428947124,311.8447428947124,0.05600769006890631,0.05600769006890631,1.0,1.0,0.003206723931373018,0.00320672393135526,0.0,0.0,1.0,0.5,0.9514983991351498,0.053796829141018375,17.686886277689098,0.49999999999949996,0.0,0.0,0.0006025759503245354,0.0005907993763685226,0.005973338149487972,0.0,0.0,0,True,True,True,
91,dp_sgd_lr0p50,dp_sgd,6f5bfa6c60eeb2ad400161beec4006ab7b7da4908d9989b6db2c608560d2f56e,2,1,2.2971158027648926,0.5,,,1.0,0.11706612976235269,1.8968773181647307,1.9004911946067227,1.9004911946067227,262.5523836999435,262.5523836999435,0.06163994777881951,0.06163994777881951,1.0,1.0,0.0038087637439605097,0.0038087637436010177,0.0,0.0,1.0,0.5,0.9502455973033613,0.05853306488117634,16.23433864630445,0.49999999999949996,0.0,0.0,0.0005794838070869446,0.0005076993256807327,0.0059539154171943665,0.0,0.0,0,True,True,True,
91,dp_sgd_lr0p50,dp_sgd,6f5bfa6c60eeb2ad400161beec4006ab7b7da4908d9989b6db2c608560d2f56e,3,1,2.262287139892578,0.5,,,1.0,0.10005272508972783,1.9006107229475182,1.903372955150758,1.903372955150758,360.8514931207867,360.8514931207867,0.05387073906786685,0.05387073906786685,1.0,1.0,0.00277122311799636,0.002771223117684753,0.0,0.0,1.0,0.5,0.951686477575379,0.050026362544863916,19.023699288607638,0.49999999999949996,0.0,0.0,0.0007389988750219345,0.0006478950381278992,0.006237003952264786,0.0,0.0,0,True,True,True,
91,dp_sgd_lr0p50,dp_sgd,6f5bfa6c60eeb2ad400161beec4006ab7b7da4908d9989b6db2c608560d2f56e,4,1,2.2449545860290527,0.5,,,1.0,0.10521888597603708,1.9060872513554274,1.9085849291799712,1.9085849291799712,328.16945408945503,328.16945408945503,0.05128702366793078,0.05128702366793078,1.0,1.0,0.0030472062144967665,0.003047206214268807,0.0,0.0,1.0,0.5,0.9542924645899856,0.05260944298801854,18.13918586420275,0.49999999999949996,0.0,0.0,0.0006057731807231903,0.0005237311124801636,0.005858178250491619,0.0,0.0,0,True,True,True,
91,dp_sgd_lr0p50,dp_sgd,6f5bfa6c60eeb2ad400161beec4006ab7b7da4908d9989b6db2c608560d2f56e,5,1,2.2354326248168945,0.5,,,1.0,0.11482415826898269,1.8988381974826736,1.9023911668354947,1.9023911668354947,273.4698031754178,273.4698031754178,0.06109270740259353,0.06109270740259353,1.0,1.0,0.003656710862816632,0.003656710862671797,0.0,0.0,1.0,0.5,0.9511955834177473,0.057412079134491346,16.56786512073435,0.49999999999949996,0.0,0.0,0.0007418394088745117,0.0006582485511898994,0.006479389034211636,0.0,0.0,0,True,True,True,
91,dp_sgd_lr0p50,dp_sgd,6f5bfa6c60eeb2ad400161beec4006ab7b7da4908d9989b6db2c608560d2f56e,6,1,2.217325210571289,0.5,,,1.0,0.10660851894112867,1.896989501658177,1.8997541227195482,1.8997541227195482,316.62560663816384,316.62560663816384,0.05397209443877454,0.05397209443877454,1.0,1.0,0.0031583042525506286,0.0031583042520252087,0.0,0.0,1.0,0.5,0.9498770613597741,0.05330425947056434,17.81990915503657,0.49999999999949996,0.0,0.0,0.0006794799119234085,0.0005888883024454117,0.006022384390234947,0.0,0.0,0,True,True,True,
91,dp_sgd_lr0p50,dp_sgd,6f5bfa6c60eeb2ad400161beec4006ab7b7da4908d9989b6db2c608560d2f56e,7,1,2.1860923767089844,0.5,,,1.0,0.10258608561640291,1.8979149823574644,1.9007574475910425,1.9007574475910425,342.2761126110802,342.2761126110802,0.054672959685633855,0.054672959685633855,1.0,1.0,0.0029216178490404196,0.002921617848090881,0.0,0.0,1.0,0.5,0.9503787237955212,0.051293042808201454,18.528413830521142,0.49999999999949996,0.0,0.0,0.0006782440468668938,0.0005913730710744858,0.005883850157260895,0.0,0.0,0,True,True,True,
91,dp_sgd_lr0p50,dp_sgd,6f5bfa6c60eeb2ad400161beec4006ab7b7da4908d9989b6db2c608560d2f56e,8,1,2.1464900970458984,0.5,,,1.0,0.11842609841195342,1.9014692529729822,1.9050415941959327,1.9050415941959327,257.8005094818446,257.8005094818446,0.061219155593947264,0.061219155593947264,1.0,1.0,0.00387896828419125,0.003878968283970238,0.0,0.0,1.0,0.5,0.9525207970979663,0.05921304920597671,16.08633248675423,0.49999999999949996,0.0,0.0,0.0005542896687984467,0.0005222884938120842,0.006419844925403595,0.0,0.0,0,True,True,True,
91,dp_sgd_lr0p50,dp_sgd,6f5bfa6c60eeb2ad400161beec4006ab7b7da4908d9989b6db2c608560d2f56e,9,1,2.1499767303466797,0.5,,,1.0,0.11522158769098383,1.892757238046675,1.8969702179262722,1.8969702179262722,269.8498125296036,269.8498125296036,0.0668934503331071,0.0668934503331071,1.0,1.0,0.0037057650348179994,0.003705765035185363,0.0,0.0,1.0,0.5,0.9484851089631361,0.05761079384549191,16.46367018462621,0.49999999999949996,0.0,0.0,0.0006209909915924072,0.0005982909351587296,0.005989036522805691,0.0,0.0,0,True,True,True,
91,dp_sgd_lr0p50,dp_sgd,6f5bfa6c60eeb2ad400161beec4006ab7b7da4908d9989b6db2c608560d2f56e,10,1,2.1196517944335938,0.5,,,1.0,0.14021700833609402,1.893500350536409,1.8989504202727507,1.8989504202727507,182.35991710624637,182.35991710624637,0.07573265045655526,0.07573265045655526,1.0,1.0,0.005483661189461055,0.005483661189744465,0.0,0.0,1.0,0.5,0.9494752101363754,0.07010850416804701,13.542939211011861,0.49999999999949996,0.0,0.0,0.0005847495049238205,0.0005854610353708267,0.005970502272248268,0.0,0.0,0,True,True,True,
91,dp_sgd_lr0p50,dp_sgd,6f5bfa6c60eeb2ad400161beec4006ab7b7da4908d9989b6db2c608560d2f56e,11,1,2.0543906688690186,0.5,,,1.0,0.13110303187508335,1.8986778051059106,1.903126149512777,1.903126149512777,209.73797798797224,209.73797798797224,0.06833461292643894,0.06833461292643894,1.0,1.0,0.004767853726514371,0.004767853725595233,0.0,0.0,1.0,0.5,0.9515630747563885,0.06555151593754167,14.516263447645263,0.49999999999949996,0.0,0.0,0.0007617659866809845,0.0006499914452433586,0.006360355764627457,0.0,0.0,0,True,True,True,
91,dp_sgd_lr0p50,dp_sgd,6f5bfa6c60eeb2ad400161beec4006ab7b7da4908d9989b6db2c608560d2f56e,12,1,2.0236830711364746,0.5,,,1.0,0.11895287926849268,1.9051875326187009,1.9088499363390001,1.9088499363390001,256.5225476151251,256.5225476151251,0.06191741549251981,0.06191741549251981,1.0,1.0,0.0038982927981418888,0.0038982927973371536,0.0,0.0,1.0,0.5,0.9544249681695001,0.05947643963424634,16.047109982082688,0.49999999999949996,0.0,0.0,0.0006896080449223518,0.0006055254489183426,0.0060378266498446465,0.0,0.0,0,True,True,True,
91,dp_sgd_lr0p50,dp_sgd,6f5bfa6c60eeb2ad400161beec4006ab7b7da4908d9989b6db2c608560d2f56e,13,1,1.9771199226379395,0.5,,,1.0,0.11262084499398682,1.8956181996338357,1.8992913022135014,1.8992913022135014,283.31148222613865,283.31148222613865,0.06223135244917445,0.06223135244917445,1.0,1.0,0.0035296839791430718,0.0035296839792608903,0.0,0.0,1.0,0.5,0.9496456511067507,0.05631042249699341,16.86447391050193,0.49999999999949996,0.0,0.0,0.0006691534072160721,0.0005887830629944801,0.006001253612339497,0.0,0.0,0,True,True,True,
91,dp_sgd_lr0p50,dp_sgd,6f5bfa6c60eeb2ad400161beec4006ab7b7da4908d9989b6db2c608560d2f56e,14,1,1.8899803161621094,0.5,,,1.0,0.13028634199249722,1.9012954128720314,1.9056826642377422,1.9056826642377422,212.96165802798336,212.96165802798336,0.06781879472586667,0.06781879472586667,1.0,1.0,0.004695680946517663,0.004695680945355764,0.0,0.0,1.0,0.5,0.9528413321188711,0.06514317099624861,14.626879802322108,0.49999999999949996,0.0,0.0,0.0006746277213096619,0.0005860896781086922,0.005981110967695713,0.0,0.0,0,True,True,True,
91,dp_sgd_lr0p50,dp_sgd,6f5bfa6c60eeb2ad400161beec4006ab7b7da4908d9989b6db2c608560d2f56e,15,1,1.8234078884124756,0.5,,,1.0,0.1302569418293226,1.899426083464059,1.9037794725882644,1.9037794725882644,212.63905812191382,212.63905812191382,0.06759343109395369,0.06759343109395369,1.0,1.0,0.004702804878713523,0.0047028048798969475,0.0,0.0,1.0,0.5,0.9518897362941322,0.0651284709146613,14.61557016326685,0.49999999999949996,0.0,0.0,0.0006421077996492386,0.0005906848236918449,0.006015118211507797,0.0,0.0,0,True,True,True,
91,dp_sgd_lr0p50,dp_sgd,6f5bfa6c60eeb2ad400161beec4006ab7b7da4908d9989b6db2c608560d2f56e,16,1,1.8341610431671143,0.5,,,1.0,0.12539935409116704,1.8953618929024618,1.8992880244062063,1.8992880244062063,228.45132974627762,228.45132974627762,0.06428886504409458,0.06428886504409458,1.0,1.0,0.004377299974776893,0.004377299973574488,0.0,0.0,1.0,0.5,0.9496440122031031,0.06269967704558352,15.145915528361542,0.49999999999949996,0.0,0.0,0.0007476974278688431,0.0006438028067350388,0.006312104873359203,0.0,0.0,0,True,True,True,
91,dp_sgd_lr0p50,dp_sgd,6f5bfa6c60eeb2ad400161beec4006ab7b7da4908d9989b6db2c608560d2f56e,17,1,1.692922830581665,0.5,,,1.0,0.131094784025813,1.8986246741105175,1.9025141835697332,1.9025141835697332,209.75263064140267,209.75263064140267,0.06409215386560997,0.06409215386560997,1.0,1.0,0.00476752065937688,0.004767520660379672,0.0,0.0,1.0,0.5,0.9512570917848666,0.0655473920129065,14.51250862251008,0.49999999999949996,0.0,0.0,0.0005989698693156242,0.0005176272243261337,0.005836103111505508,0.0,0.0,0,True,True,True,
91,dp_sgd_lr0p50,dp_sgd,6f5bfa6c60eeb2ad400161beec4006ab7b7da4908d9989b6db2c608560d2f56e,18,1,1.7213339805603027,0.5,,,1.0,0.12685994673915293,1.8972724489163797,1.9013746188974525,1.9013746188974525,223.67134582674004,223.67134582674004,0.06566138956369048,0.06566138956369048,1.0,1.0,0.004470845365736761,0.004470845365646073,0.0,0.0,1.0,0.5,0.9506873094487263,0.06342997336957647,14.98798216254219,0.49999999999949996,0.0,0.0,0.0007412498816847801,0.0006499569863080978,0.006446927785873413,0.0,0.0,0,True,True,True,
91,dp_sgd_lr0p50,dp_sgd,6f5bfa6c60eeb2ad400161beec4006ab7b7da4908d9989b6db2c608560d2f56e,19,1,1.6019434928894043,0.5,,,1.0,0.13822122533987766,1.8992109939761908,1.904544900972645,1.904544900972645,188.79781066214395,188.79781066214395,0.07482280589793806,0.07482280589793806,1.0,1.0,0.005296671589782857,0.005296671588526377,0.0,0.0,1.0,0.5,0.9522724504863225,0.06911061266993883,13.778961199786254,0.49999999999949996,0.0,0.0,0.0006207097321748734,0.0005882810801267624,0.005987662822008133,0.0,0.0,0,True,True,True,
91,dp_sgd_lr0p50,dp_sgd,6f5bfa6c60eeb2ad400161beec4006ab7b7da4908d9989b6db2c608560d2f56e,20,1,1.6297292709350586,0.5,,,1.0,0.13745040119301682,1.8956180977453148,1.9011842699542743,1.9011842699542743,190.19963054388617,190.19963054388617,0.07658520614536246,0.07658520614536246,1.0,1.0,0.005257633766623188,0.0052576337685815875,0.0,0.0,1.0,0.5,0.9505921349771371,0.06872520059650841,13.831784072109354,0.49999999999949996,0.0,0.0,0.0005998192355036736,0.0005907099694013596,0.005969629622995853,0.0,0.0,0,True,True,True,
