seed,run_id,method,learning_rate,config_fingerprint,step,refresh_index,refresh_time,diagnostic_spectrum_time,beta_controller_time,active_state_bytes,measurement_only
42,dp_fisher_wiener_adaptive_beta_lr1p00,dp_fisher_wiener_adaptive_beta,1.0,6f5bfa6c60eeb2ad400161beec4006ab7b7da4908d9989b6db2c608560d2f56e,0,0,0.15502105187624693,0.004723645746707916,0.0,10905008,False
42,dp_fisher_wiener_adaptive_beta_lr1p00,dp_fisher_wiener_adaptive_beta,1.0,6f5bfa6c60eeb2ad400161beec4006ab7b7da4908d9989b6db2c608560d2f56e,50,1,0.1474531078711152,0.0046784039586782455,1.518242061138153e-05,10905008,False
42,dp_fisher_wiener_adaptive_beta_lr1p00,dp_fisher_wiener_adaptive_beta,1.0,6f5bfa6c60eeb2ad400161beec4006ab7b7da4908d9989b6db2c608560d2f56e,100,2,0.14446167275309563,0.004696708172559738,2.012401819229126e-05,10905008,False
42,dp_fisher_wiener_adaptive_beta_lr1p00,dp_fisher_wiener_adaptive_beta,1.0,6f5bfa6c60eeb2ad400161beec4006ab7b7da4908d9989b6db2c608560d2f56e,150,3,0.14392125513404608,0.0045698257163167,2.7517788112163544e-05,10905008,False
42,dp_fisher_wiener_adaptive_beta_lr1p00,dp_fisher_wiener_adaptive_beta,1.0,6f5bfa6c60eeb2ad400161beec4006ab7b7da4908d9989b6db2c608560d2f56e,200,4,0.14492924604564905,0.004674567840993404,2.0810402929782867e-05,10905008,False
42,dp_fisher_wiener_adaptive_beta_lr1p00,dp_fisher_wiener_adaptive_beta,1.0,6f5bfa6c60eeb2ad400161beec4006ab7b7da4908d9989b6db2c608560d2f56e,250,5,0.14736028388142586,0.004669211804866791,1.9962899386882782e-05,10905008,False
42,dp_fisher_wiener_adaptive_beta_lr1p00,dp_fisher_wiener_adaptive_beta,1.0,6f5bfa6c60eeb2ad400161beec4006ab7b7da4908d9989b6db2c608560d2f56e,300,6,0.15114708337932825,0.004671862348914146,3.898888826370239e-05,10905008,False
42,dp_fisher_wiener_adaptive_beta_lr1p00,dp_fisher_wiener_adaptive_beta,1.0,6f5bfa6c60eeb2ad400161beec4006ab7b7da4908d9989b6db2c608560d2f56e,350,7,0.1435428848490119,0.004597430117428303,1.481175422668457e-05,10905008,False
42,dp_fisher_wiener_adaptive_beta_lr1p00,dp_fisher_wiener_adaptive_beta,1.0,6f5bfa6c60eeb2ad400161beec4006ab7b7da4908d9989b6db2c608560d2f56e,400,8,0.14466246590018272,0.004792418330907822,2.8409995138645172e-05,10905008,False
42,dp_fisher_wiener_adaptive_beta_lr1p00,dp_fisher_wiener_adaptive_beta,1.0,6f5bfa6c60eeb2ad400161beec4006ab7b7da4908d9989b6db2c608560d2f56e,450,9,0.14486446604132652,0.004700141958892345,1.5106052160263062e-05,10905008,False
42,dp_fisher_wiener_adaptive_beta_lr1p00,dp_fisher_wiener_adaptive_beta,1.0,6f5bfa6c60eeb2ad400161beec4006ab7b7da4908d9989b6db2c608560d2f56e,500,10,0.14359614811837673,0.0046921102330088615,2.040620893239975e-05,10905008,False
42,dp_fisher_wiener_adaptive_beta_lr1p00,dp_fisher_wiener_adaptive_beta,1.0,6f5bfa6c60eeb2ad400161beec4006ab7b7da4908d9989b6db2c608560d2f56e,550,11,0.14885139372199774,0.004683006554841995,2.688821405172348e-05,10905008,False
42,dp_fisher_wiener_adaptive_beta_lr1p00,dp_fisher_wiener_adaptive_beta,1.0,6f5bfa6c60eeb2ad400161beec4006ab7b7da4908d9989b6db2c608560d2f56e,600,12,0.14451861288398504,0.004676400683820248,2.1041370928287506e-05,10905008,False
42,dp_fisher_wiener_adaptive_beta_lr1p00,dp_fisher_wiener_adaptive_beta,1.0,6f5bfa6c60eeb2ad400161beec4006ab7b7da4908d9989b6db2c608560d2f56e,650,13,0.14387499820441008,0.004649157635867596,1.4429911971092224e-05,10905008,False
