seed,run_id,learning_rate,step,refresh_index,interval_index,layer,beta_train,beta_source_interval,trace_F,sum_a,sum_a_H2,H_mean,H_q50,H_q90,mean_H2,sum_H2,model_signal_retention,gamma_model_raw,model_noise_retention_before,model_noise_retention_after_raw
42,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,0,0,0,conv1,1.0,,0.0005027726689443,0.0005027725508821132,5.3024591743261277e-05,0.12761729474118672,0.05734092836177828,0.3685759271890312,0.0338531087336518,5.416497397384288,0.10546437280680848,3.0792653346011822,0.0338531087336518,0.320990945403568
42,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,0,0,0,conv2,1.0,,0.0061612685488167,0.006161266014796353,0.0033316566271422406,0.025473982896930928,0.003503526793383106,0.04135255393964607,0.00955699161442529,44.344441090933344,0.5407422142042282,1.3598933889505915,0.00955699161442529,0.01767384044260283
42,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,0,0,0,fc1,1.0,,0.0606304524490202,0.06063010938117854,0.045115638528179375,0.0036188416144407073,0.0005288194632074892,0.0032491931611197283,0.0008187544370321959,164.43209109804997,0.7441127682046482,1.1592593881593598,0.0008187544370321959,0.0011003096197470697
42,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,0,0,0,fc2,1.0,,0.0001898816563733,0.00018988159910597927,4.439294187691452e-05,0.004521857554866869,0.0002885343297180261,0.0015733204777743516,0.0019567718400414695,2.5242356736534957,0.23379275341017816,2.068161632878738,0.0019567718400414695,0.008369685593327214
42,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,50,1,1,conv1,0.20160011062735833,0,0.0005026430681089,0.00010133289756469944,9.001243604398467e-07,0.03334320693763414,0.012103902213294288,0.10534844971583943,0.002714589616773469,0.43433433868375504,0.008882844387876421,10.610209836393972,0.002714589616773469,0.305599141247867
42,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,50,1,1,conv2,0.11689838355704879,0,0.0069188599563142,0.0008088033241882422,0.000114352939402776,0.00679890024615039,0.0004317614202736451,0.005382653647011538,0.0017984962125140707,8.345022426065288,0.14138534793677643,2.659486545449214,0.0017984962125140707,0.012720527542346946
42,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,50,1,1,fc1,0.20826237546551035,0,0.2901465331745001,0.06042566549704195,0.04588806527424853,0.003161543872831497,0.00016262354008685087,0.001263686106134214,0.0009966383789395095,200.15687891917958,0.7594134859217216,1.1475215426690506,0.0009966383789395095,0.0013123790891464897
42,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,50,1,1,fc2,6.477341934413168,0,0.0019153548445034,0.012406404401855533,0.01160957842791931,0.025499876825106266,0.003780290938090922,0.045535291729770624,0.009982890530714529,12.877928784621743,0.9357730130240598,1.03374814165805,0.009982890530714529,0.010668068422334231
42,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,100,2,2,conv1,0.5428807663015591,1,0.0005026653444828,0.00027288728600606955,1.2395188795142177e-05,0.07931590486477871,0.03206344792004636,0.24064264837821614,0.01420706324205256,2.2731301187284094,0.04542237557694968,4.692076432474964,0.01420706324205256,0.312776755103539
42,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,100,2,2,conv2,0.16316702369109415,1,0.0075096337974356,0.0012253243661803784,0.00025535888947215393,0.009194512524740003,0.0006222584373000322,0.007688028983901446,0.0028138007215033067,13.056035347775342,0.20840105405572493,2.19053423200297,0.0028138007215033067,0.013501854557563406
42,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,100,2,2,fc1,0.04056745095569202,1,0.6661665058487642,0.02702396377663805,0.018525682409541225,0.001772141456602552,3.767440092045927e-05,0.0003229566920106509,0.000658617555178012,132.2714808415105,0.6855279470717947,1.2077788432377452,0.000658617555178012,0.0009607450111862989
42,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,100,2,2,fc2,1.3889276350572863,1,0.0083263697368947,0.011564717251449527,0.010730453058209499,0.02496782423848436,0.001320006331979648,0.022145973925215258,0.012182072037859816,15.714872928839164,0.927861254616021,1.0381461077431566,0.012182072037859816,0.013129195746945111
42,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,150,3,3,conv1,0.6459426472205473,2,0.0005027366731464,0.0003247390507678331,1.9034342842363807e-05,0.09131124209852766,0.037914314802149546,0.27382673327034485,0.01844414762552764,2.9510636200844225,0.05861427135836553,4.130458991505732,0.01844414762552764,0.31466991226011826
42,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,150,3,3,conv2,0.1238691833739132,2,0.0089226664946124,0.0011052435164961866,0.00020711246270569973,0.008578885343901374,0.0004940470492796928,0.0060048530969559755,0.0025401073306585424,11.786098014255638,0.18739079633987096,2.310073890801897,0.0025401073306585424,0.013555133871417815
42,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,150,3,3,fc1,0.03860026089773269,2,1.4561390159869347,0.05620502590476213,0.04124112232304222,0.0031130262963037876,4.1652481337031885e-05,0.0004271273707208805,0.0011670912841178958,234.38927677196523,0.7337621797901877,1.1674071217624395,0.0011670912841178958,0.001590557971319283
42,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,150,3,3,fc2,0.8392522793521864,2,0.0233796857862889,0.019621451182983113,0.01844321668001261,0.03434109874432999,0.0019269937787648839,0.03402140205756839,0.018125841499826465,23.38233553477614,0.9399517144790831,1.031447738083754,0.018125841499826465,0.01928380066828403
42,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,200,4,4,conv1,0.6459426472205473,3,0.0005027264726859,0.00032473250033628813,1.900459811452944e-05,0.09132742279014913,0.037949203495067835,0.27381945106789524,0.01843629424769171,2.9498070796306735,0.0585238560810777,4.1336483957098835,0.01843629424769171,0.31502186428301066
42,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,200,4,4,conv2,0.02223904420298732,3,0.0098143114036973,0.0002182609446924219,4.938778383528806e-06,0.0023618463537823523,9.023582105241581e-05,0.0011585114158218278,0.00027911299674818863,1.2950843049115952,0.022627861299183143,6.647804604934644,0.00027911299674818863,0.012334926092120979
42,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,200,4,4,fc1,0.027342504820507457,3,1.955723220685087,0.053472268269702486,0.038201445829076995,0.003167949078509257,3.125891048287661e-05,0.00034952220443600497,0.001199956343941127,240.98963246638442,0.714416034053338,1.1831080338874267,0.001199956343941127,0.0016796324364852357
42,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,200,4,4,fc2,0.43603860323458343,3,0.0400343521387753,0.01745650821808566,0.016254952701005097,0.034642088141187154,0.00157996512023784,0.031956150181596206,0.018863339985187206,24.333708580891496,0.9311686219220118,1.0363008003069343,0.018863339985187206,0.020257705791515673
42,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,250,5,5,conv1,0.15273009287144515,4,0.0005026761992691,7.677380074983357e-05,4.1021950244345645e-07,0.02578153062121933,0.009262414937321502,0.08188746350801107,0.001634843426167682,0.26157494818682914,0.005343222537336029,13.680386549084481,0.001634843426167682,0.3059658127177248
42,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,250,5,5,conv2,0.024133451531265317,4,0.0106082505055349,0.0002560137774510767,7.728900604734783e-06,0.002707176379043035,9.901778698546821e-05,0.0012908479699204822,0.00036662639751978016,1.70114648449178,0.030189393249399434,5.755364155842464,0.00036662639751978016,0.012144212190388212
42,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,250,5,5,fc1,0.016755717100450235,4,2.2997538703358487,0.03853237270820033,0.025983008033036607,0.002616966148345717,2.0730024319405908e-05,0.00023527393820837157,0.0009725221209389942,195.31356259242008,0.6743163269441488,1.2177781077907717,0.0009725221209389942,0.0014422342780075455
42,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,250,5,5,fc2,0.2062220376764698,4,0.0505351462250693,0.010421456130570269,0.009391904404457854,0.029809506966188008,0.001016522301387975,0.02243151126903573,0.016036569308121067,20.687174407476178,0.9012084575117741,1.053385584114987,0.016036569308121067,0.01779451710029203
42,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,300,6,6,conv1,0.0965518842608458,5,0.0005027081521006,4.853742653280787e-05,1.1033112603669037e-07,0.016692364832214434,0.0058865861582632385,0.05337891719733429,0.0006941345960835707,0.11106153537337132,0.002273114458635633,20.97439042203966,0.0006941345960835707,0.30536719937112344
42,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,300,6,6,conv2,0.00252833476149332,5,0.0108636876647634,2.7467034572819054e-05,1.4749876592110176e-08,0.00033349496899691167,1.0514916847974152e-05,0.00013770595748503772,6.368296112376564e-06,0.029548893961427257,0.0005370028771400908,43.15306959754711,6.368296112376564e-06,0.011858960879859928
42,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,300,6,6,fc1,0.010278982854218067,5,2.624351886026375,0.02697451766110309,0.016984047969535006,0.0020894653463384076,1.3166590899671755e-05,0.00015250230927704058,0.0007681035179642976,154.2597657198058,0.6296330552751935,1.260248647292811,0.0007681035179642976,0.0012199224794965423
42,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,300,6,6,fc2,0.11710588483923591,5,0.0767634415908435,0.008989440745349724,0.00809477319953434,0.025986959404690667,0.0006696839012056274,0.016375861235904732,0.013852706252984476,17.869991066349975,0.9004757280058607,1.053814074146901,0.013852706252984476,0.015383764183918475
42,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,350,7,7,conv1,0.0965518842608458,6,0.0005027757451059,4.854393528743265e-05,1.1094882154691169e-07,0.01669252375436403,0.005863817684172483,0.05340286263938238,0.0006960907067491163,0.1113745130798586,0.0022855341432451767,20.917324951154065,0.0006960907067491163,0.30456368757666136
42,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,350,7,7,conv2,0.05764815023364812,6,0.0110343675638662,0.0006361109589051173,6.848538743224681e-05,0.005674832005324311,0.00023741867549286925,0.003152304582774564,0.0013524548749844067,6.275390619927647,0.10766264355848354,3.0476667739860495,0.0013524548749844067,0.012561969781558798
42,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,350,7,7,fc1,0.005943621904561769,6,2.7191599705180067,0.016160928556708226,0.008877660987294082,0.0015163214314410922,7.560341525385626e-06,8.85892272589647e-05,0.0005669078139575615,113.85323009272498,0.5493286450801778,1.3492234379986485,0.0005669078139575615,0.001032001187330797
42,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,350,7,7,fc2,0.06436795125304984,6,0.0845012355159902,0.005439168640760465,0.004692536191174028,0.02168760348639667,0.0003924654961289532,0.009814055048030238,0.01156003950660481,14.912450963520204,0.8627304099396248,1.0766200085300677,0.01156003950660481,0.013399364822915887
42,dp_fisher_wiener_adaptive_beta_lr1p00,1.0,400,8,8,conv1,0.010588794029871739,7,0.0005027706051943,5.323735075698974e-06,1.6349853610165102e-10,0.0019020162498740358,0.0006426025258898017,0.006153389102316808,9.274803314012005e-06,0.0014839685302419207,3.071124572820421e-05,180.4476720208899,9.274803314012005e-06,0.3020002313189897
