seed,run_id,method,learning_rate,interval_index,start_step,end_step,n_steps,layer,trace_F,oracle_signal_energy_sum,noisy_energy_sum,expected_noise_energy_sum,noise_debiased_energy_sum,beta_oracle,beta_dp_raw,beta_dp_positive,beta_dp_negative,estimated_signal_energy_positive,estimated_energy_to_noise_ratio,oracle_estimator_sd,oracle_observability_snr,conditional_variance_sum,sample_count,beta_oracle_interval,beta_dp_raw_interval,raw_positive,raw_finite,was_used_by_next_interval,next_beta_train,applied_to_training
42,dp_fisher_wiener_adaptive_beta_lr1p00,dp_fisher_wiener_adaptive_beta,1.0,0,0,49,50,conv1,0.025138633447215238,0.005784811474445182,0.1443343274929588,0.13926637620897964,0.005067951283979202,0.23011638586448308,0.20160011062735833,0.20160011062735833,False,0.005067951283979202,0.03639034361271791,0.09115992908643927,2.5243151027104624,5.251595751144316e-06,50,0.23011638586448308,0.20160011062735833,True,True,True,0.20160011062735833,True
42,dp_fisher_wiener_adaptive_beta_lr1p00,dp_fisher_wiener_adaptive_beta,1.0,1,50,99,50,conv1,0.025132153405448693,0.02014122782964405,0.15291013890853794,0.13926637620897964,0.013643762699558326,0.8014127362949088,0.5428807663015591,0.5428807663015591,False,0.013643762699558326,0.09796882112439595,0.09948434202298714,8.055667049165505,6.2512787917122535e-06,50,0.8014127362949088,0.5428807663015591,True,True,True,0.5428807663015591,True
42,dp_fisher_wiener_adaptive_beta_lr1p00,dp_fisher_wiener_adaptive_beta,1.0,2,100,149,50,conv1,0.02513326722414222,0.015952804030559327,0.1555010253730435,0.13926637620897964,0.016234649164063843,0.6347286203695622,0.6459426472205473,0.6459426472205473,False,0.016234649164063843,0.11657264018693185,0.0971315984238697,6.534728454837438,5.959625489449262e-06,50,0.6347286203695622,0.6459426472205473,True,True,True,0.6459426472205473,True
42,dp_fisher_wiener_adaptive_beta_lr1p00,dp_fisher_wiener_adaptive_beta,1.0,3,150,199,50,conv1,0.025136833657320515,0.005843934419242266,0.13900677221117735,0.13926637620897964,-0.0002596039978022841,0.23248490636927763,-0.010327633199206874,0.0,True,0.0,0.0,0.0912021834795749,2.5491155736494537,5.255712670280661e-06,50,0.23248490636927763,-0.010327633199206874,False,True,True,0.6459426472205473,True
42,dp_fisher_wiener_adaptive_beta_lr1p00,dp_fisher_wiener_adaptive_beta,1.0,4,200,249,50,conv1,0.02513632363429809,0.003302811003439533,0.14310544925209265,0.13926637620897964,0.0038390730431130484,0.13139594522617076,0.15273009287144515,0.15273009287144515,False,0.0038390730431130484,0.027566402943698807,0.08965558499246433,1.46556341329637,5.078766145471346e-06,50,0.13139594522617076,0.15273009287144515,True,True,True,0.15273009287144515,True
42,dp_fisher_wiener_adaptive_beta_lr1p00,dp_fisher_wiener_adaptive_beta,1.0,5,250,299,50,conv1,0.02513380996345682,0.003199817488734609,0.14169309291960547,0.13926637620897964,0.002426716710625776,0.12731127884658028,0.0965518842608458,0.0965518842608458,False,0.002426716710625776,0.017425000755149113,0.08960122120011076,1.4208654422315568,5.071594378688356e-06,50,0.12731127884658028,0.0965518842608458,True,True,True,0.0965518842608458,True
42,dp_fisher_wiener_adaptive_beta_lr1p00,dp_fisher_wiener_adaptive_beta,1.0,6,300,349,50,conv1,0.02513540760503072,0.0026672987240954626,0.1371215743445883,0.13926637620897964,-0.0021448018643913675,0.10611718600344547,-0.08532990186966759,0.0,True,0.0,0.0,0.08926738612763875,1.1887565050935642,5.034513399381067e-06,50,0.10611718600344547,-0.08532990186966759,False,True,True,0.0965518842608458,True
42,dp_fisher_wiener_adaptive_beta_lr1p00,dp_fisher_wiener_adaptive_beta,1.0,7,350,399,50,conv1,0.02513878725529592,0.0021885093423572545,0.1395325656493867,0.13926637620897964,0.0002661894404070932,0.08705707718244074,0.010588794029871739,0.010588794029871739,False,0.0002661894404070932,0.0019113690443538546,0.08895935996709153,0.9786162712080427,5.001173768300058e-06,50,0.08705707718244074,0.010588794029871739,True,True,True,0.010588794029871739,True
42,dp_fisher_wiener_adaptive_beta_lr1p00,dp_fisher_wiener_adaptive_beta,1.0,8,400,449,50,conv1,0.025138530259719016,0.0017879343009433962,0.13818579572888245,0.13926637620897964,-0.0010805804800971541,0.07112326307351036,-0.04298503010848782,0.0,True,0.0,0.0,0.08871184107324294,0.8017335924757458,4.973280451091322e-06,50,0.07112326307351036,-0.04298503010848782,False,True,True,0.010588794029871739,True
42,dp_fisher_wiener_adaptive_beta_lr1p00,dp_fisher_wiener_adaptive_beta,1.0,9,450,499,50,conv1,0.025132944258176616,0.0013332421612858652,0.14039420925972051,0.13926637620897964,0.0011278330507408416,0.05304759154320391,0.04487468874140834,0.04487468874140834,False,0.0011278330507408416,0.008098387287972117,0.08844865877508586,0.5997557481580751,4.941618787800917e-06,50,0.05304759154320391,0.04487468874140834,True,True,True,0.04487468874140834,True
