step,layer,M_syn,M_stale,refresh_seconds,preconditioner_state_bytes,A_old_diag,A_new_diag,delta_stale_diag,S_old_full,S_new_full,delta_stale_full,seed,method,config_fingerprint
150,conv2,2560,512,0.5348944505676627,827688,0.6588539770470504,0.3907677557666084,0.268086221280442,1.3605681132941985,1.3499748543519416,0.010593258942256822,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
150,fc1,2560,512,0.5348944505676627,827688,12.48125232872151,11.993277052901135,0.48797527582037503,1.805131451930448,1.3961857373775088,0.40894571455293915,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
150,fc2,2560,512,0.5348944505676627,827688,12.976886976683826,12.08446494461063,0.8924220320731955,3.216768492670798,2.4723328777088454,0.7444356149619527,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
200,conv1,2560,512,0.5277282353490591,827688,0.4122753388171756,0.09062974908572928,0.3216455897314463,2.2283396087727785,2.2973084556671157,-0.06896884689433724,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
200,conv2,2560,512,0.5277282353490591,827688,0.48047243078908153,0.2994202887472495,0.181052142041832,1.3794613809813918,1.370980785038699,0.008480595942692792,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
200,fc1,2560,512,0.5277282353490591,827688,12.563964716607732,12.010425976242022,0.5535387403657097,1.780851852597845,1.4695420744665888,0.31130977813125615,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
200,fc2,2560,512,0.5277282353490591,827688,13.058060469581276,12.10025166489524,0.9578088046860369,4.099651493692667,2.7127154186810842,1.3869360750115827,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
250,conv1,2560,512,0.5019880952313542,827688,0.5976384749980838,0.09665723947929246,0.5009812355187913,2.20608446733112,2.2931049245818853,-0.08702045725076513,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
250,conv2,2560,512,0.5019880952313542,827688,0.48191001569012965,0.2732548870229402,0.20865512866718944,1.4546335113537392,1.4364463522674649,0.01818715908627433,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
250,fc1,2560,512,0.5019880952313542,827688,12.412919180336797,12.032922374371413,0.37999680596538354,1.9947142947094587,1.6370580230253882,0.35765627168407055,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
250,fc2,2560,512,0.5019880952313542,827688,12.627439105446236,12.132244523124196,0.49519458232203917,3.125658416547857,2.9372014048424497,0.1884570117054074,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
300,conv1,2560,512,0.49833664391189814,827688,0.29210570451300216,0.09981624609780014,0.192289458415202,2.223290291269741,2.311339983328082,-0.08804969205834068,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
300,conv2,2560,512,0.49833664391189814,827688,0.3470875504834915,0.23699987005172946,0.11008768043176204,1.477240240380461,1.4744572172033306,0.002783023177130417,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
300,fc1,2560,512,0.49833664391189814,827688,12.253957092095693,12.026394626095527,0.2275624660001654,2.218239106854292,1.651712814861983,0.5665262919923091,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
300,fc2,2560,512,0.49833664391189814,827688,12.565120827326059,12.107150951112065,0.4579698762139941,3.554616818144504,3.0038691040281726,0.5507477141163313,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
350,conv1,2560,512,0.5251853223890066,827688,0.2849141332454759,0.1231593923041861,0.16175474094128978,2.3347680678116194,2.3675859032589885,-0.03281783544736916,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
350,conv2,2560,512,0.5251853223890066,827688,0.33031238809315977,0.23454328801644705,0.09576910007671272,1.4989876512117997,1.4878161166631791,0.01117153454862052,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
350,fc1,2560,512,0.5251853223890066,827688,12.213945710637416,12.030966100008996,0.18297961062842028,2.2414976946542007,1.6489263118664572,0.5925713827877435,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
350,fc2,2560,512,0.5251853223890066,827688,12.461850533740632,12.128005674557237,0.33384485918339557,3.5533805795727607,3.0289524738339946,0.5244281057387661,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
400,conv1,2560,512,0.5399344051256776,827688,0.19757433904750024,0.08184746435468236,0.11572687469281788,2.2335896730356812,2.2858943179284896,-0.052304644892808394,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
400,conv2,2560,512,0.5399344051256776,827688,0.24532102235772568,0.19246765831821416,0.05285336403951152,1.5527950770783752,1.5493101829932112,0.0034848940851639476,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
400,fc1,2560,512,0.5399344051256776,827688,12.179540755460506,12.040887181079288,0.13865357438121784,1.729521534089039,1.715285246409443,0.01423628767959606,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
400,fc2,2560,512,0.5399344051256776,827688,12.33887965613472,12.116469843755366,0.22240981237935387,3.1424732047037964,3.183123160443993,-0.040649955740196475,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
450,conv1,2560,512,0.5370865631848574,827688,0.19178979429783155,0.09662230761606919,0.09516748668176236,2.320108426192047,2.339351408717505,-0.019242982525458086,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
450,conv2,2560,512,0.5370865631848574,827688,0.2659710880223046,0.20618199601711382,0.05978909200519081,1.5634306527558168,1.5549975401140104,0.008433112641806462,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
450,fc1,2560,512,0.5370865631848574,827688,12.183015486894003,12.046300031251079,0.13671545564292487,1.8002030784752439,1.7845409946256003,0.015662083849643516,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
450,fc2,2560,512,0.5370865631848574,827688,12.325766397862383,12.123597545099434,0.2021688527629486,3.276782806993016,3.1404498465351347,0.13633296045788112,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
500,conv1,2560,512,0.5406689718365669,827688,0.14300522735731463,0.08351218550990072,0.05949304184741391,2.3986169803557242,2.4360618051522374,-0.03744482479651312,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
500,conv2,2560,512,0.5406689718365669,827688,0.23393663317275945,0.19414369046405008,0.03979294270870937,1.6091138607225142,1.6056481536665315,0.003465707055982703,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
500,fc1,2560,512,0.5406689718365669,827688,12.131060539834058,12.04586907455826,0.08519146527579835,1.8477496896937113,1.833440566902855,0.014309122790856277,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
500,fc2,2560,512,0.5406689718365669,827688,12.269809248299705,12.111874315381721,0.15793493291798377,3.3204864313749454,3.255710544404848,0.0647758869700974,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
550,conv1,2560,512,0.5348821664229035,827688,0.1399538133124701,0.08726422915121347,0.05268958416125662,2.4207261654075216,2.4258509659723413,-0.005124800564819676,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
550,conv2,2560,512,0.5348821664229035,827688,0.33098892040382744,0.22576149204165208,0.10522742836217536,1.5885891303968032,1.5808353761061484,0.007753754290654724,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
550,fc1,2560,512,0.5348821664229035,827688,12.164427626853605,12.058792996221191,0.10563463063241407,1.8068895771366242,1.8206966287424122,-0.01380705160578799,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
550,fc2,2560,512,0.5348821664229035,827688,12.261261632519867,12.123109236200852,0.13815239631901477,3.3090155507786467,3.196674505729805,0.11234104504884179,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
600,conv1,2560,512,0.5357142360880971,827688,0.15480859622510323,0.1264574998167567,0.028351096408346543,2.388895659281041,2.392829169693183,-0.00393351041214185,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
600,conv2,2560,512,0.5357142360880971,827688,0.23725933628864887,0.19520822565475562,0.042051110633893246,1.6752533886730063,1.673306343363966,0.0019470453090402184,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
600,fc1,2560,512,0.5357142360880971,827688,1.7070260881287362,1.5674513475501484,0.13957474057858787,1.9442933388683419,1.910306626387677,0.03398671248066498,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
600,fc2,2560,512,0.5357142360880971,827688,5.114688298910361,4.849835216711537,0.2648530821988233,3.2952550318063665,3.2796353215268534,0.015619710279513033,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
650,conv1,2560,512,0.5310998382046819,827688,0.11837178728748028,0.09874573911456624,0.019626048172914037,2.3775325176664164,2.374080078902477,0.003452438763939192,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
650,conv2,2560,512,0.5310998382046819,827688,0.2032310258705831,0.1801736287596201,0.023057397110962996,1.6933449123470892,1.6885223915281775,0.0048225208189116575,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
650,fc1,2560,512,0.5310998382046819,827688,1.2110506379542525,1.0452051185687963,0.16584551938545622,2.1087982973234265,1.8851873879669006,0.22361090935652594,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
650,fc2,2560,512,0.5310998382046819,827688,3.5511808359819925,3.224516479134742,0.3266643568472505,3.5804431374378627,3.2444955422636372,0.33594759517422546,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
700,conv1,2560,512,0.5274486131966114,827688,0.1335729316009156,0.09613044514349062,0.037442486457424984,2.421882900570444,2.4241597602568135,-0.00227685968636937,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
700,conv2,2560,512,0.5274486131966114,827688,0.27415835194141785,0.22042539142292167,0.05373296051849619,1.626225050151561,1.6253835242054975,0.0008415259460634594,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
700,fc1,2560,512,0.5274486131966114,827688,1.0431291541983256,1.1326386223515994,-0.08950946815327376,1.8083859881977866,1.80994900679016,-0.0015630185923733997,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
700,fc2,2560,512,0.5274486131966114,827688,2.59625468743895,2.26804395032353,0.3282107371154197,3.289745200626473,3.1769087770259934,0.11283642360047974,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
750,conv1,2560,512,0.49242119397968054,827688,0.11041489380516212,0.08786265137380882,0.0225522424313533,2.398343197875142,2.383581120016731,0.014762077858410994,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
750,conv2,2560,512,0.49242119397968054,827688,0.25327814517438624,0.2340923643218086,0.019185780852577633,1.7171119064824123,1.7152901750307359,0.0018217314516764116,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
750,fc1,2560,512,0.49242119397968054,827688,0.46335629491000513,0.5075495818132387,-0.0441932869032336,2.030676580616346,1.9338372321424386,0.09683934847390718,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
750,fc2,2560,512,0.49242119397968054,827688,1.2882072238285012,1.2589547964948844,0.02925242733361677,3.3637379386952553,3.2360097123961813,0.127728226299074,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
800,conv1,2560,512,0.4951354153454304,827688,0.12366479547859555,0.10030186546197772,0.023362930016617822,2.370836833407776,2.3621385305949762,0.008698302812799596,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
800,conv2,2560,512,0.4951354153454304,827688,0.20931082051584876,0.20815677436696176,0.0011540461488870057,1.6591416380523338,1.6554666730536034,0.0036749649987304345,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
800,fc1,2560,512,0.4951354153454304,827688,0.4877495474594422,0.509364116992464,-0.021614569533021766,1.8628649377501856,1.8807306555753351,-0.017865717825149563,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
800,fc2,2560,512,0.4951354153454304,827688,1.1171923682675504,1.0221067871661649,0.09508558110138554,3.283188656000038,3.187634390308658,0.09555426569137992,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
850,conv1,2560,512,0.545991824939847,827688,0.13949267771357043,0.12396776900706526,0.015524908706505178,2.4058973193170528,2.4220780316663832,-0.016180712349330495,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
850,conv2,2560,512,0.545991824939847,827688,0.2438953290665224,0.21305480009382327,0.03084052897269912,1.7032094007207839,1.7011505835909666,0.0020588171298172586,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
850,fc1,2560,512,0.545991824939847,827688,12.110450781342783,12.056945052038031,0.05350572930475117,1.898531658792925,1.9072460369310205,-0.008714378138095391,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
850,fc2,2560,512,0.545991824939847,827688,12.22813098444673,12.117568587668853,0.11056239677787794,3.2771993941873747,3.2250693457120447,0.05213004847532998,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
900,conv1,2560,512,0.5432597463950515,827688,0.07648121908240643,0.0767905760160641,-0.0003093569336576618,2.3909728381258772,2.398812564372542,-0.007839726246664735,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
900,conv2,2560,512,0.5432597463950515,827688,0.2240743453415197,0.17775234618011485,0.046321999161404864,1.6896543094213636,1.684765281391512,0.004889028029851694,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
900,fc1,2560,512,0.5432597463950515,827688,12.119981027358364,12.068018892866116,0.05196213449224807,1.8923586127193877,1.896391109413636,-0.004032496694248433,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
900,fc2,2560,512,0.5432597463950515,827688,12.222977155354336,12.124359700327728,0.09861745502660746,3.298844350353404,3.2097193310286904,0.0891250193247135,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
950,conv1,2560,512,0.5433256272226572,827688,0.10298502258287603,0.08277550563028714,0.020209516952588893,2.390908877394545,2.3811129450592903,0.009795932335254776,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
950,conv2,2560,512,0.5433256272226572,827688,0.21527408418604377,0.18553418557544363,0.02973989861060014,1.6885466677063812,1.6833934231908798,0.005153244515501365,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
950,fc1,2560,512,0.5433256272226572,827688,0.49580519396037787,0.40683737224838146,0.08896782171199641,1.9132594654052442,1.9102034472804,0.0030560181248442397,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
950,fc2,2560,512,0.5433256272226572,827688,1.2734976066850858,1.6240318467133958,-0.35053424002831,3.2050386215683937,3.1678799992567006,0.03715862231169309,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1000,conv1,2560,512,0.5349814789369702,827688,0.09730426846438066,0.10999707133936512,-0.012692802874984463,2.3703377900935787,2.363131250751698,0.007206539341880536,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1000,conv2,2560,512,0.5349814789369702,827688,0.17834435256003353,0.1657908810621644,0.012553471497869118,1.8035525772088872,1.806515625520302,-0.0029630483114149175,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1000,fc1,2560,512,0.5349814789369702,827688,1.0303239246554579,1.1462635518137942,-0.11593962715833639,1.9911295043752295,1.9966133629100702,-0.00548385853484068,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1000,fc2,2560,512,0.5349814789369702,827688,2.5190766540729945,2.4463975000258227,0.07267915404717185,3.223036821055633,3.2360464338144714,-0.013009612758838607,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1050,conv1,2560,512,0.5391083862632513,827688,0.10469911317539984,0.07746637072623355,0.02723274244916629,2.3645110519949335,2.362898796521837,0.0016122554730966243,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1050,conv2,2560,512,0.5391083862632513,827688,0.2373517198576972,0.19586752616344016,0.04148419369425704,1.7591022489291452,1.756672515193782,0.0024297337353631487,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1050,fc1,2560,512,0.5391083862632513,827688,0.5887448714301753,0.7329665459308696,-0.14422167450069434,1.931707071653586,1.9185455680608454,0.013161503592740598,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1050,fc2,2560,512,0.5391083862632513,827688,1.723574424717404,1.7747595378417118,-0.051185113124307735,3.263039621273639,3.206477187166505,0.0565624341071338,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1100,conv1,2560,512,0.5402941899374127,827688,0.09094738635516608,0.10538066951589509,-0.014433283160729005,2.460621356959469,2.447669769882408,0.0129515870770609,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1100,conv2,2560,512,0.5402941899374127,827688,0.1584997632226383,0.1796330312101391,-0.021133267987500787,1.7935669210887102,1.79813026588644,-0.004563344797729796,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1100,fc1,2560,512,0.5402941899374127,827688,1.133011614038655,0.680183792160266,0.452827821878389,1.9878294937102687,1.9905304648015751,-0.0027009710913064033,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1100,fc2,2560,512,0.5402941899374127,827688,1.9903660863071055,1.6351942194378146,0.3551718668692909,3.310710398424009,3.2643639840842695,0.04634641433973963,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1150,conv1,2560,512,0.5256401859223843,827688,0.1330131227249212,0.12198686020720115,0.011026262517720042,2.4224703947177577,2.414650471530493,0.007819923187264877,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1150,conv2,2560,512,0.5256401859223843,827688,0.2372245794320137,0.17965626066063262,0.05756831877138108,1.7655280183340962,1.7616159220316563,0.003912096302439938,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1150,fc1,2560,512,0.5256401859223843,827688,1.3169101197128965,1.2369859439357263,0.07992417577717026,1.938681101723136,1.9518530118482498,-0.013171910125113762,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
1150,fc2,2560,512,0.5256401859223843,827688,2.309467372698701,1.8698851716662184,0.4395822010324826,3.188555545663549,3.184213254637068,0.004342291026480982,7,syn_diag,6fe427028c78c3809d02e88325a4f4fa4096caf5cdc4dd92d875cce0f9b848d2
