method,step,epoch,layer,log_pearson,log_spearman,log_ratio_spread,A_raw,A_residual,R,config_fingerprint
syn_diag,0,1,conv1,0.16031116976225188,0.10653052853627096,1.2994822787261526,1.0280663216037844,1.2696031153587726,1.234942813201186,4da6e997013d297758e9e19876849ff3269a9563b6e3bece2f9bbd7eea414af4
syn_diag,0,1,conv2,0.7752312324421584,0.836033059109445,1.7337019591265879,2.7188579681276126,1.4589140604275466,0.5365907588884653,4da6e997013d297758e9e19876849ff3269a9563b6e3bece2f9bbd7eea414af4
syn_diag,0,1,fc1,0.717078498470318,0.7633442378490183,6.48437272295118,8.670236175638045,13.001798821794374,1.4995899256270915,4da6e997013d297758e9e19876849ff3269a9563b6e3bece2f9bbd7eea414af4
syn_diag,0,1,fc2,0.7944606759206226,0.7937935791233202,4.169168525002583,9.740898564976705,13.448880187515915,1.3806611472037311,4da6e997013d297758e9e19876849ff3269a9563b6e3bece2f9bbd7eea414af4
syn_diag,200,1,conv1,0.6758015554177161,0.7179919137466307,1.3737256700630123,2.079146180010759,1.3815031404799871,0.6644569553415616,4da6e997013d297758e9e19876849ff3269a9563b6e3bece2f9bbd7eea414af4
syn_diag,200,1,conv2,0.7245665635655547,0.8521852021224194,1.4539032324625158,2.6899882603090526,1.4165163815182615,0.5265883135696354,4da6e997013d297758e9e19876849ff3269a9563b6e3bece2f9bbd7eea414af4
syn_diag,200,1,fc1,0.7385993086386623,0.724932702409377,5.174925905688964,9.406429288791887,12.890477885947405,1.3703901331939945,4da6e997013d297758e9e19876849ff3269a9563b6e3bece2f9bbd7eea414af4
syn_diag,200,1,fc2,0.8797535394600257,0.8282246256403741,4.438088750344337,11.23040522927946,13.305244068901313,1.184751912087056,4da6e997013d297758e9e19876849ff3269a9563b6e3bece2f9bbd7eea414af4
syn_diag,400,2,conv1,0.758928612205201,0.7852367279971874,1.382601971605354,2.2935707518088417,1.3896172033481329,0.6058750105058677,4da6e997013d297758e9e19876849ff3269a9563b6e3bece2f9bbd7eea414af4
syn_diag,400,2,conv2,0.8064000258501147,0.8264652998061589,1.5157091891883039,2.5551533874898293,1.4901760451205042,0.5832041443838509,4da6e997013d297758e9e19876849ff3269a9563b6e3bece2f9bbd7eea414af4
syn_diag,400,2,fc1,0.7400698650635804,0.6509484561718419,5.334929254708401,9.814036743922273,12.749921970289869,1.2991516440149624,4da6e997013d297758e9e19876849ff3269a9563b6e3bece2f9bbd7eea414af4
syn_diag,400,2,fc2,0.8499727308636795,0.7494014469339603,3.9814227242944966,11.745357521044427,13.199457940626553,1.1238021419932753,4da6e997013d297758e9e19876849ff3269a9563b6e3bece2f9bbd7eea414af4
syn_diag,600,3,conv1,0.8037964951218681,0.8362328606586193,1.317204090603964,2.199102534133379,1.3179629541443851,0.5993185554959888,4da6e997013d297758e9e19876849ff3269a9563b6e3bece2f9bbd7eea414af4
syn_diag,600,3,conv2,0.7980329409901383,0.8223474452703382,1.4697958029899878,2.550775080571951,1.4472210924762958,0.5673652308661377,4da6e997013d297758e9e19876849ff3269a9563b6e3bece2f9bbd7eea414af4
syn_diag,600,3,fc1,0.6916480330520022,0.619409374286833,4.23417363392345,10.075814558775429,12.601083093043883,1.250626737871937,4da6e997013d297758e9e19876849ff3269a9563b6e3bece2f9bbd7eea414af4
syn_diag,600,3,fc2,0.800548571460378,0.7462994305602654,3.1576071809483306,12.02589451537849,11.59124965658616,0.9638575859586566,4da6e997013d297758e9e19876849ff3269a9563b6e3bece2f9bbd7eea414af4
syn_diag,800,4,conv1,0.8132809889323245,0.8355590062111801,1.276318312375246,2.095511367659672,1.2806489795600298,0.6111391230438877,4da6e997013d297758e9e19876849ff3269a9563b6e3bece2f9bbd7eea414af4
syn_diag,800,4,conv2,0.788687718112323,0.8107401094651137,1.48997970421699,2.556071713949126,1.4706366065018879,0.5753502918076415,4da6e997013d297758e9e19876849ff3269a9563b6e3bece2f9bbd7eea414af4
syn_diag,800,4,fc1,0.713547690800126,0.5827768892190806,3.7355218251875675,5.879007766711684,4.858942227363553,0.8264901868094169,4da6e997013d297758e9e19876849ff3269a9563b6e3bece2f9bbd7eea414af4
syn_diag,800,4,fc2,0.8351572470848124,0.7393481674558519,2.1496301069784893,5.659132846831882,4.446033150343587,0.7856385899886735,4da6e997013d297758e9e19876849ff3269a9563b6e3bece2f9bbd7eea414af4
syn_diag,1000,5,conv1,0.8134205772413404,0.8140103129028478,1.2793917392679846,2.020273151414603,1.2819687418129593,0.634552184646576,4da6e997013d297758e9e19876849ff3269a9563b6e3bece2f9bbd7eea414af4
syn_diag,1000,5,conv2,0.7785684613135534,0.7953287637589791,1.4990914853256094,2.540481451053785,1.492743453717017,0.5875828981541396,4da6e997013d297758e9e19876849ff3269a9563b6e3bece2f9bbd7eea414af4
syn_diag,1000,5,fc1,0.7528177471925905,0.5694048985816712,3.509176386492388,4.948829700002364,4.350121902252168,0.8790203272200071,4da6e997013d297758e9e19876849ff3269a9563b6e3bece2f9bbd7eea414af4
syn_diag,1000,5,fc2,0.8727552348138768,0.7364959860415844,1.9105936812108704,3.9015415593000444,2.6201512772134214,0.6715682089731448,4da6e997013d297758e9e19876849ff3269a9563b6e3bece2f9bbd7eea414af4
