method,step,epoch,layer,v_syn_q01,v_syn_q05,v_syn_q50,v_syn_q95,v_syn_q99,sqrt_v_q01,sqrt_v_q05,sqrt_v_q50,sqrt_v_q95,sqrt_v_q99,P_q01,P_q05,P_q50,P_q95,P_q99,attenuation_q05,attenuation_q50,attenuation_q95,lambda_over_median,fraction_below_lambda,D_sample,D_time,A_new,A_old,stale_ratio,refresh_seconds,config_fingerprint
syn_diag,0,1,conv1,3.6980900958372464e-05,6.659252907609609e-05,0.0001439134853079774,0.00043744799162019735,0.0009247303681899568,0.006081189786494264,0.008160397020146454,0.011996383967061687,0.020914788341216486,0.03040937718669687,31.8376306333783,45.63310350213022,76.94459660688278,109.16616461803727,141.21929552838668,0.8908338353819628,0.9230554033931173,0.9543668964978698,0.08335845224241628,0.0,0.05662687452242123,,0.05983732300544779,,,1.7941077193245292,4da6e997013d297758e9e19876849ff3269a9563b6e3bece2f9bbd7eea414af4
syn_diag,0,1,conv2,7.583220584222149e-13,3.4616789067487943e-07,0.00010806182726684339,0.0005632263227270482,0.0008563730292941149,7.741440813257512e-07,0.0005883603343254054,0.010395276818139279,0.02373238972708743,0.029263806785934918,33.04286514761766,40.432809443979934,87.7556885186431,629.580065322224,999.2266133799139,0.370419934677776,0.912244311481357,0.9595671905560201,0.09619753446633053,0.06831896551724138,0.6720453703175795,,0.8267620825544916,,,1.7941077193245292,4da6e997013d297758e9e19876849ff3269a9563b6e3bece2f9bbd7eea414af4
syn_diag,0,1,fc1,0.0,0.0,7.550550093176282e-06,0.00020463223116619936,0.000452513868015706,0.0,0.0,0.002747826430674412,0.014304972252624594,0.021272373247743635,44.898673248531395,65.33824325651247,266.8213212383388,1000.0,1000.0,0.0,0.7331786787616612,0.9346617567434874,0.3639240051106741,0.28012468132568513,1.6746912184022036,,11.941308946329688,,,1.7941077193245292,4da6e997013d297758e9e19876849ff3269a9563b6e3bece2f9bbd7eea414af4
syn_diag,0,1,fc2,0.0,9.199050475944304e-11,0.00019712435067540193,0.0020435263851464967,0.004480911830310844,0.0,9.588479292000728e-06,0.014040025753669114,0.045205371819077175,0.06693868248562529,14.719547357624299,21.642512744467204,66.48984381565043,990.5026365729848,1000.0,0.009497363427015265,0.9335101561843495,0.9783574872555328,0.07122494057667006,0.15038759689922482,1.4522100737170318,,4.0260273202093195,,,1.7941077193245292,4da6e997013d297758e9e19876849ff3269a9563b6e3bece2f9bbd7eea414af4
syn_diag,200,1,conv1,0.0002499410741106592,0.00037255066310653217,0.0011664246309358915,0.0058342932432010036,0.011025881136616688,0.0158089504005791,0.01930157144088803,0.03415282659077343,0.07638179760397411,0.10385552860494625,9.738533110226836,12.923177947616203,28.447423273981506,49.25727105602643,59.49594996334853,0.9507427289439736,0.9715525767260185,0.9870768220523838,0.029280153352523843,0.0,0.06004215798744908,0.6259742594884606,0.032575881578030694,0.9312512413485898,28.587138588692632,1.6768653383478522,4da6e997013d297758e9e19876849ff3269a9563b6e3bece2f9bbd7eea414af4
syn_diag,200,1,conv2,0.0,1.0294554516121655e-05,0.00067501169459115,0.004108794837326488,0.008236685745838948,0.0,0.00320851266797689,0.025980983173914618,0.0640998814601312,0.0907559164444091,10.898543766390734,15.36101119725193,37.06315218954283,237.6136497681349,1000.0,0.7623863502318653,0.9629368478104572,0.984638988802748,0.038489690451900156,0.020689655172413793,0.08667356624473462,2.2595739801319077,0.22220383526599172,1.6847434766987543,7.581972987434849,1.6768653383478522,4da6e997013d297758e9e19876849ff3269a9563b6e3bece2f9bbd7eea414af4
syn_diag,200,1,fc1,0.0,0.0,8.94739233196339e-05,0.0009238938521322707,0.0022978538402200553,0.0,0.0,0.009459065668287713,0.030395622249582373,0.047935934741291,20.43488094339011,31.85157447258646,95.61083482402309,1000.0,1000.0,0.0,0.9043891651759768,0.9681484255274135,0.10571868671475465,0.12326222912683238,1.8309611423774492,4.986671104915735,11.971883887026475,14.535232114550716,1.2141140234663352,1.6768653383478522,4da6e997013d297758e9e19876849ff3269a9563b6e3bece2f9bbd7eea414af4
syn_diag,200,1,fc2,0.0,7.266718030920864e-09,0.0036023286003960815,0.0442469667121598,0.0954579316282353,0.0,8.517710307732143e-05,0.0600193346821247,0.21034884280970093,0.3089621411258504,3.226211382200644,4.731549044236906,16.388283667649482,921.5176249299996,1000.0,0.07848237507000021,0.9836117163323506,0.9952684509557631,0.016661297651768634,0.07441860465116279,1.4177850823098705,5.163773013681869,2.206921707737741,6.408041167239069,2.9036105561736867,1.6768653383478522,4da6e997013d297758e9e19876849ff3269a9563b6e3bece2f9bbd7eea414af4
syn_diag,400,2,conv1,0.0008188035130220245,0.0010634725229925251,0.0031710188974117997,0.034741219170732154,0.06165022935674266,0.02861126734403433,0.03261080015957428,0.05630834288565251,0.18638899571946435,0.24450211915867265,4.195505692968934,5.3365468712423105,17.451535596262396,29.752560724084624,33.778633362774066,0.9702474392759153,0.9825484644037377,0.9946634531287577,0.017759357650263978,0.0,0.06963167926531809,0.483807714193156,0.021587314462544055,0.6010894408349512,27.844567783086276,1.6626427741721272,4da6e997013d297758e9e19876849ff3269a9563b6e3bece2f9bbd7eea414af4
syn_diag,400,2,conv2,2.074439694432825e-05,4.687790774605635e-05,0.0016049769948751767,0.009909034305412276,0.0229154700978989,0.004554593199867013,0.0068467442943531565,0.040062162569707904,0.09954413028114431,0.15137731216748504,6.56276422393294,9.945881871963202,24.353322173551163,127.4413906692038,180.03163894876,0.8725586093307961,0.9756466778264488,0.9900541181280368,0.02496120867813879,0.000646551724137931,0.0643775524701682,2.308549116714601,0.10972865324996967,0.6310433079542195,5.750943707573874,1.6626427741721272,4da6e997013d297758e9e19876849ff3269a9563b6e3bece2f9bbd7eea414af4
